Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TB32_AFZ;TB32_AFB;TF32a_AFZ;TF32a_AFB;TB32a_AFZ;TB32a_AFB
29.01.2025;01:00;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:59;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:58;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:57;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:56;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:55;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:54;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:53;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:52;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:51;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:50;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:49;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:48;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:47;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:46;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:45;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:44;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:43;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:42;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:41;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:40;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:39;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:38;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:37;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:36;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:35;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:34;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:33;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:32;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:31;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:30;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:29;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:28;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:27;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:26;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:25;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:24;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:23;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:22;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:21;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:20;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:19;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:18;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:17;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:16;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:15;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:14;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:13;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:12;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:11;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:10;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:09;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:08;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:07;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:06;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:05;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:04;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:03;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:02;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:01;A124;1;0;0;0;0;0;0;0;0
29.01.2025;00:00;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:59;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:58;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:57;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:56;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:55;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:54;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:53;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:52;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:51;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:50;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:49;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:48;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:47;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:46;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:45;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:44;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:43;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:42;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:41;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:40;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:39;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:38;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:37;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:36;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:35;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:34;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:33;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:32;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:31;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:30;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:29;A124;1;1;1;0;0;0;0;0;0
28.01.2025;23:28;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:27;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:26;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:25;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:24;A124;1;0;0;0;0;0;0;0;0
28.01.2025;23:23;A124;1;0;0;0;0;0;0;0;0
