Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
22.05.2024;02:00;A182;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:59;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:58;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:57;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:56;A182;1;0;0;0;0;0;0;1;39;0;0;0;0;1;1;0;0
22.05.2024;01:55;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:54;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:53;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:52;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:51;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
22.05.2024;01:50;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:49;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
22.05.2024;01:48;A182;1;1;6;1;3;0;82;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:47;A182;1;2;28;1;3;1;12;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:46;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:45;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:44;A182;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:43;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:42;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:41;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:40;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:39;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0
22.05.2024;01:38;A182;1;2;14;2;5;0;0;0;0;0;0;1;1;1;1;0;0
22.05.2024;01:37;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:36;A182;1;1;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:35;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:34;A182;1;2;10;1;37;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:33;A182;1;1;7;1;7;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:32;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:31;A182;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
22.05.2024;01:30;A182;1;0;0;0;0;0;0;1;26;0;0;0;0;0;0;0;0
22.05.2024;01:29;A182;1;1;4;2;5;0;0;0;0;0;0;1;3;2;2;0;0
22.05.2024;01:28;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:27;A182;1;3;17;3;10;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:26;A182;1;1;8;1;4;0;0;0;0;0;0;0;0;0;0;1;2
22.05.2024;01:25;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
22.05.2024;01:24;A182;1;1;7;1;4;0;58;0;57;0;0;0;0;0;0;0;0
22.05.2024;01:23;A182;1;0;0;0;0;1;39;1;23;0;0;0;0;0;0;0;0
22.05.2024;01:22;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
22.05.2024;01:21;A182;1;0;0;1;4;1;30;1;33;0;0;2;1;0;0;0;0
22.05.2024;01:20;A182;1;0;0;0;0;1;62;0;0;0;0;0;0;1;1;0;0
22.05.2024;01:19;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0
22.05.2024;01:18;A182;1;1;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:17;A182;1;1;5;1;4;0;0;0;0;0;0;0;0;1;1;0;0
22.05.2024;01:16;A182;1;1;6;1;1;0;0;0;0;0;0;1;2;0;0;0;0
22.05.2024;01:15;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:14;A182;1;0;0;0;0;1;26;0;0;0;0;0;0;2;1;0;0
22.05.2024;01:13;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:12;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:11;A182;1;1;9;1;4;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:10;A182;1;1;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:09;A182;1;1;6;1;4;0;0;0;0;0;0;1;1;1;1;0;0
22.05.2024;01:08;A182;1;2;6;1;3;0;0;0;0;0;0;2;3;0;0;0;0
22.05.2024;01:07;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:06;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
22.05.2024;01:05;A182;1;1;9;2;5;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:04;A182;1;2;17;3;8;0;0;0;0;0;0;0;0;1;1;0;0
22.05.2024;01:03;A182;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:02;A182;1;2;13;2;5;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;01:01;A182;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
22.05.2024;01:00;A182;1;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:59;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:58;A182;1;0;0;0;0;0;0;2;34;0;0;1;1;2;1;0;0
22.05.2024;00:57;A182;1;1;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:56;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
22.05.2024;00:55;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:54;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:53;A182;1;1;12;2;5;0;0;1;38;0;0;0;0;0;0;0;0
22.05.2024;00:52;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:51;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:50;A182;1;2;7;2;6;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:49;A182;1;1;13;2;5;0;1;0;0;0;0;1;1;2;1;0;0
22.05.2024;00:48;A182;1;0;0;0;0;3;30;0;0;0;0;0;0;1;2;0;0
22.05.2024;00:47;A182;1;1;9;1;3;1;6;0;0;0;0;0;0;1;2;0;0
22.05.2024;00:46;A182;1;1;7;1;3;0;0;0;0;0;0;0;0;1;0;0;0
22.05.2024;00:45;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:44;A182;1;1;4;1;4;2;34;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:43;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:42;A182;1;1;6;1;2;0;0;0;0;0;0;1;1;3;2;0;0
22.05.2024;00:41;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0
22.05.2024;00:40;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:39;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:38;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:37;A182;1;0;0;0;0;1;80;1;71;0;0;0;0;0;0;0;0
22.05.2024;00:36;A182;1;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:35;A182;1;1;5;1;4;0;0;0;0;0;0;0;0;2;1;0;0
22.05.2024;00:34;A182;1;1;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:33;A182;1;0;0;0;0;0;24;0;22;0;0;1;3;1;4;0;0
22.05.2024;00:32;A182;1;0;0;0;0;1;77;1;66;0;0;0;0;0;0;0;0
22.05.2024;00:31;A182;1;1;9;1;4;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:30;A182;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:29;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:28;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:27;A182;1;1;6;1;3;2;42;0;54;0;0;0;0;0;0;0;0
22.05.2024;00:26;A182;1;2;15;2;6;1;37;1;10;0;0;3;7;2;2;0;0
22.05.2024;00:25;A182;1;0;0;1;4;1;32;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:24;A182;1;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0
22.05.2024;00:23;A182;1;0;0;1;7;0;0;0;0;0;0;0;0;2;1;0;0
22.05.2024;00:22;A182;1;1;3;1;3;1;4;0;0;0;0;2;6;0;0;0;0
22.05.2024;00:21;A182;1;1;19;3;6;1;30;0;0;0;0;2;1;1;1;0;0
22.05.2024;00:20;A182;1;3;13;3;13;0;0;0;17;0;0;0;0;0;0;0;0
22.05.2024;00:19;A182;1;1;8;1;4;0;0;1;36;0;0;0;0;0;0;0;0
22.05.2024;00:18;A182;1;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:17;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:16;A182;1;0;0;0;0;0;0;0;0;0;0;4;2;1;1;0;0
22.05.2024;00:15;A182;1;1;13;2;8;0;0;0;0;0;0;1;1;1;1;0;0
22.05.2024;00:14;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2
22.05.2024;00:13;A182;1;1;7;1;7;0;0;0;0;0;0;1;1;3;4;0;0
22.05.2024;00:12;A182;1;1;4;1;3;1;3;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:11;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
22.05.2024;00:10;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.05.2024;00:09;A182;1;2;11;2;6;1;79;0;0;0;0;2;5;1;1;0;0
22.05.2024;00:08;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
