Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TF32aZ;TF32aB;TB32Z;TB32B;TB32aZ;TB32aB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
18.12.2024;01:00;A127;1;0;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:59;A127;1;1;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:58;A127;1;0;0;3;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:57;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:56;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:55;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:54;A127;1;0;0;2;9;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:53;A127;1;1;7;2;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:52;A127;1;1;6;2;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:51;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:50;A127;1;1;7;2;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:49;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:48;A127;1;1;5;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:47;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:46;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:45;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:44;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
18.12.2024;00:43;A127;1;0;0;2;17;0;0;0;0;0;0;0;0;;;;;;;;;;;;
