Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
18.12.2024;01:00;A182;1;0;0;1;3;2;30;0;0;0;0;2;2;0;0;0;0
18.12.2024;00:59;A182;1;0;0;0;0;1;79;0;0;0;0;0;0;5;3;0;0
18.12.2024;00:58;A182;1;0;0;1;3;0;0;1;42;0;0;0;0;0;0;0;0
18.12.2024;00:57;A182;1;2;12;2;9;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:56;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
18.12.2024;00:55;A182;1;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:54;A182;1;0;0;0;0;1;48;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:53;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:52;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:51;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0
18.12.2024;00:50;A182;1;1;7;1;19;1;75;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:49;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0
18.12.2024;00:48;A182;1;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:47;A182;1;0;0;1;4;1;39;0;0;0;0;2;1;0;0;0;0
18.12.2024;00:46;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:45;A182;1;1;4;1;3;0;0;0;0;0;0;0;0;2;1;0;0
18.12.2024;00:44;A182;1;2;7;1;5;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:43;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:42;A182;1;0;0;0;0;2;33;0;0;0;0;0;0;1;2;0;0
18.12.2024;00:41;A182;1;1;5;2;6;1;30;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:40;A182;1;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:39;A182;1;0;0;0;0;0;0;1;25;0;0;0;0;0;0;0;0
18.12.2024;00:38;A182;1;0;0;0;0;1;63;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:37;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:36;A182;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:35;A182;1;0;0;0;0;0;0;0;7;0;0;2;3;2;1;0;0
18.12.2024;00:34;A182;1;1;9;1;10;0;0;1;32;0;0;0;0;0;0;0;0
18.12.2024;00:33;A182;1;0;0;1;3;1;8;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:32;A182;1;0;0;1;3;0;0;0;30;0;0;0;0;0;0;0;0
18.12.2024;00:31;A182;1;1;6;0;0;0;0;1;80;0;0;0;0;1;1;0;0
18.12.2024;00:30;A182;1;2;6;2;5;2;5;0;0;0;0;0;0;1;1;0;0
18.12.2024;00:29;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:28;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:27;A182;1;2;5;3;11;1;4;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:26;A182;1;1;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:25;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
18.12.2024;00:24;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
18.12.2024;00:23;A182;1;0;0;0;0;1;3;0;0;0;0;0;0;1;1;0;0
18.12.2024;00:22;A182;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:21;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;3;3;0;0
18.12.2024;00:20;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
18.12.2024;00:19;A182;1;1;4;2;7;1;4;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:18;A182;1;1;2;1;3;0;0;0;0;0;0;0;0;2;1;0;0
18.12.2024;00:17;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
18.12.2024;00:16;A182;1;1;5;3;9;0;0;1;31;0;0;0;0;0;0;0;0
18.12.2024;00:15;A182;1;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:14;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:13;A182;1;1;10;1;5;0;0;0;0;0;0;0;0;0;0;1;4
18.12.2024;00:12;A182;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:11;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2024;00:10;A182;1;2;13;3;10;0;79;0;0;0;0;0;0;2;1;3;4
