Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
31.10.2024;01:00;A 61;1;0;0;1;0;1;0;1;4;46;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:59;A 61;1;0;0;0;0;0;0;0;0;9;1;1;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:58;A 61;1;1;0;1;0;1;1;1;8;30;3;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:57;A 61;1;0;0;0;0;0;0;0;0;31;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:56;A 61;1;0;0;2;1;2;2;2;12;57;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:55;A 61;1;0;0;0;0;0;0;0;0;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:54;A 61;1;0;0;0;0;0;0;0;0;94;11;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:53;A 61;1;0;0;0;0;0;0;0;0;3;0;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:52;A 61;1;0;0;0;0;0;0;0;0;23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:51;A 61;1;1;0;1;0;1;1;1;6;99;10;1;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:50;A 61;1;0;0;0;0;0;0;0;0;96;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:49;A 61;1;0;0;0;0;0;0;0;0;120;11;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:48;A 61;1;0;0;0;0;0;0;0;0;85;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:47;A 61;1;0;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:46;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:45;A 61;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:44;A 61;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:43;A 61;1;0;0;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:42;A 61;1;0;0;1;0;1;0;1;6;86;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:41;A 61;1;0;0;0;0;0;0;0;0;125;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:40;A 61;1;1;0;1;1;1;1;1;9;93;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:39;A 61;1;1;0;1;0;1;0;1;4;63;5;1;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:38;A 61;1;0;0;0;0;0;0;0;0;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:37;A 61;1;0;0;0;0;0;0;0;0;102;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:36;A 61;1;0;0;0;0;0;0;0;0;148;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:35;A 61;1;1;0;1;0;1;1;1;8;85;7;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:34;A 61;1;0;0;0;0;0;0;0;0;103;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:33;A 61;1;0;0;0;0;0;0;0;0;159;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:32;A 61;1;0;0;0;0;0;0;0;0;164;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:31;A 61;1;0;0;0;0;0;0;0;0;152;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:30;A 61;1;1;0;1;0;1;1;1;9;170;15;2;2;2;2;1;11;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:29;A 61;1;0;0;0;0;0;0;0;0;171;17;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:28;A 61;1;0;0;0;0;0;0;0;0;150;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:27;A 61;1;2;5;2;6;2;6;1;21;94;14;3;5;2;3;2;9;0;0;0;0;0;0;0;0;0;0;0;0
31.10.2024;00:26;A 61;1;0;0;0;0;0;0;0;0;46;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
