Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;FG35HZ;FG35HB;FG35WZ;FG35WB;TS_SchluesselschalterZ;TS_SchluesselschalterB;TS_WarteZ;TS_WarteB;TS_BrandmeldungZ;TS_BrandmeldungB;D3Z;D3B
19.08.2024;08:11;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;4;5
19.08.2024;08:10;A102;1;5;6;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;08:09;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;7;7
19.08.2024;08:08;A102;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;4;5
19.08.2024;08:07;A102;1;6;6;0;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;08:06;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;12
19.08.2024;08:05;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6
19.08.2024;08:04;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9;11
19.08.2024;08:03;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;7;6
19.08.2024;08:02;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11
19.08.2024;08:01;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;08:00;A102;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;8;10
19.08.2024;07:59;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;07:58;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;07:57;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6
19.08.2024;07:56;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;7
19.08.2024;07:55;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;7
19.08.2024;07:54;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;11
19.08.2024;07:53;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;3;4
19.08.2024;07:52;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;5;4
19.08.2024;07:51;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11
19.08.2024;07:50;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;3;2
19.08.2024;07:49;A102;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;8;9
19.08.2024;07:48;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;7;9
19.08.2024;07:47;A102;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;07:46;A102;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;9;11
19.08.2024;07:45;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;7;7
19.08.2024;07:44;A102;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;07:43;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;7
19.08.2024;07:42;A102;1;3;4;1;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;07:41;A102;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;11;11
19.08.2024;07:40;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;07:39;A102;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;07:38;A102;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;07:37;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;10
19.08.2024;07:36;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;10
19.08.2024;07:35;A102;1;3;6;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;07:34;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9;9
19.08.2024;07:33;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;8;8
19.08.2024;07:32;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:31;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;07:30;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;11
19.08.2024;07:29;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;07:28;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;7
19.08.2024;07:27;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3
19.08.2024;07:26;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;7;10
19.08.2024;07:25;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;6;8
19.08.2024;07:24;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;07:23;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;9
19.08.2024;07:22;A102;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;6;6
19.08.2024;07:21;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9
19.08.2024;07:20;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;07:19;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;5
19.08.2024;07:18;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;07:17;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;07:16;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;07:15;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;4
19.08.2024;07:14;A102;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;07:13;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;07:12;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;07:11;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;07:10;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
19.08.2024;07:09;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11
19.08.2024;07:08;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;3;6
19.08.2024;07:07;A102;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;07:06;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;5;4
19.08.2024;07:05;A102;1;2;6;2;2;0;0;0;0;0;0;0;0;0;0;3;7
19.08.2024;07:04;A102;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0;2;4
19.08.2024;07:03;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;07:02;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;6;5
19.08.2024;07:01;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2
19.08.2024;07:00;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;7
19.08.2024;06:59;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;06:58;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;06:57;A102;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;7;8
19.08.2024;06:56;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;06:55;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;06:54;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;5;4
19.08.2024;06:53;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
19.08.2024;06:52;A102;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;4;5
19.08.2024;06:51;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;06:50;A102;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:49;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5
19.08.2024;06:48;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;19
19.08.2024;06:47;A102;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;06:46;A102;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;06:45;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;06:44;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
19.08.2024;06:43;A102;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;06:42;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:41;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:40;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;7
19.08.2024;06:39;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8
19.08.2024;06:38;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;06:37;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:36;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6
19.08.2024;06:35;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;06:34;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1
19.08.2024;06:33;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.08.2024;06:32;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10
19.08.2024;06:31;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:30;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;4
19.08.2024;06:29;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;06:28;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:27;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;06:26;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;06:25;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;06:24;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:23;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5
19.08.2024;06:22;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:21;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;06:20;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:19;A102;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;06:18;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;06:17;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:16;A102;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;3
19.08.2024;06:15;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:14;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:13;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7
19.08.2024;06:12;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:11;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
19.08.2024;06:10;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7
19.08.2024;06:09;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;06:08;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.08.2024;06:07;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:06;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
19.08.2024;06:05;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;06:04;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5
19.08.2024;06:03;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:02;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.08.2024;06:01;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
19.08.2024;06:00;A102;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;05:59;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:58;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
19.08.2024;05:57;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;05:56;A102;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:55;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:54;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:53;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;05:52;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;05:51;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3
19.08.2024;05:50;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:49;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;05:48;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
19.08.2024;05:47;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.08.2024;05:46;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:45;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:44;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:43;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
19.08.2024;05:42;A102;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:41;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:40;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
19.08.2024;05:39;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:38;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
19.08.2024;05:37;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;05:36;A102;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:35;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:34;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:33;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:32;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
19.08.2024;05:31;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:30;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:29;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
19.08.2024;05:28;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:27;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:26;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:25;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:24;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;05:23;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:22;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:21;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:20;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:19;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:18;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
19.08.2024;05:17;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:16;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:15;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:14;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:13;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:12;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:11;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:10;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:09;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:08;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:07;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:06;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:05;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:04;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:03;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:02;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
19.08.2024;05:01;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:00;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:59;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:58;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;04:57;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:56;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:55;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:54;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:53;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:52;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:51;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:50;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:49;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:48;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.08.2024;04:47;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
19.08.2024;04:46;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
19.08.2024;04:45;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:44;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:43;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;04:42;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:41;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;04:40;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
