Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;T1_2Z;T1_2B;T3_4Z;T3_4B
19.08.2024;09:23;A136;1;0;0;1;87;0;0;7;10;1;3;0;0;0;0;1;2;1;2;0;0;0;0;0;0
19.08.2024;09:22;A136;1;0;0;1;1;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:21;A136;1;0;0;0;0;0;0;4;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.08.2024;09:20;A136;1;0;0;0;0;0;0;3;5;2;2;1;2;1;2;0;0;1;2;1;2;0;0;0;0
19.08.2024;09:19;A136;1;0;96;1;20;0;0;3;3;2;2;0;0;0;0;1;2;0;0;0;0;2;7;0;0
19.08.2024;09:18;A136;1;1;47;2;1;0;0;6;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:17;A136;1;0;0;0;0;0;0;14;39;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:16;A136;1;0;0;1;42;0;0;4;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:15;A136;1;0;50;2;51;0;0;5;7;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:14;A136;1;1;73;0;100;0;0;5;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.08.2024;09:13;A136;1;0;0;1;1;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:12;A136;1;1;48;0;0;0;0;9;18;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19.08.2024;09:11;A136;1;1;10;1;2;0;0;8;33;2;2;0;0;1;2;1;2;1;2;1;1;0;0;0;0
19.08.2024;09:10;A136;1;0;0;1;46;0;0;2;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:09;A136;1;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:08;A136;1;0;0;1;1;0;0;6;19;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:07;A136;1;1;12;2;46;0;0;10;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:06;A136;1;0;47;0;0;0;0;9;36;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
19.08.2024;09:05;A136;1;2;63;2;6;0;0;8;24;2;5;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.08.2024;09:04;A136;1;1;24;1;63;0;0;3;6;1;1;0;0;0;0;2;3;2;3;2;3;0;0;0;0
19.08.2024;09:03;A136;1;0;44;2;2;0;0;4;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:02;A136;1;1;71;2;3;0;0;9;9;2;4;1;2;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:01;A136;1;0;0;0;0;0;0;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:00;A136;1;0;0;0;49;0;0;4;4;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:59;A136;1;1;2;1;76;0;0;2;2;1;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:58;A136;1;0;0;1;1;0;0;6;6;1;1;0;0;0;0;0;0;1;2;1;2;0;0;0;0
19.08.2024;08:57;A136;1;1;47;0;56;0;0;7;6;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;08:56;A136;1;0;0;2;40;0;0;10;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:55;A136;1;0;0;1;52;0;0;4;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:54;A136;1;1;0;1;2;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;08:53;A136;1;0;0;0;0;0;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:52;A136;1;0;93;1;72;0;0;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:51;A136;1;1;8;0;43;0;0;8;28;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:50;A136;1;0;0;1;56;0;0;6;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:49;A136;1;1;14;1;63;0;0;5;9;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;08:48;A136;1;2;62;0;63;0;0;6;12;1;1;1;2;1;2;1;2;1;2;0;0;0;0;1;2
19.08.2024;08:47;A136;1;1;81;3;73;0;0;4;35;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;08:46;A136;1;1;56;1;98;0;0;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:45;A136;1;0;0;1;24;0;0;6;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:44;A136;1;0;0;0;0;0;0;13;47;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:43;A136;1;1;0;2;3;0;0;5;13;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:42;A136;1;1;26;1;26;0;0;8;12;2;38;1;2;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:41;A136;1;1;2;3;10;0;0;5;27;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:40;A136;1;0;0;0;100;0;0;13;18;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:39;A136;1;1;10;2;21;0;0;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:38;A136;1;0;0;1;0;0;0;6;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:37;A136;1;1;74;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:36;A136;1;0;0;2;1;0;0;11;9;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:35;A136;1;0;0;0;0;0;0;8;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:34;A136;1;0;0;0;0;0;0;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:33;A136;1;0;0;1;49;0;0;7;25;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:32;A136;1;0;0;1;48;0;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:31;A136;1;0;0;0;0;0;0;7;8;3;2;1;2;1;2;1;2;1;2;1;2;0;0;0;0
19.08.2024;08:30;A136;1;1;1;1;1;0;0;8;46;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:29;A136;1;0;0;0;0;0;0;8;7;1;1;0;0;0;0;0;0;0;0;0;0;2;4;0;0
19.08.2024;08:28;A136;1;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:27;A136;1;0;0;0;0;0;0;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:26;A136;1;2;2;3;8;0;0;8;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:25;A136;1;0;0;1;98;0;0;10;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:24;A136;1;0;46;2;58;0;0;9;39;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;08:23;A136;1;2;87;2;28;0;0;15;28;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:22;A136;1;0;94;2;1;0;0;4;7;1;2;0;0;0;0;1;2;1;2;1;2;1;3;1;1
19.08.2024;08:21;A136;1;1;12;0;0;0;0;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:20;A136;1;0;0;0;0;0;0;12;33;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
