Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;V52Z;V52B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;V112Z;V112B;D95Z;D95B;D911Z;D911B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB
19.08.2024;09:23;A 84;1;4;27;0;0;1;40;1;0;1;4;1;8;8;28;0;0;4;54;0;0;1;63;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:22;A 84;1;5;13;0;0;4;35;0;0;1;0;1;4;10;37;0;0;3;72;0;0;2;1;1;1;9;2;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;
19.08.2024;09:21;A 84;1;2;1;0;0;1;6;0;0;0;0;0;0;1;31;0;0;1;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:20;A 84;1;7;25;0;0;3;43;0;0;0;0;0;0;7;23;0;0;5;41;0;0;0;0;0;0;4;1;0;0;1;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:19;A 84;1;5;42;0;0;5;64;0;0;1;70;1;92;6;19;0;0;3;36;0;0;1;0;0;0;4;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:18;A 84;1;3;58;0;0;1;61;0;52;1;5;2;16;8;47;0;0;2;74;0;0;0;18;0;0;6;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:17;A 84;1;4;3;1;1;4;19;4;3;1;2;0;0;4;3;2;0;5;19;1;2;1;67;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:16;A 84;1;5;5;0;0;5;23;1;1;1;0;3;5;3;3;1;1;2;12;1;3;1;0;0;0;8;1;3;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:15;A 84;1;3;38;0;0;3;14;0;0;2;2;1;4;4;6;0;0;2;22;0;0;1;18;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:14;A 84;1;5;26;0;0;3;39;0;24;0;0;0;0;2;2;0;0;2;10;0;0;1;44;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:13;A 84;1;6;8;0;0;3;33;5;3;0;0;0;0;5;4;0;0;4;21;0;0;1;73;1;3;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:12;A 84;1;4;22;0;0;3;18;0;0;1;2;1;4;2;1;0;0;1;6;0;0;2;31;3;23;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:11;A 84;1;8;7;1;0;3;28;0;0;0;0;0;0;6;5;0;0;4;21;0;0;1;33;1;3;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:10;A 84;1;9;10;0;0;4;37;2;3;2;2;1;6;5;4;0;0;3;19;0;0;1;73;1;3;6;6;3;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:09;A 84;1;1;10;0;0;1;7;0;0;2;3;3;9;5;30;0;0;2;20;0;0;0;0;0;0;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:08;A 84;1;2;20;0;0;1;7;0;0;0;0;0;0;7;27;0;0;3;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:07;A 84;1;9;28;1;1;3;35;1;3;1;0;0;0;5;16;0;0;2;36;0;0;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:06;A 84;1;6;5;1;1;2;17;1;3;0;0;0;0;2;1;0;0;2;8;0;0;0;0;0;0;3;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:05;A 84;1;4;5;0;0;4;22;1;1;2;3;2;9;10;9;0;0;5;37;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:04;A 84;1;4;3;1;0;2;14;0;0;0;64;0;0;7;10;0;0;4;34;0;0;0;65;0;0;5;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:03;A 84;1;1;1;0;0;2;6;0;0;1;77;2;7;8;9;0;0;5;44;0;0;1;31;1;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:02;A 84;1;7;25;1;0;5;31;1;2;0;0;0;0;3;20;0;0;2;9;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:01;A 84;1;8;31;1;1;6;36;1;2;1;15;1;7;7;22;0;0;7;32;0;0;2;62;2;35;8;7;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:00;A 84;1;4;55;0;0;2;68;0;0;0;0;0;0;4;27;0;0;2;21;0;0;2;24;0;27;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:59;A 84;1;4;21;0;0;3;15;0;0;0;0;0;0;8;25;0;0;5;28;0;0;1;90;2;74;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:58;A 84;1;7;15;0;0;3;31;0;0;0;0;0;0;13;39;0;0;5;48;0;0;1;68;1;6;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:57;A 84;1;2;2;0;0;1;6;0;0;3;27;2;13;6;26;1;3;2;54;0;1;1;0;2;1;6;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:56;A 84;1;8;34;1;2;4;59;1;3;1;0;1;2;5;19;0;0;7;37;1;2;1;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:55;A 84;1;11;40;3;10;5;72;3;12;1;61;2;7;7;5;0;0;7;30;0;0;1;78;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:54;A 84;1;4;6;0;0;1;17;0;0;0;0;0;0;3;18;0;0;1;28;0;0;0;0;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:53;A 84;1;6;9;0;0;5;29;0;0;0;0;0;0;7;5;0;0;6;29;0;0;1;2;2;5;4;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:52;A 84;1;9;9;0;0;3;33;0;0;2;8;1;2;9;8;0;0;5;34;0;0;1;15;1;6;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:51;A 84;1;4;6;1;1;1;16;0;2;1;1;1;4;5;51;0;0;5;46;0;0;0;0;0;0;8;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:50;A 84;1;11;9;0;0;6;43;1;1;0;0;0;0;9;14;0;0;6;42;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:49;A 84;1;10;9;1;0;8;39;0;0;3;5;2;17;15;15;0;0;3;50;0;0;1;5;1;6;5;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:48;A 84;1;7;55;0;0;2;84;0;0;3;31;1;39;8;26;0;0;2;52;0;0;1;37;1;8;8;15;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:47;A 84;1;9;9;0;0;6;37;0;0;1;36;1;42;3;10;0;0;2;13;0;0;1;6;1;3;6;1;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:46;A 84;1;7;6;0;0;4;26;0;0;0;0;0;0;8;15;0;0;5;39;0;0;2;3;2;6;3;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;;;;;;;;
19.08.2024;08:45;A 84;1;3;2;1;1;2;11;0;0;2;38;0;40;8;51;0;0;3;76;0;0;0;32;0;0;9;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:44;A 84;1;10;8;2;2;8;39;3;9;1;56;2;18;15;21;0;0;5;59;0;0;1;16;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:43;A 84;1;3;2;0;0;3;15;0;0;2;0;1;1;4;42;0;0;3;61;0;0;3;66;1;63;6;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:42;A 84;1;3;4;1;0;3;16;1;3;2;2;1;3;6;11;0;0;8;41;0;0;3;52;2;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:41;A 84;1;5;23;0;0;3;22;0;0;0;0;0;0;2;1;2;0;3;8;1;2;1;84;1;7;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:40;A 84;1;10;32;0;0;4;40;1;3;1;0;0;0;4;4;0;0;4;18;0;0;1;1;2;5;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:39;A 84;1;7;57;0;0;4;77;0;0;0;0;0;0;4;4;0;0;5;22;1;1;2;0;2;3;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:38;A 84;1;3;3;2;3;2;18;2;7;1;0;0;0;13;30;0;0;8;64;0;0;0;0;0;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;08:37;A 84;1;10;9;0;0;3;39;0;0;1;80;0;1;11;39;0;0;3;44;0;0;2;57;2;36;4;14;1;12;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;;;;;;;;
