Datum;Uhrzeit;Bezeichnung;Intervall;V11Z;V11B;V21Z;V21B;D21Z;D21B;D41Z;D41B;D42Z;D42B;D43Z;D43B;V211Z;V211B;V81Z;V81B;V91Z;V91B;V44Z;V44B;T32aZ;T32aB;T32bZ;T32bB;V321Z;V321B;T32b_aZ;T32b_aB;T32b_bZ;T32b_bB;T33b_aZ;T33b_aB;T33b_bZ;T33b_bB;T35b_aZ;T35b_aB;T35b_bZ;T35b_bB;ST51aZ;ST51aB;ST51bZ;ST51bB;ST55Z;ST55B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;FQMC55Z;FQMC55B
19.08.2024;09:22;A155;1;0;0;0;0;6;43;0;0;0;0;1;28;0;0;3;40;0;0;1;76;1;77;0;100;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:21;A155;1;1;4;0;0;5;25;0;0;0;0;1;29;0;0;2;14;1;7;0;0;1;0;0;100;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:20;A155;1;1;4;0;0;3;9;1;0;1;0;1;9;0;0;3;42;1;3;0;0;0;0;0;100;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
19.08.2024;09:19;A155;1;1;2;0;0;6;43;0;0;0;0;0;0;0;0;3;69;1;3;1;0;1;0;0;100;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:18;A155;1;0;0;0;0;5;26;1;20;1;19;1;4;1;8;3;58;1;8;1;2;1;1;0;100;1;26;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:17;A155;1;0;0;0;0;5;13;1;0;1;0;1;6;0;0;1;68;2;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:16;A155;1;0;0;0;0;6;30;0;0;0;0;0;0;0;0;1;63;1;18;1;2;1;2;0;100;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:15;A155;1;1;1;0;0;5;11;0;0;0;0;0;3;0;0;2;66;2;31;0;0;0;0;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:14;A155;1;0;0;0;0;4;26;3;4;2;3;2;12;0;0;2;88;3;6;1;1;1;1;0;100;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:13;A155;1;0;0;0;0;3;26;2;0;2;0;4;16;0;0;3;19;0;1;1;0;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:12;A155;1;0;2;0;0;4;26;2;7;2;73;1;88;0;0;3;34;2;12;2;72;2;72;0;100;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:11;A155;1;1;0;0;0;6;31;1;1;1;0;2;42;0;0;2;47;0;0;0;26;0;25;0;100;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:10;A155;1;0;0;0;0;5;16;2;0;1;0;1;7;0;0;3;51;0;27;4;17;4;18;0;100;2;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:09;A155;1;1;0;0;0;3;7;0;0;0;0;0;0;0;0;7;56;3;13;1;40;1;40;0;100;1;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:08;A155;1;0;0;0;0;3;19;2;2;4;2;3;19;0;0;2;11;1;4;0;26;0;25;0;100;1;2;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:07;A155;1;1;1;0;0;4;33;2;0;2;0;1;7;0;0;3;59;2;6;1;76;1;77;0;100;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:06;A155;1;1;1;0;0;7;29;0;77;0;76;0;0;0;0;3;38;2;7;1;1;1;1;0;100;1;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:05;A155;1;1;1;0;0;3;9;2;18;2;19;2;25;0;0;4;51;1;4;0;0;0;0;0;100;0;0;0;0;1;1;3;11;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;5;;;;;;;;
19.08.2024;09:04;A155;1;0;0;0;0;6;32;0;0;0;0;0;0;0;0;2;50;1;3;1;4;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:03;A155;1;0;0;0;0;2;10;2;71;2;70;1;43;0;0;1;12;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:02;A155;1;1;1;0;0;5;20;0;31;2;30;3;31;0;0;5;42;1;8;0;0;1;0;0;100;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
19.08.2024;09:01;A155;1;0;0;0;0;5;35;1;68;1;69;1;1;0;0;4;58;1;4;3;1;3;1;0;100;0;0;0;0;0;0;2;4;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;
