Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D43Z;D43B;D44Z;D44B;HH51_M1_4501Z;HH51_M1_4501B;AH51_M2_4502Z;AH51_M2_4502B;HH55_M3_2137Z;HH55_M3_2137B;AH55_M4_2138Z;AH55_M4_2138B;Schluessel_S51Z;Schluessel_S51B;Schluessel_S55Z;Schluessel_S55B;D10Z;D10B;21Z;21B;22Z;22B;23Z;23B;24Z;24B;25Z;25B;26Z;26B;27Z;27B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
19.08.2024;09:24;A 13;1;0;100;0;100;0;0;5;34;5;7;4;29;2;4;8;55;3;66;1;1;3;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:23;A 13;1;0;100;0;100;2;76;6;19;3;3;0;5;1;1;1;2;1;87;1;1;8;14;4;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:22;A 13;1;0;100;0;100;5;78;4;80;4;8;1;88;1;67;0;0;1;71;2;3;3;36;2;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:21;A 13;1;0;100;0;100;0;0;9;71;1;2;0;67;2;5;7;12;3;40;3;1;5;7;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:20;A 13;1;0;100;0;100;1;91;9;31;7;27;3;27;0;0;4;16;1;78;3;4;8;30;4;92;0;0;1;2;0;0;0;0;0;0;0;0;0;0;4;6;1;2;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:19;A 13;1;0;100;0;100;1;52;3;85;3;42;1;87;1;1;7;26;0;0;0;0;3;54;3;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:18;A 13;1;0;100;0;100;0;0;4;71;5;6;0;0;0;0;2;26;1;33;1;1;2;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:17;A 13;1;0;100;0;100;1;87;2;88;2;3;2;12;2;4;4;45;0;100;3;1;7;13;4;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:16;A 13;1;0;100;0;100;2;87;1;99;2;6;1;74;0;0;1;5;2;81;0;0;4;47;5;85;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:15;A 13;1;0;100;0;100;1;97;8;52;5;12;1;65;0;0;3;25;4;58;1;3;4;64;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:14;A 13;1;0;100;0;100;1;89;2;24;1;1;1;53;1;1;2;97;1;94;0;0;7;41;4;66;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:13;A 13;1;0;100;0;100;1;73;3;83;2;4;0;0;3;6;8;82;6;85;2;3;4;56;4;60;1;53;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:12;A 13;1;0;100;0;100;1;28;5;75;3;3;1;68;0;0;10;75;3;58;1;2;8;75;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:11;A 13;1;0;100;0;100;1;2;6;45;4;41;3;56;1;1;2;42;1;83;0;0;3;42;2;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:10;A 13;1;0;100;0;100;2;40;0;100;3;31;0;100;4;40;8;52;3;84;0;0;4;10;1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:09;A 13;1;0;100;0;100;0;100;9;66;3;5;3;91;0;0;2;8;4;82;0;0;3;62;0;100;0;0;0;0;0;0;1;2;1;2;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:08;A 13;1;0;100;0;100;3;92;5;23;2;1;4;64;0;0;3;9;1;98;3;2;5;31;5;76;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:07;A 13;1;0;100;0;100;1;72;3;88;1;2;0;100;5;19;2;3;1;81;1;0;3;52;2;68;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:06;A 13;1;0;100;0;100;0;0;3;31;4;7;3;80;1;2;3;25;5;50;2;1;7;66;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:05;A 13;1;0;100;0;100;0;0;9;28;9;25;1;32;0;0;4;9;1;86;0;0;4;6;2;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:04;A 13;1;0;100;0;100;3;29;3;93;4;46;1;7;0;0;5;19;1;82;1;3;3;6;2;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:03;A 13;1;0;100;0;100;0;0;8;81;3;71;3;91;3;3;10;11;4;49;1;1;7;73;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:02;A 13;1;0;100;0;100;0;0;5;85;4;59;3;31;0;0;5;10;1;94;1;1;7;82;1;71;0;0;0;0;1;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:01;A 13;1;0;100;0;100;0;37;3;60;3;51;1;80;2;4;4;10;3;83;1;2;0;100;3;57;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;09:00;A 13;1;0;100;0;100;1;20;5;59;4;27;1;67;0;0;1;2;4;93;3;2;6;71;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;08:59;A 13;1;0;100;0;100;1;77;7;30;4;6;2;21;1;2;2;6;1;71;1;1;7;24;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;08:58;A 13;1;0;100;0;100;2;40;4;14;7;9;1;84;3;40;7;46;2;81;0;0;4;50;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;08:57;A 13;1;0;100;0;100;0;100;7;80;6;26;2;2;2;3;6;31;2;78;3;5;2;31;1;96;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
19.08.2024;08:56;A 13;1;0;100;0;100;3;94;4;48;4;3;3;61;1;2;4;17;1;6;1;1;10;27;2;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
