Datum;Uhrzeit;Bezeichnung;Intervall;VD21Z;VD21B;V22Z;V22B;V51Z;V51B;V52Z;V52B;VD81Z;VD81B;VD82Z;VD82B;V83Z;V83B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TBS32Z;TBS32B;TF35Z;TF35B;TBS35Z;TBS35B;TF38Z;TF38B;TBS38Z;TBS38B;TF41Z;TF41B;TBS41Z;TBS41B
19.08.2024;09:23;A 59;1;1;42;0;100;1;5;0;99;1;51;0;100;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;22;1;1
19.08.2024;09:22;A 59;1;2;53;0;100;0;0;4;70;0;0;1;81;2;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:21;A 59;1;3;29;0;100;1;13;1;85;0;0;4;69;4;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;1;2
19.08.2024;09:20;A 59;1;1;30;0;100;0;0;2;5;0;0;2;17;3;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;1;0
19.08.2024;09:19;A 59;1;0;0;0;100;1;6;1;2;0;0;1;9;5;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;1;0
19.08.2024;09:18;A 59;1;0;38;0;100;2;26;2;0;2;23;1;2;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;17;2;6
19.08.2024;09:17;A 59;1;1;84;0;100;2;6;1;1;1;5;0;0;2;87;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;11;19;1;1
19.08.2024;09:16;A 59;1;0;0;0;100;3;14;3;89;0;0;0;91;5;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2;2
19.08.2024;09:15;A 59;1;2;28;0;100;2;15;5;83;0;0;2;90;0;100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;16;2;8
19.08.2024;09:14;A 59;1;0;0;0;100;1;9;0;100;0;0;0;100;1;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;28;0;0
