Datum;Uhrzeit;Bezeichnung;Intervall;TF31Z;TF31B;TF33Z;TF33B;TBS31Z;TBS31B;TBS32Z;TBS32B;TBS33Z;TBS33B;TS55Z;TS55B;TS57Z;TS57B;VD21Z;VD21B;VD22Z;VD22B;VD81Z;VD81B;VD82Z;VD82B;VD521Z;VD521B
19.08.2024;09:23;A 62;1;1;4;0;0;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:22;A 62;1;4;27;0;0;3;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:21;A 62;1;0;0;0;0;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:20;A 62;1;6;37;0;0;5;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:19;A 62;1;5;24;0;0;3;62;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:18;A 62;1;9;40;0;0;4;31;0;0;1;12;0;0;1;1;0;0;0;0;1;1;0;0;0;0
19.08.2024;09:17;A 62;1;4;41;0;0;5;69;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:16;A 62;1;4;14;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:15;A 62;1;2;13;1;2;3;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:14;A 62;1;5;23;0;0;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:13;A 62;1;4;14;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:12;A 62;1;8;48;0;0;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:11;A 62;1;0;15;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:10;A 62;1;4;16;0;0;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:09;A 62;1;5;23;0;0;1;8;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:08;A 62;1;3;15;0;0;6;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:07;A 62;1;2;14;0;0;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:06;A 62;1;5;53;0;0;2;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:05;A 62;1;4;28;1;0;5;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:04;A 62;1;2;9;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:03;A 62;1;5;43;0;0;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:02;A 62;1;1;3;0;0;2;54;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:01;A 62;1;3;11;0;0;4;55;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:00;A 62;1;8;35;0;0;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:59;A 62;1;4;46;0;0;1;64;0;0;1;14;0;0;1;1;0;0;0;0;1;1;0;0;0;0
19.08.2024;08:58;A 62;1;3;17;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5
19.08.2024;08:57;A 62;1;3;10;1;3;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
