Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;D11Z;D11B;D12Z;D12B;TF32Z;TF32B;TB32Z;TB32B;TF33Z;TF33B;TB33Z;TB33B;ST51Z;ST51B;ST55Z;ST55B;LUe_AbFV2_A8Z;LUe_AbFV2_A8B
19.08.2024;09:23;A 80;1;1;1;2;9;1;2;4;14;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:22;A 80;1;3;1;7;34;0;0;2;49;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:21;A 80;1;1;0;4;21;3;4;2;11;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;09:20;A 80;1;2;3;4;27;1;3;4;33;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:19;A 80;1;2;4;4;31;0;0;2;12;0;0;0;100;0;0;0;0;2;3;2;3;0;0;0;0;0;0
19.08.2024;09:18;A 80;1;1;1;7;52;0;0;2;30;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:17;A 80;1;1;2;2;13;0;0;3;13;0;51;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:16;A 80;1;1;2;5;41;0;0;3;26;1;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:15;A 80;1;0;0;1;6;0;0;5;28;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:14;A 80;1;0;0;3;15;0;0;2;17;0;33;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19.08.2024;09:13;A 80;1;0;0;4;30;0;0;1;21;1;11;0;100;0;0;0;0;1;1;1;2;0;0;0;0;0;0
19.08.2024;09:12;A 80;1;0;0;4;47;0;0;1;11;1;27;0;100;0;0;0;0;5;8;5;14;0;0;0;0;0;0
19.08.2024;09:11;A 80;1;3;6;3;32;0;0;1;28;0;100;0;100;0;0;0;0;1;1;2;4;0;0;0;0;0;0
19.08.2024;09:10;A 80;1;1;2;4;46;0;0;4;26;1;9;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:09;A 80;1;0;0;5;25;0;6;1;15;1;64;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;09:08;A 80;1;2;3;4;53;1;34;3;50;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;09:07;A 80;1;2;1;4;87;0;0;2;41;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:06;A 80;1;1;0;3;21;3;5;4;36;1;76;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;09:05;A 80;1;0;0;2;19;3;6;2;50;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;09:04;A 80;1;2;4;3;29;1;1;4;39;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:03;A 80;1;2;6;0;12;2;15;4;45;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;09:02;A 80;1;3;12;3;26;1;25;1;34;0;48;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
19.08.2024;09:01;A 80;1;1;2;6;46;1;1;2;23;2;40;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;09:00;A 80;1;1;1;3;36;1;0;2;23;1;98;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:59;A 80;1;2;6;5;34;0;0;5;33;1;45;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:58;A 80;1;1;1;3;21;2;12;9;79;1;71;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:57;A 80;1;2;3;4;18;2;2;2;38;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:56;A 80;1;0;0;3;19;1;0;1;40;0;48;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:55;A 80;1;1;2;5;30;0;0;4;16;1;29;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:54;A 80;1;3;5;4;42;2;3;2;17;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;08:53;A 80;1;1;4;2;21;1;1;2;47;1;12;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:52;A 80;1;0;0;3;24;0;0;3;32;0;100;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;08:51;A 80;1;0;0;2;36;0;0;3;47;1;17;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:50;A 80;1;0;0;1;14;4;9;3;44;0;100;0;100;0;0;0;0;2;3;2;3;0;0;0;0;0;0
19.08.2024;08:49;A 80;1;0;0;2;9;0;0;0;0;1;42;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:48;A 80;1;1;1;5;41;1;1;1;22;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:47;A 80;1;0;0;4;26;1;1;3;46;5;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:46;A 80;1;1;2;5;41;1;1;1;4;1;1;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;08:45;A 80;1;1;2;3;83;2;5;5;42;0;12;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:44;A 80;1;2;4;5;43;0;0;6;29;1;1;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:43;A 80;1;2;3;2;10;1;1;4;30;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:42;A 80;1;2;2;4;34;0;0;4;50;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:41;A 80;1;1;1;4;19;0;0;3;16;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:40;A 80;1;1;4;5;32;1;1;5;18;2;6;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:39;A 80;1;0;0;5;35;3;4;4;23;1;98;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:38;A 80;1;2;4;10;57;2;4;3;28;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;08:37;A 80;1;2;13;2;23;0;0;3;13;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:36;A 80;1;2;6;1;50;2;3;6;27;1;62;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:35;A 80;1;1;1;3;16;2;4;2;15;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:34;A 80;1;0;0;3;23;1;2;3;20;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:33;A 80;1;0;0;3;33;4;6;5;41;1;60;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:32;A 80;1;2;3;4;32;1;1;1;48;2;34;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:31;A 80;1;1;3;3;44;2;3;3;65;1;49;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:30;A 80;1;0;0;3;40;1;1;4;54;1;41;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
19.08.2024;08:29;A 80;1;2;40;1;45;2;4;6;39;1;56;0;100;0;0;0;0;2;3;3;8;0;0;0;0;0;0
19.08.2024;08:28;A 80;1;0;0;4;51;0;0;2;90;0;1;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:27;A 80;1;2;2;2;17;3;5;3;31;1;99;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:26;A 80;1;4;11;3;53;2;2;2;34;4;64;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;08:25;A 80;1;0;0;4;36;0;0;3;63;6;84;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;08:24;A 80;1;1;0;2;63;1;3;6;36;36;16;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
19.08.2024;08:23;A 80;1;1;1;3;62;2;2;6;33;42;58;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
19.08.2024;08:22;A 80;1;0;0;4;52;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:21;A 80;1;1;1;3;15;1;1;2;5;0;99;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
19.08.2024;08:20;A 80;1;0;0;3;35;1;1;7;50;1;11;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:19;A 80;1;2;0;3;15;1;1;6;21;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:18;A 80;1;1;2;4;44;2;3;5;27;0;0;0;100;0;0;0;0;1;1;2;3;0;0;0;0;0;0
19.08.2024;08:17;A 80;1;2;6;2;8;3;9;3;14;2;67;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:16;A 80;1;3;7;5;41;3;4;5;39;1;26;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:15;A 80;1;1;1;6;31;1;0;2;6;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:14;A 80;1;1;2;4;21;2;3;3;23;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:13;A 80;1;0;0;7;44;2;5;1;18;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;08:12;A 80;1;2;3;3;31;2;5;3;42;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:11;A 80;1;0;0;7;38;2;4;4;40;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:10;A 80;1;1;5;4;27;1;1;5;36;0;0;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
19.08.2024;08:09;A 80;1;1;0;3;41;2;4;6;31;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:08;A 80;1;1;1;4;16;2;2;3;27;1;86;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:07;A 80;1;2;6;2;49;2;1;1;12;2;68;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:06;A 80;1;0;0;4;25;1;2;4;29;0;100;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;08:05;A 80;1;1;2;4;17;1;1;1;4;1;36;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:04;A 80;1;1;2;2;38;3;8;4;37;0;0;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
19.08.2024;08:03;A 80;1;1;1;5;32;1;0;3;46;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;08:02;A 80;1;1;1;5;60;1;1;5;40;3;72;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;08:01;A 80;1;1;2;3;22;0;0;4;84;1;96;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:00;A 80;1;1;0;4;46;0;0;3;27;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;07:59;A 80;1;1;1;2;64;0;0;2;20;2;40;0;100;0;0;0;0;0;0;6;21;0;0;0;0;0;0
19.08.2024;07:58;A 80;1;0;0;4;43;0;0;4;14;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:57;A 80;1;3;13;8;43;2;2;3;17;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:56;A 80;1;1;2;5;75;2;4;6;47;2;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:55;A 80;1;1;2;2;21;1;0;4;21;4;7;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:54;A 80;1;0;0;4;40;1;1;2;20;1;50;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:53;A 80;1;0;0;2;47;1;2;3;25;2;44;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:52;A 80;1;1;1;4;77;0;0;4;26;2;44;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:51;A 80;1;0;0;7;52;0;0;3;30;0;99;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:50;A 80;1;1;2;1;7;1;3;2;44;1;35;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:49;A 80;1;1;2;2;81;3;35;3;50;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;07:48;A 80;1;0;0;5;48;2;5;4;24;1;29;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:47;A 80;1;0;0;1;54;0;0;3;20;2;52;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:46;A 80;1;0;0;1;93;0;0;3;78;1;68;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:45;A 80;1;4;19;2;63;2;3;2;11;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0
19.08.2024;07:44;A 80;1;2;27;6;85;1;3;4;48;2;37;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:43;A 80;1;2;1;2;80;1;2;1;8;2;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:42;A 80;1;0;0;2;18;0;0;3;21;0;99;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:41;A 80;1;0;0;2;33;3;4;2;17;1;51;0;100;0;0;0;0;2;3;0;0;0;0;0;0;0;0
19.08.2024;07:40;A 80;1;0;0;4;35;0;0;3;31;1;40;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:39;A 80;1;1;1;7;51;0;0;2;18;2;33;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;07:38;A 80;1;3;5;1;60;1;1;5;22;0;46;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:37;A 80;1;1;1;7;38;1;0;7;32;1;71;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:36;A 80;1;0;0;4;28;2;2;2;21;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:35;A 80;1;2;3;3;37;4;4;7;18;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:34;A 80;1;1;3;4;63;0;0;5;43;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:33;A 80;1;0;0;3;41;2;3;4;51;1;28;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:32;A 80;1;0;0;2;10;0;0;6;42;0;0;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
19.08.2024;07:31;A 80;1;0;0;4;25;1;2;5;42;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:30;A 80;1;1;3;5;29;2;3;1;52;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:29;A 80;1;2;15;2;32;0;0;4;39;5;60;0;100;0;0;0;0;2;3;4;6;0;0;0;0;0;0
19.08.2024;07:28;A 80;1;0;0;7;20;0;0;4;25;1;39;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:27;A 80;1;1;1;2;21;0;0;5;28;1;18;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:26;A 80;1;0;0;5;26;1;1;3;19;2;96;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:25;A 80;1;1;2;3;35;0;0;8;36;1;5;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:24;A 80;1;0;0;4;26;0;0;0;4;1;5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:23;A 80;1;0;0;1;7;0;0;4;8;2;51;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:22;A 80;1;1;1;4;80;1;1;3;43;1;82;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:21;A 80;1;1;1;1;15;2;3;1;12;0;0;0;100;0;0;0;0;0;1;1;1;0;0;0;0;0;0
19.08.2024;07:20;A 80;1;1;1;1;17;1;1;4;41;1;39;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0
19.08.2024;07:19;A 80;1;0;0;2;54;1;1;5;18;1;6;0;100;0;0;0;0;0;0;1;3;0;0;0;0;0;0
19.08.2024;07:18;A 80;1;1;0;7;29;0;1;3;19;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:17;A 80;1;1;2;3;27;2;2;5;28;1;43;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:16;A 80;1;0;0;3;13;0;0;2;31;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:15;A 80;1;0;0;3;14;1;1;1;0;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:14;A 80;1;0;0;3;28;1;1;2;23;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:13;A 80;1;0;0;5;37;0;0;2;12;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;07:12;A 80;1;0;0;3;23;0;0;4;27;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;07:11;A 80;1;0;0;4;20;0;0;6;43;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:10;A 80;1;0;0;0;0;0;0;3;13;0;13;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:09;A 80;1;0;0;2;9;0;0;2;12;0;100;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:08;A 80;1;0;0;1;36;1;1;6;33;5;66;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:07;A 80;1;2;4;3;21;1;1;7;57;2;20;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:06;A 80;1;0;0;3;27;1;1;3;47;1;82;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:05;A 80;1;1;1;3;16;5;4;1;32;1;58;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
19.08.2024;07:04;A 80;1;0;0;4;30;0;0;5;31;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:03;A 80;1;0;0;2;40;0;0;3;40;1;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;07:02;A 80;1;0;0;2;28;1;1;4;33;5;62;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:01;A 80;1;1;2;4;32;1;1;4;26;1;97;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
