Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;H51_A74/M1S_493Z;H51_A74/M1S_493B;A51_M1S_494Z;A51_M1S_494B;H55_A30/M3S_504Z;H55_A30/M3S_504B;A55_M3S_505Z;A55_M3S_505B;H54_M3SL_1289Z;H54_M3SL_1289B;A54_M4SL_506Z;A54_M4SL_506B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
19.08.2024;09:05;A110;1;4;29;2;3;1;1;0;0;1;2;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;09:04;A110;1;0;0;0;0;5;9;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;09:03;A110;1;1;1;5;8;7;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;09:02;A110;1;1;1;1;1;4;8;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;09:01;A110;1;0;0;0;0;8;13;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;09:00;A110;1;1;2;1;2;5;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:59;A110;1;0;0;3;3;6;7;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:58;A110;1;2;3;3;4;11;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:57;A110;1;0;0;3;19;7;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:56;A110;1;2;1;10;14;4;46;0;0;1;2;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:55;A110;1;2;1;5;21;5;5;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:54;A110;1;1;1;4;14;4;20;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:53;A110;1;2;3;2;4;6;12;1;2;0;0;0;0;1;2;1;2;1;2;;;;;0;0;0;0;0;0
19.08.2024;08:52;A110;1;0;0;4;10;5;47;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:51;A110;1;2;1;1;1;5;19;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:50;A110;1;2;1;1;1;9;24;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:49;A110;1;1;1;3;47;10;63;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:48;A110;1;3;6;5;48;5;6;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:47;A110;1;1;8;5;26;6;10;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:46;A110;1;0;0;2;3;17;27;1;2;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:45;A110;1;3;5;3;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:44;A110;1;0;0;1;1;6;20;1;2;0;0;2;3;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:43;A110;1;0;0;7;14;5;57;0;0;0;0;1;2;1;2;0;0;1;2;;;;;0;0;0;0;0;0
19.08.2024;08:42;A110;1;0;0;0;0;6;10;0;0;0;0;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:41;A110;1;1;1;4;11;5;6;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:40;A110;1;1;1;2;2;7;45;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:39;A110;1;1;2;4;7;9;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:38;A110;1;2;2;5;11;7;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:37;A110;1;0;0;0;0;5;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:36;A110;1;2;4;6;8;3;6;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:35;A110;1;2;1;3;3;7;19;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:34;A110;1;1;1;1;0;5;7;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:33;A110;1;4;6;4;6;7;9;0;0;1;2;0;0;1;2;1;2;1;2;;;;;0;0;0;0;0;0
19.08.2024;08:32;A110;1;0;0;0;0;9;11;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:31;A110;1;1;0;0;0;10;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:30;A110;1;3;3;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:29;A110;1;0;0;0;0;4;8;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:28;A110;1;1;3;4;11;12;15;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:27;A110;1;2;4;2;2;4;91;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:26;A110;1;1;1;1;1;3;5;0;0;0;0;1;2;1;2;1;2;1;2;;;;;0;0;0;0;0;0
19.08.2024;08:25;A110;1;1;1;2;3;11;32;0;0;0;0;2;3;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:24;A110;1;1;0;8;40;2;3;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:23;A110;1;0;0;2;3;6;9;1;2;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:22;A110;1;0;0;3;4;2;2;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:21;A110;1;0;0;1;1;3;6;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:20;A110;1;3;3;4;3;7;12;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:19;A110;1;0;0;0;0;3;88;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:18;A110;1;4;9;1;1;9;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:17;A110;1;0;0;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:16;A110;1;1;0;2;50;3;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:15;A110;1;0;0;4;7;7;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:14;A110;1;0;0;1;1;9;14;0;0;1;2;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
19.08.2024;08:13;A110;1;0;0;1;1;1;1;1;2;0;0;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:12;A110;1;1;2;5;8;7;6;0;0;1;2;2;3;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:11;A110;1;0;0;0;0;8;23;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:10;A110;1;1;1;0;0;7;66;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:09;A110;1;2;2;1;1;5;69;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:08;A110;1;0;0;3;7;4;64;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:07;A110;1;0;0;0;0;7;8;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:06;A110;1;2;2;3;5;6;5;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:05;A110;1;3;3;2;4;7;9;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:04;A110;1;1;1;1;2;7;45;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:03;A110;1;0;0;2;3;5;6;0;0;0;0;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
19.08.2024;08:02;A110;1;3;4;2;3;8;7;0;0;0;0;1;2;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:01;A110;1;1;2;5;17;3;6;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;08:00;A110;1;0;0;1;44;2;6;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:59;A110;1;1;0;5;34;8;19;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:58;A110;1;2;3;3;5;5;79;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:57;A110;1;2;1;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:56;A110;1;2;2;2;2;7;13;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:55;A110;1;0;0;0;0;1;1;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:54;A110;1;2;1;1;0;6;12;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:53;A110;1;1;1;2;4;9;9;0;0;1;2;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
19.08.2024;07:52;A110;1;2;3;0;0;8;10;0;0;0;0;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:51;A110;1;0;0;2;3;3;5;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:50;A110;1;1;0;2;2;11;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:49;A110;1;1;1;2;3;6;6;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:48;A110;1;1;1;4;9;6;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:47;A110;1;2;2;6;9;5;27;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:46;A110;1;1;0;0;0;5;12;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:45;A110;1;0;0;2;3;13;30;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:44;A110;1;0;0;0;0;4;87;0;0;1;2;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
19.08.2024;07:43;A110;1;0;0;0;0;9;49;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:42;A110;1;1;2;5;24;2;7;0;0;0;0;2;3;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:41;A110;1;1;1;4;5;6;7;1;2;1;1;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:40;A110;1;0;0;0;0;3;6;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:39;A110;1;2;3;4;4;7;10;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:38;A110;1;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:37;A110;1;0;0;4;4;3;49;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:36;A110;1;1;1;2;3;7;11;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:35;A110;1;0;0;3;6;5;7;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:34;A110;1;0;0;1;1;3;16;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:33;A110;1;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
19.08.2024;07:32;A110;1;0;0;2;2;8;9;0;0;0;1;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:31;A110;1;2;1;0;0;7;16;1;2;1;1;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:30;A110;1;1;2;2;4;3;68;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:29;A110;1;1;0;2;2;10;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:28;A110;1;0;0;0;0;4;10;0;0;0;0;2;3;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:27;A110;1;0;0;1;1;4;8;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:26;A110;1;0;0;0;0;7;10;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:25;A110;1;0;0;4;6;4;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:24;A110;1;2;1;0;0;6;8;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:23;A110;1;1;2;0;0;5;9;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:22;A110;1;1;1;0;0;5;63;0;0;1;2;1;2;2;3;1;2;1;2;;;;;0;0;0;0;0;0
19.08.2024;07:21;A110;1;1;1;1;1;4;36;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:20;A110;1;0;0;0;0;8;18;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:19;A110;1;1;1;1;1;11;14;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:18;A110;1;1;0;1;3;4;3;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:17;A110;1;1;1;1;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:16;A110;1;1;0;1;2;7;11;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:15;A110;1;0;0;0;0;2;2;0;0;1;2;1;2;0;0;0;0;1;2;;;;;0;0;0;0;0;0
19.08.2024;07:14;A110;1;1;1;1;1;9;12;1;2;0;0;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:13;A110;1;0;0;2;3;4;7;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:12;A110;1;0;0;1;1;4;9;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:11;A110;1;1;1;1;0;6;14;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:10;A110;1;1;0;2;1;15;17;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:09;A110;1;0;0;0;0;4;85;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:08;A110;1;1;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:07;A110;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:06;A110;1;0;0;6;8;0;45;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:05;A110;1;1;1;4;26;9;13;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:04;A110;1;0;0;0;0;4;7;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:03;A110;1;0;0;2;2;7;11;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:02;A110;1;0;0;2;3;7;8;0;0;0;0;1;2;1;2;1;2;1;2;;;;;0;0;0;0;0;0
19.08.2024;07:01;A110;1;1;2;1;2;8;9;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;07:00;A110;1;0;0;1;1;5;4;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:59;A110;1;1;0;1;0;6;49;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:58;A110;1;1;1;1;1;5;8;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:57;A110;1;0;0;2;3;1;2;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:56;A110;1;2;2;3;5;6;10;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:55;A110;1;1;1;1;1;3;17;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:54;A110;1;2;1;1;1;5;6;1;2;0;0;1;2;0;0;1;2;1;2;;;;;0;0;0;0;0;0
19.08.2024;06:53;A110;1;0;0;0;0;6;10;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:52;A110;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:51;A110;1;0;0;0;0;4;17;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:50;A110;1;0;0;1;1;3;3;1;2;1;2;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:49;A110;1;1;3;0;0;4;3;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:48;A110;1;0;0;0;0;5;8;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:47;A110;1;0;0;0;0;12;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:46;A110;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:45;A110;1;1;1;3;3;9;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:44;A110;1;0;0;0;0;6;9;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:43;A110;1;0;0;0;0;3;3;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:42;A110;1;1;1;0;0;3;3;0;0;0;0;1;2;1;2;1;2;1;2;;;;;0;0;0;0;0;0
19.08.2024;06:41;A110;1;0;0;0;0;2;6;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:40;A110;1;0;0;0;0;3;11;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:39;A110;1;0;0;2;3;6;5;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:38;A110;1;1;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:37;A110;1;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:36;A110;1;2;4;0;0;3;3;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:35;A110;1;0;0;3;5;2;1;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:34;A110;1;0;0;0;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:33;A110;1;0;0;1;1;9;8;0;0;0;0;0;0;1;2;1;2;1;2;;;;;0;0;0;0;0;0
19.08.2024;06:32;A110;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:31;A110;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:30;A110;1;1;1;0;0;10;18;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:29;A110;1;0;0;1;1;4;33;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:28;A110;1;0;0;1;1;1;10;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:27;A110;1;2;2;1;2;3;4;0;0;1;2;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:26;A110;1;0;0;0;0;3;2;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:25;A110;1;0;0;0;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:24;A110;1;0;0;0;0;6;6;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:23;A110;1;0;0;0;0;2;7;1;2;0;0;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
19.08.2024;06:22;A110;1;1;0;1;1;4;6;0;0;0;0;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:21;A110;1;1;0;1;1;2;2;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:20;A110;1;2;4;0;0;4;5;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:19;A110;1;0;0;0;0;5;9;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:18;A110;1;0;0;3;5;3;5;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:17;A110;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:16;A110;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:15;A110;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:14;A110;1;1;2;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:13;A110;1;0;0;0;0;1;1;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:12;A110;1;0;0;1;1;3;2;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:11;A110;1;1;2;0;0;4;7;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:10;A110;1;0;0;0;0;1;1;1;2;0;0;0;0;1;2;0;0;1;2;;;;;0;0;0;0;0;0
19.08.2024;06:09;A110;1;0;0;0;0;4;3;0;0;0;0;1;2;1;2;1;2;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:08;A110;1;0;0;0;29;4;12;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
19.08.2024;06:07;A110;1;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
