Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;T35HZ;T35HB;T35_36_MittelmastZ;T35_36_MittelmastB;T36HZ;T36HB;T41HZ;T41HB;T41WZ;T41WB;T31Z;T31B
19.08.2024;09:24;A 63;1;2;3;0;0;4;5;5;6;0;0;5;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:23;A 63;1;8;19;1;21;2;4;2;3;1;1;4;29;5;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:22;A 63;1;7;11;0;0;2;2;1;1;0;0;6;18;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:21;A 63;1;7;9;3;51;2;3;1;2;0;0;3;31;1;10;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:20;A 63;1;7;10;0;0;2;2;6;5;0;0;1;1;4;14;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:19;A 63;1;8;12;0;30;2;2;2;1;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:18;A 63;1;5;8;1;6;5;5;6;34;0;26;3;55;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:17;A 63;1;3;4;1;0;5;6;4;4;1;16;4;4;6;53;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:16;A 63;1;5;6;0;0;0;0;1;1;0;0;2;23;3;37;0;0;0;0;0;0;0;0;0;0;0;0;1;17;1;1;0;0;0;0
19.08.2024;09:15;A 63;1;5;7;0;0;1;1;1;1;1;57;3;67;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:14;A 63;1;3;4;0;0;5;8;1;1;2;24;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;3;0;0
19.08.2024;09:13;A 63;1;7;11;0;0;0;0;1;1;0;0;1;1;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:12;A 63;1;5;5;1;19;2;3;2;3;0;0;1;16;4;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
