Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
19.08.2024;09:23;A182;1;2;6;3;25;4;47;4;6;0;0;4;8;7;11;0;0
19.08.2024;09:22;A182;1;1;41;5;58;10;29;5;18;0;0;0;0;3;66;1;1
19.08.2024;09:21;A182;1;0;0;4;7;3;18;1;6;0;0;4;5;7;46;0;0
19.08.2024;09:20;A182;1;2;16;5;16;5;6;5;11;0;0;4;15;6;39;1;1
19.08.2024;09:19;A182;1;1;57;2;87;4;17;2;3;0;0;2;71;3;30;0;0
19.08.2024;09:18;A182;1;1;12;2;60;0;0;0;0;0;0;3;29;7;55;2;3
19.08.2024;09:17;A182;1;1;12;2;46;8;43;2;3;0;0;7;12;8;21;1;2
19.08.2024;09:16;A182;1;1;94;5;39;7;28;5;17;0;0;1;2;4;79;0;0
19.08.2024;09:15;A182;1;2;4;2;7;1;30;0;0;0;0;4;37;5;8;0;0
19.08.2024;09:14;A182;1;3;13;5;13;4;63;5;15;0;0;5;18;4;6;0;0
19.08.2024;09:13;A182;1;0;0;2;86;4;27;7;15;0;0;2;32;1;55;0;0
19.08.2024;09:12;A182;1;0;33;2;4;1;25;0;0;0;0;4;38;4;39;0;0
19.08.2024;09:11;A182;1;1;34;6;22;7;47;2;25;0;0;5;33;11;44;0;0
19.08.2024;09:10;A182;1;1;3;2;80;6;24;3;5;0;0;3;44;2;73;0;0
19.08.2024;09:09;A182;1;0;0;2;6;1;31;0;0;0;0;7;41;10;55;0;0
19.08.2024;09:08;A182;1;0;0;4;13;6;51;5;12;0;0;5;15;7;41;1;1
19.08.2024;09:07;A182;1;0;0;2;17;4;19;4;9;0;0;3;37;5;16;0;0
19.08.2024;09:06;A182;1;0;44;0;39;3;28;0;0;0;0;7;12;11;50;0;0
19.08.2024;09:05;A182;1;2;38;5;49;9;58;3;14;0;0;5;11;7;38;0;0
19.08.2024;09:04;A182;1;2;28;1;81;8;27;4;22;0;0;4;18;4;30;1;1
19.08.2024;09:03;A182;1;1;9;2;37;1;66;1;11;0;0;4;45;10;53;2;2
19.08.2024;09:02;A182;1;0;0;7;15;7;53;3;24;0;0;7;30;5;18;1;2
19.08.2024;09:01;A182;1;0;0;1;14;3;25;2;22;0;0;5;11;3;38;0;0
19.08.2024;09:00;A182;1;1;5;5;41;3;67;2;67;0;0;3;4;7;44;0;0
19.08.2024;08:59;A182;1;1;3;4;9;7;80;5;67;0;0;4;5;6;39;1;2
19.08.2024;08:58;A182;1;1;74;2;70;10;44;5;24;0;0;2;6;11;39;0;12
19.08.2024;08:57;A182;1;1;33;4;42;2;17;1;2;0;0;2;38;5;8;3;40
19.08.2024;08:56;A182;1;1;13;4;59;3;48;3;8;0;0;5;18;10;15;1;1
19.08.2024;08:55;A182;1;0;0;2;7;7;15;2;6;0;0;3;51;4;51;0;0
19.08.2024;08:54;A182;1;0;40;3;45;1;0;0;0;0;0;8;15;10;13;0;0
19.08.2024;08:53;A182;1;2;8;6;26;9;80;4;7;0;0;2;9;2;2;0;0
19.08.2024;08:52;A182;1;2;40;2;60;4;24;2;19;0;0;1;28;3;30;3;6
19.08.2024;08:51;A182;1;0;0;3;8;2;23;1;8;0;0;8;45;10;49;1;1
19.08.2024;08:50;A182;1;0;0;3;16;7;74;4;4;0;0;5;27;5;8;0;0
19.08.2024;08:49;A182;1;1;4;2;7;10;41;5;7;0;0;1;64;3;3;1;1
19.08.2024;08:48;A182;1;0;0;4;8;0;0;0;0;0;0;4;36;5;35;0;0
19.08.2024;08:47;A182;1;0;12;3;5;6;53;7;25;0;0;6;31;12;19;1;2
19.08.2024;08:46;A182;1;0;100;3;62;5;23;2;11;0;0;0;0;1;1;0;0
19.08.2024;08:45;A182;1;1;51;3;4;2;32;0;0;0;0;9;58;10;47;2;2
19.08.2024;08:44;A182;1;2;48;3;25;3;80;6;11;0;0;9;43;15;21;2;3
19.08.2024;08:43;A182;1;2;90;2;6;7;22;2;8;0;0;2;45;4;73;0;0
19.08.2024;08:42;A182;1;1;2;4;6;1;15;0;0;0;0;6;11;4;23;0;0
19.08.2024;08:41;A182;1;2;10;6;16;8;77;5;8;0;0;8;15;9;17;3;4
19.08.2024;08:40;A182;1;1;4;2;69;12;64;4;8;0;0;1;19;4;65;0;0
19.08.2024;08:39;A182;1;1;3;1;53;6;78;1;1;0;0;7;52;9;61;0;0
19.08.2024;08:38;A182;1;0;0;3;45;7;56;2;2;0;0;16;55;9;53;1;1
19.08.2024;08:37;A182;1;0;0;2;86;14;42;3;6;0;0;1;43;2;2;0;0
19.08.2024;08:36;A182;1;1;16;1;41;1;34;0;0;0;0;4;43;12;57;1;1
19.08.2024;08:35;A182;1;3;42;7;26;7;55;4;8;0;0;8;14;8;10;0;0
19.08.2024;08:34;A182;1;0;0;3;15;9;29;4;18;0;0;1;2;3;55;1;3
19.08.2024;08:33;A182;1;0;0;4;9;1;36;3;29;0;0;7;46;13;53;0;0
19.08.2024;08:32;A182;1;4;51;3;20;6;56;8;11;0;0;3;11;6;6;0;0
19.08.2024;08:31;A182;1;1;35;1;98;4;23;4;18;0;0;2;40;3;38;0;0
19.08.2024;08:30;A182;1;0;36;2;38;2;30;0;0;0;0;5;8;12;43;0;0
19.08.2024;08:29;A182;1;3;12;6;41;6;56;4;25;0;0;8;14;9;18;3;4
19.08.2024;08:28;A182;1;0;0;3;23;6;26;5;17;0;0;2;25;3;38;0;0
19.08.2024;08:27;A182;1;0;43;2;3;4;33;4;6;0;0;7;42;10;49;0;0
19.08.2024;08:26;A182;1;1;38;2;16;8;66;6;45;0;0;8;13;9;53;1;1
19.08.2024;08:25;A182;1;1;3;1;12;5;29;4;16;0;0;3;32;3;60;0;0
19.08.2024;08:24;A182;1;1;3;4;46;2;28;1;24;0;0;6;9;9;36;0;0
19.08.2024;08:23;A182;1;0;0;4;22;8;51;3;25;0;0;3;5;8;10;0;0
19.08.2024;08:22;A182;1;0;0;3;29;10;32;4;16;0;0;4;40;3;27;0;0
19.08.2024;08:21;A182;1;0;0;3;6;2;26;1;12;0;0;7;54;10;37;0;0
19.08.2024;08:20;A182;1;0;0;5;21;7;71;5;31;0;0;10;15;7;9;1;1
19.08.2024;08:19;A182;1;1;62;2;75;7;28;4;16;0;0;3;33;4;25;0;0
19.08.2024;08:18;A182;1;0;0;3;6;3;37;1;8;0;0;3;6;9;15;1;1
19.08.2024;08:17;A182;1;1;5;1;9;7;60;1;1;0;0;9;19;12;18;1;1
19.08.2024;08:16;A182;1;1;4;1;97;4;34;3;16;0;0;4;37;2;23;1;2
19.08.2024;08:15;A182;1;0;0;4;53;2;1;1;0;0;0;1;44;6;36;0;0
19.08.2024;08:14;A182;1;2;6;2;37;7;77;4;42;0;0;8;38;8;12;0;0
19.08.2024;08:13;A182;1;2;37;3;77;10;36;3;16;0;0;6;57;3;47;0;0
19.08.2024;08:12;A182;1;0;0;3;4;1;18;1;5;0;0;9;47;16;63;1;1
19.08.2024;08:11;A182;1;0;0;3;22;3;74;2;17;0;0;3;35;6;35;0;0
19.08.2024;08:10;A182;1;0;0;4;53;8;39;6;28;0;0;5;48;1;32;0;0
19.08.2024;08:09;A182;1;0;0;3;43;3;33;2;10;0;0;12;58;12;50;0;0
19.08.2024;08:08;A182;1;0;0;4;43;7;53;5;20;0;0;9;30;5;24;0;0
19.08.2024;08:07;A182;1;0;0;3;13;7;39;3;4;0;0;4;80;6;9;1;1
19.08.2024;08:06;A182;1;0;0;0;41;1;30;1;1;0;0;7;56;16;53;0;0
19.08.2024;08:05;A182;1;0;0;3;23;10;59;5;44;0;0;7;30;6;9;0;0
19.08.2024;08:04;A182;1;1;2;2;67;8;27;2;13;0;0;1;1;2;68;0;0
19.08.2024;08:03;A182;1;0;0;3;39;1;34;1;2;0;0;9;35;11;50;0;0
19.08.2024;08:02;A182;1;1;4;2;43;9;37;5;15;0;0;8;15;13;64;1;5
19.08.2024;08:01;A182;1;2;9;1;86;8;22;2;19;0;0;4;11;1;2;0;0
19.08.2024;08:00;A182;1;0;44;2;7;2;34;1;2;0;0;5;39;11;49;0;0
19.08.2024;07:59;A182;1;2;7;5;15;5;53;7;29;0;0;6;18;6;17;0;0
19.08.2024;07:58;A182;1;1;3;2;80;7;37;4;18;0;0;0;0;1;41;0;0
