Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D41Z;D41B;D42Z;D42B;T1Z;T1B;T2Z;T2B;T3Z;T3B;T4Z;T4B
19.08.2024;08:47;A 19;1;3;57;1;0;1;7;1;1;0;0;1;1;2;3
19.08.2024;08:46;A 19;1;4;59;1;61;2;96;0;0;0;0;0;0;0;0
19.08.2024;08:45;A 19;1;7;23;1;37;1;44;1;2;0;0;0;0;2;7
19.08.2024;08:44;A 19;1;2;4;1;2;1;53;0;0;1;2;1;1;0;0
19.08.2024;08:43;A 19;1;1;97;2;5;1;7;1;2;1;2;0;0;0;0
19.08.2024;08:42;A 19;1;3;67;1;11;1;37;1;1;0;0;0;0;0;0
19.08.2024;08:41;A 19;1;1;49;2;2;0;0;2;5;0;0;0;0;0;0
19.08.2024;08:40;A 19;1;1;95;1;94;1;38;1;2;0;0;1;1;0;0
19.08.2024;08:39;A 19;1;1;55;5;47;2;47;0;0;0;0;0;0;0;0
19.08.2024;08:38;A 19;1;1;45;1;56;1;27;0;0;2;3;0;0;0;0
19.08.2024;08:37;A 19;1;5;55;2;79;1;53;0;0;0;0;0;0;0;0
19.08.2024;08:36;A 19;1;0;0;5;37;2;43;0;0;0;0;0;0;1;1
19.08.2024;08:35;A 19;1;1;2;0;0;1;55;0;0;0;0;0;0;0;0
19.08.2024;08:34;A 19;1;3;63;1;3;2;86;0;0;2;12;0;0;1;3
19.08.2024;08:33;A 19;1;3;45;1;13;1;1;0;0;0;0;7;7;0;0
19.08.2024;08:32;A 19;1;0;1;2;2;0;0;0;0;0;0;3;4;1;1
19.08.2024;08:31;A 19;1;0;100;1;2;1;0;0;0;4;7;0;0;3;3
19.08.2024;08:30;A 19;1;3;75;2;2;1;2;0;0;6;10;0;0;0;0
19.08.2024;08:29;A 19;1;1;47;3;9;0;0;0;0;2;2;0;0;0;0
19.08.2024;08:28;A 19;1;3;59;1;7;0;0;0;0;0;0;0;0;1;2
19.08.2024;08:27;A 19;1;3;49;3;6;0;0;0;0;0;0;0;0;1;1
19.08.2024;08:26;A 19;1;2;32;1;4;0;3;0;0;0;0;0;0;0;0
19.08.2024;08:25;A 19;1;2;96;3;33;2;64;1;1;1;2;0;0;1;2
19.08.2024;08:24;A 19;1;5;57;0;40;1;54;0;0;1;3;2;3;0;0
19.08.2024;08:23;A 19;1;1;30;1;17;3;52;0;0;0;0;0;0;1;2
19.08.2024;08:22;A 19;1;3;22;0;0;1;84;0;0;1;1;1;1;0;0
19.08.2024;08:21;A 19;1;0;38;5;47;0;42;0;0;0;0;0;0;0;0
19.08.2024;08:20;A 19;1;2;22;3;44;1;33;0;0;0;0;1;4;0;0
19.08.2024;08:19;A 19;1;5;33;2;87;1;62;0;0;0;0;0;0;1;1
19.08.2024;08:18;A 19;1;4;58;1;40;0;0;0;0;0;0;2;2;0;0
19.08.2024;08:17;A 19;1;1;28;3;34;1;1;0;0;0;0;0;0;0;0
19.08.2024;08:16;A 19;1;3;77;3;6;0;0;0;0;1;1;0;0;0;0
19.08.2024;08:15;A 19;1;2;50;0;42;0;0;0;0;2;27;0;0;0;0
19.08.2024;08:14;A 19;1;2;75;1;45;0;0;0;0;0;0;0;0;1;2
19.08.2024;08:13;A 19;1;4;78;2;4;1;34;0;0;0;0;1;2;1;1
19.08.2024;08:12;A 19;1;1;19;0;0;0;0;0;0;1;1;0;0;0;0
19.08.2024;08:11;A 19;1;2;5;1;1;1;4;0;0;0;0;1;1;0;0
19.08.2024;08:10;A 19;1;5;74;4;8;1;93;0;0;0;0;0;0;0;0
19.08.2024;08:09;A 19;1;3;47;2;49;3;63;0;0;0;0;0;0;0;0
19.08.2024;08:08;A 19;1;1;31;1;27;1;70;0;0;0;0;0;0;0;0
19.08.2024;08:07;A 19;1;2;68;2;77;1;22;0;0;0;0;0;0;2;3
19.08.2024;08:06;A 19;1;2;46;0;41;0;43;0;0;0;0;0;0;1;4
19.08.2024;08:05;A 19;1;1;31;1;56;1;24;0;0;0;0;0;0;0;0
19.08.2024;08:04;A 19;1;1;96;2;72;2;61;0;0;0;0;0;0;0;0
19.08.2024;08:03;A 19;1;5;51;0;0;0;42;0;0;1;3;0;0;3;4
19.08.2024;08:02;A 19;1;2;29;1;5;2;66;0;0;1;2;0;0;0;0
19.08.2024;08:01;A 19;1;1;81;2;96;0;0;1;1;0;0;0;0;0;0
19.08.2024;08:00;A 19;1;4;48;2;24;1;45;0;0;0;0;0;0;0;0
19.08.2024;07:59;A 19;1;1;25;0;0;1;27;0;0;0;0;0;0;0;0
19.08.2024;07:58;A 19;1;1;1;1;26;1;50;0;0;0;0;0;0;0;0
19.08.2024;07:57;A 19;1;0;40;1;1;0;41;0;0;0;0;0;0;2;4
19.08.2024;07:56;A 19;1;1;4;1;3;1;46;0;0;0;0;0;0;0;0
19.08.2024;07:55;A 19;1;1;55;4;68;1;6;0;0;0;0;0;0;1;2
19.08.2024;07:54;A 19;1;2;51;1;42;0;0;1;2;1;1;0;0;0;0
19.08.2024;07:53;A 19;1;1;43;1;57;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:52;A 19;1;3;53;1;76;0;0;0;0;1;2;1;3;0;0
19.08.2024;07:51;A 19;1;1;43;2;45;0;0;0;0;0;0;0;0;2;2
19.08.2024;07:50;A 19;1;1;55;1;26;0;0;2;1;0;0;0;0;0;0
19.08.2024;07:49;A 19;1;3;71;0;90;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:48;A 19;1;1;39;1;1;2;54;0;0;0;0;0;0;3;3
19.08.2024;07:47;A 19;1;0;0;0;0;2;62;1;1;0;0;0;0;1;1
19.08.2024;07:46;A 19;1;2;69;1;2;0;88;0;0;0;0;0;0;0;0
19.08.2024;07:45;A 19;1;0;40;4;49;3;18;0;0;0;0;0;0;0;0
19.08.2024;07:44;A 19;1;2;66;1;15;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:43;A 19;1;0;98;2;87;1;1;0;0;1;1;0;0;1;1
19.08.2024;07:42;A 19;1;4;44;2;4;3;17;0;0;0;0;0;0;0;0
19.08.2024;07:41;A 19;1;0;100;0;54;0;0;0;0;1;8;0;0;0;0
19.08.2024;07:40;A 19;1;1;13;1;28;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:39;A 19;1;1;42;4;44;2;46;0;0;0;0;0;0;0;0
19.08.2024;07:38;A 19;1;1;61;0;100;0;100;0;0;0;0;0;0;1;2
19.08.2024;07:37;A 19;1;0;0;1;19;1;11;0;0;0;0;0;0;0;0
19.08.2024;07:36;A 19;1;1;45;0;41;0;42;0;0;0;0;0;0;0;0
19.08.2024;07:35;A 19;1;2;24;3;43;1;65;0;0;0;0;0;0;1;2
19.08.2024;07:34;A 19;1;1;98;2;20;0;0;0;0;0;0;4;4;0;0
19.08.2024;07:33;A 19;1;4;66;1;43;1;20;0;0;0;0;3;7;0;0
19.08.2024;07:32;A 19;1;1;73;1;50;0;0;0;0;0;0;2;3;1;1
19.08.2024;07:31;A 19;1;2;72;1;75;1;98;1;1;0;0;0;0;0;0
19.08.2024;07:30;A 19;1;1;50;0;0;1;21;2;1;0;0;0;0;0;0
19.08.2024;07:29;A 19;1;1;51;1;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:28;A 19;1;2;67;0;0;2;85;0;0;0;1;0;0;0;0
19.08.2024;07:27;A 19;1;2;48;1;1;0;0;0;0;1;1;0;0;0;0
19.08.2024;07:26;A 19;1;2;77;0;1;0;0;0;0;1;1;0;0;0;0
19.08.2024;07:25;A 19;1;1;80;3;73;2;65;0;0;0;0;0;0;0;0
19.08.2024;07:24;A 19;1;3;49;1;44;1;24;0;0;0;0;0;0;0;0
19.08.2024;07:23;A 19;1;2;57;1;46;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:22;A 19;1;3;93;2;95;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:21;A 19;1;1;40;5;62;1;0;0;0;0;0;0;0;0;0
19.08.2024;07:20;A 19;1;1;18;2;62;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:19;A 19;1;2;30;2;5;1;32;0;0;0;0;1;3;1;1
19.08.2024;07:18;A 19;1;1;42;3;46;0;42;0;0;1;1;0;0;0;0
19.08.2024;07:17;A 19;1;1;1;1;73;1;18;0;0;0;0;0;0;0;0
19.08.2024;07:16;A 19;1;3;77;2;83;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:15;A 19;1;2;48;2;3;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:14;A 19;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:13;A 19;1;2;72;0;0;0;89;0;0;2;2;0;0;0;0
19.08.2024;07:12;A 19;1;0;41;0;0;2;8;0;0;0;0;0;0;0;0
19.08.2024;07:11;A 19;1;2;12;0;0;0;0;0;0;1;1;2;2;0;0
19.08.2024;07:10;A 19;1;1;81;1;9;0;0;0;0;1;1;0;0;1;3
19.08.2024;07:09;A 19;1;2;49;1;45;1;44;0;0;0;0;0;0;0;0
19.08.2024;07:08;A 19;1;1;15;1;26;1;63;0;0;0;0;1;1;0;0
19.08.2024;07:07;A 19;1;1;68;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:06;A 19;1;1;29;1;9;0;0;0;0;0;0;0;0;1;1
19.08.2024;07:05;A 19;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:04;A 19;1;0;89;0;0;0;0;0;0;2;4;1;1;1;3
19.08.2024;07:03;A 19;1;2;57;2;43;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:02;A 19;1;1;29;1;54;1;1;1;1;0;0;0;0;0;0
19.08.2024;07:01;A 19;1;1;72;1;7;1;49;0;0;0;0;0;0;0;0
19.08.2024;07:00;A 19;1;1;43;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:59;A 19;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:58;A 19;1;1;2;1;1;0;0;0;0;0;0;0;0;2;4
19.08.2024;06:57;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:56;A 19;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:55;A 19;1;2;60;0;0;1;96;0;0;1;3;0;0;0;0
19.08.2024;06:54;A 19;1;1;45;1;40;2;28;0;0;0;0;0;0;0;0
19.08.2024;06:53;A 19;1;1;20;1;52;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:52;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:51;A 19;1;1;43;0;0;1;23;0;0;0;0;0;0;0;0
19.08.2024;06:50;A 19;1;1;59;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:49;A 19;1;1;55;1;2;1;4;1;1;0;0;0;0;0;0
19.08.2024;06:48;A 19;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:47;A 19;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:46;A 19;1;1;58;1;28;0;0;0;0;0;0;0;0;1;3
19.08.2024;06:45;A 19;1;2;48;0;0;1;43;0;0;0;0;0;0;0;0
19.08.2024;06:44;A 19;1;1;71;0;0;1;3;0;0;0;0;0;0;0;0
19.08.2024;06:43;A 19;1;1;2;1;60;1;92;0;0;0;0;0;0;1;1
19.08.2024;06:42;A 19;1;4;52;0;0;2;49;0;0;0;0;0;0;1;1
19.08.2024;06:41;A 19;1;1;25;0;0;1;12;0;0;0;0;0;0;0;0
19.08.2024;06:40;A 19;1;1;13;1;92;1;55;0;0;0;0;0;0;0;0
19.08.2024;06:39;A 19;1;0;0;1;50;1;4;0;0;0;0;0;0;0;0
19.08.2024;06:38;A 19;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:37;A 19;1;1;58;1;51;1;47;0;0;0;0;0;0;0;0
19.08.2024;06:36;A 19;1;0;37;0;0;1;51;0;0;0;0;0;0;0;0
19.08.2024;06:35;A 19;1;1;9;1;2;2;71;0;0;0;0;0;0;1;2
19.08.2024;06:34;A 19;1;0;0;0;91;0;0;0;0;0;0;1;1;1;1
19.08.2024;06:33;A 19;1;0;43;2;15;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:32;A 19;1;0;100;1;1;0;0;0;0;2;4;0;0;0;0
19.08.2024;06:31;A 19;1;1;94;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;06:30;A 19;1;1;64;1;60;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:29;A 19;1;1;65;1;70;0;0;2;2;0;0;0;0;0;0
19.08.2024;06:28;A 19;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0
19.08.2024;06:27;A 19;1;1;1;1;13;0;10;0;0;1;1;0;0;0;0
19.08.2024;06:26;A 19;1;0;0;1;91;0;100;0;0;0;0;0;0;0;0
19.08.2024;06:25;A 19;1;0;0;0;0;1;34;0;0;0;0;0;0;0;0
19.08.2024;06:24;A 19;1;1;2;1;46;1;58;0;0;0;0;0;0;0;0
19.08.2024;06:23;A 19;1;0;0;3;7;0;0;0;0;0;0;0;0;1;4
19.08.2024;06:22;A 19;1;1;42;0;43;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:21;A 19;1;1;56;1;45;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:20;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:19;A 19;1;0;0;2;3;1;0;0;0;0;0;0;0;0;0
19.08.2024;06:18;A 19;1;0;0;0;92;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:17;A 19;1;0;0;1;30;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:16;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:15;A 19;1;0;0;1;33;0;0;0;0;0;0;1;1;0;0
19.08.2024;06:14;A 19;1;1;15;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:13;A 19;1;0;10;0;0;0;0;1;1;0;0;0;0;1;1
19.08.2024;06:12;A 19;1;1;53;0;1;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:11;A 19;1;1;0;2;22;1;0;0;0;0;0;0;0;0;0
19.08.2024;06:10;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:09;A 19;1;0;59;1;1;0;0;0;0;0;0;0;0;1;1
19.08.2024;06:08;A 19;1;1;20;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:07;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:06;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:05;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:04;A 19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:03;A 19;1;1;64;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:02;A 19;1;0;61;1;47;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:01;A 19;1;1;82;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:00;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:59;A 19;1;0;0;1;52;0;86;0;0;0;0;0;0;0;0
19.08.2024;05:58;A 19;1;0;0;0;0;1;8;0;0;0;0;0;0;0;0
19.08.2024;05:57;A 19;1;0;0;1;89;0;100;0;0;0;0;0;0;0;0
19.08.2024;05:56;A 19;1;1;1;0;0;1;18;0;0;0;0;0;0;0;0
19.08.2024;05:55;A 19;1;1;2;0;0;0;21;0;0;1;1;0;0;0;0
19.08.2024;05:54;A 19;1;0;0;0;0;1;64;0;0;0;0;0;0;0;0
19.08.2024;05:53;A 19;1;0;0;0;30;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:52;A 19;1;0;0;1;41;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:51;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:50;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:49;A 19;1;0;0;0;60;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:48;A 19;1;0;0;1;30;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:47;A 19;1;0;0;1;67;0;72;0;0;0;0;0;0;0;0
19.08.2024;05:46;A 19;1;0;0;0;0;1;41;0;0;0;0;0;0;0;0
19.08.2024;05:45;A 19;1;1;18;1;34;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:44;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:43;A 19;1;1;28;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:42;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:41;A 19;1;0;17;0;0;0;19;0;0;0;0;1;1;0;0
19.08.2024;05:40;A 19;1;1;8;0;0;1;6;0;0;0;0;0;0;0;0
19.08.2024;05:39;A 19;1;0;0;0;34;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:38;A 19;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:37;A 19;1;1;38;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;05:36;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:35;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:34;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:33;A 19;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
19.08.2024;05:32;A 19;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:31;A 19;1;1;56;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:30;A 19;1;0;0;1;43;2;3;0;0;0;0;0;0;0;0
19.08.2024;05:29;A 19;1;1;16;0;0;1;86;0;0;0;0;0;0;0;0
19.08.2024;05:28;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:27;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:26;A 19;1;0;0;0;0;0;0;0;0;0;0;1;4;0;0
19.08.2024;05:25;A 19;1;0;0;0;0;0;32;0;0;0;0;0;0;0;0
19.08.2024;05:24;A 19;1;0;0;1;2;1;84;0;0;0;0;0;0;0;0
19.08.2024;05:23;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:22;A 19;1;0;0;0;52;1;4;0;0;0;0;0;0;0;0
19.08.2024;05:21;A 19;1;0;0;1;29;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:20;A 19;1;1;58;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:19;A 19;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;05:18;A 19;1;0;0;1;81;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:17;A 19;1;0;0;1;30;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:16;A 19;1;1;53;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:15;A 19;1;0;0;1;83;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:14;A 19;1;0;12;0;13;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:13;A 19;1;1;28;0;100;0;2;0;0;0;0;0;0;0;0
19.08.2024;05:12;A 19;1;0;0;1;5;1;4;0;0;0;0;0;0;0;0
19.08.2024;05:11;A 19;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
19.08.2024;05:10;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:09;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:08;A 19;1;0;0;0;51;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:07;A 19;1;0;0;1;51;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:06;A 19;1;1;30;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:05;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:04;A 19;1;1;2;0;0;1;77;0;0;0;0;0;0;0;0
19.08.2024;05:03;A 19;1;0;0;0;0;1;28;0;0;0;0;0;0;0;0
19.08.2024;05:02;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:01;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:00;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:59;A 19;1;0;0;0;18;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:58;A 19;1;0;0;1;21;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:57;A 19;1;1;12;0;0;0;38;0;0;0;0;0;0;0;0
19.08.2024;04:56;A 19;1;0;0;0;0;1;13;0;0;0;0;0;0;0;0
19.08.2024;04:55;A 19;1;0;0;0;47;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:54;A 19;1;0;0;1;26;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:53;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:52;A 19;1;1;1;0;0;1;56;0;0;0;0;0;0;0;0
19.08.2024;04:51;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:50;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:49;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:48;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:47;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:46;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:45;A 19;1;0;0;0;0;0;19;0;0;0;0;0;0;0;0
19.08.2024;04:44;A 19;1;0;0;0;0;1;13;0;0;0;0;0;0;0;0
19.08.2024;04:43;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:42;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:41;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:40;A 19;1;0;0;0;0;0;53;0;0;0;0;0;0;0;0
19.08.2024;04:39;A 19;1;0;0;0;0;1;43;0;0;0;0;0;0;2;2
19.08.2024;04:38;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:37;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:36;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:35;A 19;1;0;86;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:34;A 19;1;1;26;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:33;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:32;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:31;A 19;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0
19.08.2024;04:30;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:29;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:28;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:27;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:26;A 19;1;1;36;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:25;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:24;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:23;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:22;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:21;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:20;A 19;1;1;71;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:19;A 19;1;0;0;0;0;0;95;0;0;0;0;0;0;0;0
19.08.2024;04:18;A 19;1;0;0;0;0;1;21;0;0;0;0;0;0;0;0
