Datum;Uhrzeit;Bezeichnung;Intervall;V111Z;V111B;V121Z;V121B;D21Z;D21B;D22Z;D22B;D23Z;D23B;V211Z;V211B;V221Z;V221B;V231Z;V231B;D33Z;D33B;V301Z;V301B;V311Z;V311B;V321Z;V321B;D41Z;D41B;D42Z;D42B;V411Z;V411B;V421Z;V421B;TA32Z;TA32B;TB32Z;TB32B;TA33Z;TA33B;TB33Z;TB33B;TA35Z;TA35B;TB35Z;TB35B;TA38Z;TA38B;TB38Z;TB38B;TA39Z;TA39B;TB39Z;TB39B;TA41Z;TA41B;TB41Z;TB41B;EG21Z;EG21B;EG22Z;EG22B;D11Z;D11B;D12Z;D12B;D30Z;D30B;D31Z;D31B;D32Z;D32B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;A4_MP6Z;A4_MP6B;A22_MP1Z;A22_MP1B;A13_MP4Z;A13_MP4B;A45_MP2Z;A45_MP2B;A22_MP2Z;A22_MP2B
19.08.2024;09:23;A 22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;54;0;0;0;0;2;65;3;5;0;0;2;13;0;0;0;0;5;5;1;1;1;2;2;2;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.08.2024;09:22;A 22;1;0;0;1;7;0;0;2;2;0;0;0;0;0;0;3;31;0;0;0;0;0;40;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.08.2024;09:21;A 22;1;0;0;5;17;0;0;5;5;0;0;0;0;2;4;1;85;1;6;0;0;1;94;1;5;1;3;7;19;0;0;1;0;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.08.2024;09:20;A 22;1;2;1;0;0;1;0;0;0;0;0;2;62;0;0;5;74;0;0;2;66;0;86;7;13;1;4;5;13;0;0;1;0;6;5;2;2;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.08.2024;09:19;A 22;1;0;0;1;52;0;0;5;14;0;0;3;85;0;0;4;89;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;41;1;3;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.08.2024;09:18;A 22;1;2;2;6;34;0;0;7;7;0;0;1;62;0;0;2;86;0;0;1;69;1;94;4;6;1;2;3;6;0;0;1;0;4;2;1;3;1;78;1;10;2;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.08.2024;09:17;A 22;1;1;1;4;20;0;0;4;4;0;0;0;0;1;2;1;60;0;0;0;0;0;62;2;2;0;0;1;4;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.08.2024;09:16;A 22;1;1;10;3;9;1;0;3;3;0;0;1;1;2;2;1;62;0;0;1;4;1;66;1;3;0;0;0;72;0;0;0;0;2;58;2;3;1;7;2;9;0;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.08.2024;09:15;A 22;1;0;0;4;60;0;0;9;10;0;0;0;0;1;0;1;20;1;2;0;0;1;25;1;0;1;2;7;38;0;0;1;0;12;12;0;0;1;64;0;0;2;70;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
19.08.2024;09:14;A 22;1;0;0;5;25;0;0;7;7;0;0;1;5;2;1;1;3;1;4;1;9;0;74;0;0;0;0;4;9;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
