Datum;Uhrzeit;Bezeichnung;Intervall;HAMP01Z;HAMP01B;ABMP02Z;ABMP02B;HAMP03Z;HAMP03B;ABMP04Z;ABMP04B;T1Z;T1B;T2Z;T2B
19.08.2024;08:25;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:24;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:23;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;08:22;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:21;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:20;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:19;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:18;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:17;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:16;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:15;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:14;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:13;A 79;1;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;08:12;A 79;1;0;0;0;0;1;2;0;0;0;0;0;0
19.08.2024;08:11;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:10;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:09;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:08;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;08:07;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:06;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:05;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:04;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:03;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:02;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:01;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:00;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:59;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:58;A 79;1;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;07:57;A 79;1;0;0;0;0;1;2;0;0;0;0;0;0
19.08.2024;07:56;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:55;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:54;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:53;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;07:52;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:51;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:50;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:49;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:48;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:47;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:46;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:45;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:44;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:43;A 79;1;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;07:42;A 79;1;0;0;0;0;1;2;0;0;0;0;0;0
19.08.2024;07:41;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:40;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:39;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;07:38;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:37;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:36;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:35;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:34;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:33;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:32;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:31;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:30;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:29;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:28;A 79;1;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;07:27;A 79;1;0;0;0;0;1;2;0;0;0;0;0;0
19.08.2024;07:26;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:25;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;07:24;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:23;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:22;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:21;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:20;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:19;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:18;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:17;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:16;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:15;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:14;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:13;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:12;A 79;1;0;0;0;0;1;2;1;2;0;0;0;0
19.08.2024;07:11;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:10;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:09;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:08;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;07:07;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:06;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:05;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:04;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:03;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:02;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:01;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:00;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:59;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:58;A 79;1;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;06:57;A 79;1;0;0;0;0;1;2;0;0;0;0;0;0
19.08.2024;06:56;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:55;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:54;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:53;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;06:52;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:51;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:50;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:49;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:48;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:47;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:46;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:45;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:44;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:43;A 79;1;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;06:42;A 79;1;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;06:41;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:40;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:39;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:38;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;06:37;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:36;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:35;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:34;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:33;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:32;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:31;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:30;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:29;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:28;A 79;1;0;0;0;0;1;2;1;2;0;0;0;0
19.08.2024;06:27;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:26;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:25;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:24;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:23;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;06:22;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:21;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:20;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:19;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:18;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:17;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:16;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:15;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:14;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:13;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:12;A 79;1;0;0;0;0;1;2;1;2;0;0;0;0
19.08.2024;06:11;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:10;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:09;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:08;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;06:07;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:06;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:05;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:04;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:03;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:02;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:01;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:00;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:59;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:58;A 79;1;0;0;0;0;1;2;1;2;0;0;0;0
19.08.2024;05:57;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:56;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:55;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:54;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:53;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:52;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;05:51;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:50;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:49;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:48;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:47;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:46;A 79;1;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;05:45;A 79;1;0;0;0;0;1;2;0;0;0;0;0;0
19.08.2024;05:44;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:43;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:42;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:41;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:40;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:39;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;05:38;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:37;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:36;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:35;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:34;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:33;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:32;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:31;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:30;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:29;A 79;1;0;0;0;0;1;2;1;2;0;0;0;0
19.08.2024;05:28;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:27;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:26;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:25;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:24;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;05:23;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:22;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:21;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:20;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:19;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:18;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:17;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:16;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:15;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:14;A 79;1;0;0;0;0;1;2;1;2;0;0;0;0
19.08.2024;05:13;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:12;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:11;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:10;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:09;A 79;1;0;0;1;2;0;0;0;0;0;0;0;0
19.08.2024;05:08;A 79;1;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:07;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:06;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:05;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:04;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:03;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:02;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:01;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;05:00;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:59;A 79;1;0;0;0;0;1;2;1;2;0;0;0;0
19.08.2024;04:58;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:57;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:56;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:55;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:54;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;04:53;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:52;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:51;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:50;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:49;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:48;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:47;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:46;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:45;A 79;1;0;0;0;0;0;1;1;2;0;0;0;0
19.08.2024;04:44;A 79;1;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;04:43;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:42;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:41;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:40;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:39;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:38;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:37;A 79;1;1;2;1;1;0;0;0;0;0;0;0;0
19.08.2024;04:36;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:35;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:34;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:33;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:32;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:31;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:30;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:29;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:28;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:27;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:26;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:25;A 79;1;1;2;1;2;0;0;0;0;0;0;0;0
19.08.2024;04:24;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:23;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:22;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:21;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:20;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:19;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:18;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:17;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:16;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:15;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:14;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:13;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:12;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:11;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:10;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:09;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:08;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:07;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:06;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:05;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:04;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:03;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:02;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:01;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;04:00;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:59;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:58;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:57;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:56;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:55;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:54;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:53;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:52;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:51;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:50;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;03:49;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
