Datum;Uhrzeit;Bezeichnung;Intervall;V33Z;V33B;V34Z;V34B;V51Z;V51B;V52Z;V52B;D71Z;D71B;V111Z;V111B;V112Z;V112B;D121Z;D121B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B;T6Z;T6B;T7Z;T7B;V10Z;V10B;V20Z;V20B;D11Z;D11B;D12Z;D12B;D31Z;D31B;D32Z;D32B;V122Z;V122B
19.08.2024;09:24;A 94;1;1;10;0;0;5;14;5;36;0;0;7;43;5;20;4;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;18;2;4;10;11;0;100;2;2;0;0;2;68
19.08.2024;09:23;A 94;1;1;28;0;0;6;42;4;20;0;0;6;82;6;56;9;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;9;4;6;17;27;0;100;1;73;0;0;2;71
19.08.2024;09:22;A 94;1;1;71;0;61;1;96;2;60;0;0;7;48;5;67;7;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;8;11;14;20;0;100;5;68;5;55;1;100
19.08.2024;09:21;A 94;1;2;80;4;30;4;37;6;33;0;0;9;50;7;21;2;20;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;4;10;4;5;17;22;0;100;1;87;2;77;2;80
19.08.2024;09:20;A 94;1;3;18;3;8;5;71;1;54;0;0;3;86;6;52;1;38;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;3;8;13;15;18;0;100;4;70;2;66;1;6
19.08.2024;09:19;A 94;1;1;63;2;8;3;85;3;79;0;0;3;82;4;53;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;53;4;6;14;20;0;100;3;49;1;45;0;0
19.08.2024;09:18;A 94;1;4;10;2;7;7;49;8;25;0;0;5;48;7;52;8;37;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;6;11;2;3;13;22;0;100;2;53;2;2;2;66
19.08.2024;09:17;A 94;1;1;15;0;0;3;41;5;30;0;0;2;73;5;52;4;10;0;0;0;0;0;0;1;2;1;2;1;1;0;0;0;0;2;3;3;3;5;5;0;100;3;39;0;33;2;77
19.08.2024;09:16;A 94;1;1;6;2;18;10;46;5;28;0;0;6;27;4;39;3;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;6;13;2;5;10;10;0;100;1;81;2;71;3;86
19.08.2024;09:15;A 94;1;1;10;0;0;3;47;2;42;0;0;7;69;4;39;4;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;19;24;0;100;1;35;0;0;0;100
19.08.2024;09:14;A 94;1;1;86;2;13;4;35;2;11;0;0;5;31;3;18;4;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;6;8;7;7;0;100;7;68;2;21;3;39
19.08.2024;09:13;A 94;1;0;0;0;0;5;57;4;53;0;0;10;34;4;10;6;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;4;5;13;15;0;100;0;71;0;70;2;24
19.08.2024;09:12;A 94;1;2;18;1;9;4;74;2;77;0;0;10;62;7;24;3;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;17;6;6;18;24;0;100;2;36;1;8;2;8
19.08.2024;09:11;A 94;1;0;40;0;25;1;81;0;85;0;0;4;47;5;16;4;26;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;2;5;5;27;14;16;0;100;5;27;2;23;2;15
19.08.2024;09:10;A 94;1;1;90;2;60;8;74;6;66;0;0;5;20;6;28;6;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;23;9;24;9;13;0;100;2;85;1;85;2;69
19.08.2024;09:09;A 94;1;2;64;1;7;3;84;3;90;0;0;6;45;8;35;5;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;27;7;13;11;14;0;100;4;52;1;2;4;34
19.08.2024;09:08;A 94;1;1;78;1;28;3;82;3;71;0;0;8;56;6;58;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;7;6;12;19;35;0;100;6;69;2;21;4;22
19.08.2024;09:07;A 94;1;5;23;1;8;2;85;1;57;0;0;6;52;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;7;11;11;13;0;100;4;10;1;15;0;0
19.08.2024;09:06;A 94;1;0;0;0;23;3;73;0;60;0;0;5;47;6;16;3;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;0;0;10;10;0;100;0;19;1;23;2;8
19.08.2024;09:05;A 94;1;2;15;1;51;3;89;3;92;0;0;8;73;3;22;4;94;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;4;6;8;56;14;18;0;100;3;42;2;44;0;100
19.08.2024;09:04;A 94;1;0;88;1;97;5;56;5;35;0;0;8;38;6;18;6;90;1;2;1;2;0;0;0;0;0;0;0;0;0;0;2;7;1;87;6;42;13;16;0;100;0;88;4;77;3;92
19.08.2024;09:03;A 94;1;1;96;1;55;3;75;2;76;0;0;3;51;2;55;10;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;15;2;3;16;27;0;100;4;82;2;67;2;98
19.08.2024;09:02;A 94;1;2;67;1;54;2;99;1;87;0;0;6;61;4;46;6;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;17;0;93;11;12;0;100;4;55;2;47;0;100
19.08.2024;09:01;A 94;1;3;67;2;53;7;84;7;46;0;0;4;50;5;27;1;82;1;2;1;2;1;2;1;2;1;2;1;2;0;0;1;2;3;18;11;19;15;28;0;100;2;62;3;39;1;91
19.08.2024;09:00;A 94;1;3;16;1;4;2;97;4;83;0;0;2;88;8;58;2;9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;5;57;15;20;0;100;3;35;1;2;0;93
19.08.2024;08:59;A 94;1;1;71;1;69;4;33;3;41;0;0;11;44;10;26;6;67;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;63;2;13;13;15;0;100;1;62;2;61;3;41
19.08.2024;08:58;A 94;1;1;73;0;61;2;66;2;64;0;0;6;55;2;22;8;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;9;13;14;17;0;100;4;66;0;63;1;53
19.08.2024;08:57;A 94;1;2;69;2;16;2;91;2;93;0;0;4;60;4;40;6;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;1;1;8;11;0;100;4;50;2;44;4;64
19.08.2024;08:56;A 94;1;1;48;1;7;4;55;1;41;0;0;4;78;1;57;3;51;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;3;5;8;12;17;0;100;1;60;1;6;2;73
19.08.2024;08:55;A 94;1;1;16;1;5;1;95;9;50;0;0;4;80;4;76;3;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;15;17;26;0;100;4;42;1;1;2;59
19.08.2024;08:54;A 94;1;4;58;1;7;3;97;6;59;0;0;3;99;7;63;8;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;5;6;12;23;30;0;100;4;7;1;2;1;80
19.08.2024;08:53;A 94;1;3;52;1;27;5;92;3;98;0;0;7;52;4;58;7;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;7;9;8;14;15;27;0;100;6;33;2;70;1;62
19.08.2024;08:52;A 94;1;1;58;4;59;2;90;1;48;0;0;4;51;5;48;9;78;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;5;8;4;20;9;9;0;100;4;50;3;48;1;88
19.08.2024;08:51;A 94;1;2;53;3;71;5;74;5;52;0;0;5;65;6;65;5;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;9;5;7;18;34;0;100;2;84;2;83;0;100
19.08.2024;08:50;A 94;1;2;72;1;24;3;90;4;73;0;0;1;98;2;86;1;11;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;26;5;8;19;30;0;100;7;54;7;48;0;100
19.08.2024;08:49;A 94;1;0;100;0;100;5;61;4;50;0;0;5;85;9;43;10;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;9;17;19;27;0;100;1;97;2;97;1;97
19.08.2024;08:48;A 94;1;3;24;1;22;4;78;4;86;0;0;7;64;5;30;11;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;15;6;11;13;17;0;100;3;80;1;15;0;100
19.08.2024;08:47;A 94;1;2;67;2;48;1;91;2;97;0;0;3;89;3;47;6;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;12;5;7;18;30;0;100;5;55;6;55;0;100
19.08.2024;08:46;A 94;1;1;78;2;9;6;70;3;55;0;44;2;86;2;91;1;92;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;4;5;6;11;7;10;0;100;3;68;1;42;1;100
19.08.2024;08:45;A 94;1;1;49;1;11;5;43;3;43;1;33;3;48;4;16;5;83;0;0;0;0;0;0;1;2;1;2;0;0;1;5;0;0;2;4;5;29;10;12;0;100;3;36;1;28;2;90
19.08.2024;08:44;A 94;1;1;88;2;79;5;77;1;49;0;0;3;87;7;59;7;84;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;3;46;21;30;0;100;2;75;2;90;2;77
19.08.2024;08:43;A 94;1;2;96;3;73;2;97;2;70;0;0;3;93;6;85;9;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;13;5;82;19;31;0;100;7;81;4;76;1;68
19.08.2024;08:42;A 94;1;2;22;1;56;0;100;1;97;0;0;4;72;4;73;8;65;0;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;2;3;5;11;10;20;0;100;2;53;2;50;3;74
19.08.2024;08:41;A 94;1;2;52;4;58;1;98;4;91;0;0;1;87;1;80;4;68;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;1;1;3;74;9;8;0;100;6;70;4;56;2;74
19.08.2024;08:40;A 94;1;1;73;1;68;6;44;7;22;0;0;7;49;4;38;7;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;9;11;38;12;14;0;100;1;63;1;61;0;100
19.08.2024;08:39;A 94;1;3;64;1;5;2;52;2;31;0;0;6;77;5;72;11;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;3;2;18;24;0;100;3;80;1;1;1;100
19.08.2024;08:38;A 94;1;1;82;1;24;3;16;1;24;0;0;8;82;4;49;9;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;5;8;16;21;0;100;3;77;3;76;0;100
19.08.2024;08:37;A 94;1;2;79;2;57;5;90;8;73;0;0;4;91;8;59;7;56;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;5;10;10;16;23;32;0;100;5;67;5;58;2;61
19.08.2024;08:36;A 94;1;2;77;3;38;2;78;2;71;0;0;6;84;6;82;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;25;7;9;13;18;0;100;4;59;2;42;0;100
19.08.2024;08:35;A 94;1;2;16;0;0;6;56;1;23;0;0;10;76;4;28;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;13;4;5;19;24;0;100;1;93;0;1;3;9
19.08.2024;08:34;A 94;1;0;0;1;4;4;75;5;78;0;0;6;79;13;71;6;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;4;5;16;23;0;100;0;0;1;0;2;55
19.08.2024;08:33;A 94;1;1;78;2;9;5;64;3;53;0;0;5;92;3;68;5;56;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;3;76;4;8;21;31;0;100;2;71;2;3;2;42
19.08.2024;08:32;A 94;1;4;70;0;0;2;13;3;13;0;0;4;77;4;56;8;39;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;14;2;9;9;13;0;100;3;57;0;0;3;42
19.08.2024;08:31;A 94;1;3;55;1;17;5;78;5;73;0;0;4;75;5;67;1;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;1;1;5;10;9;13;24;31;0;100;9;30;3;11;3;61
19.08.2024;08:30;A 94;1;2;82;4;48;2;59;4;43;0;0;5;69;8;47;3;87;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;4;12;4;6;16;22;0;100;5;72;4;46;0;89
19.08.2024;08:29;A 94;1;1;66;1;67;2;47;2;33;0;0;9;63;11;40;9;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;9;4;8;17;20;0;100;2;56;3;56;8;66
19.08.2024;08:28;A 94;1;0;86;1;62;2;60;2;71;0;0;8;47;7;67;6;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;5;7;20;23;0;100;8;71;3;63;0;44
19.08.2024;08:27;A 94;1;1;41;1;7;3;80;0;79;0;0;8;63;7;46;4;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;4;7;15;17;0;100;1;77;1;8;3;48
19.08.2024;08:26;A 94;1;2;39;1;4;2;74;2;85;0;0;3;87;5;70;1;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;17;5;16;18;22;0;100;6;22;1;7;2;88
19.08.2024;08:25;A 94;1;2;16;1;9;2;75;4;95;0;0;4;72;3;51;4;84;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;4;12;5;57;9;11;0;100;1;65;1;9;1;93
19.08.2024;08:24;A 94;1;2;30;1;9;7;61;5;74;0;0;7;75;10;67;7;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;17;5;45;19;26;0;100;2;70;1;31;7;48
19.08.2024;08:23;A 94;1;0;90;0;91;4;25;5;17;0;0;9;43;6;28;5;50;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;4;7;8;10;15;18;0;100;7;82;7;78;0;55
19.08.2024;08:22;A 94;1;0;100;1;9;5;43;5;41;0;0;8;74;9;36;5;46;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;12;7;11;22;29;0;100;4;91;1;35;1;67
19.08.2024;08:21;A 94;1;1;54;1;19;1;83;2;80;0;0;3;86;5;25;2;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;7;15;12;14;0;100;5;39;0;18;3;43
19.08.2024;08:20;A 94;1;2;91;2;68;4;69;1;70;0;0;3;91;6;66;4;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;24;33;0;100;8;70;3;54;0;100
19.08.2024;08:19;A 94;1;0;100;2;13;5;68;4;34;0;0;12;51;15;52;8;69;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;6;9;19;21;0;100;0;99;2;58;2;88
19.08.2024;08:18;A 94;1;3;55;1;7;3;80;1;67;0;0;11;66;12;32;9;80;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;5;5;3;2;18;20;0;100;3;71;1;20;1;98
19.08.2024;08:17;A 94;1;0;51;0;45;4;12;4;12;0;0;8;29;4;22;6;61;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;4;6;8;12;16;0;100;4;41;4;38;2;61
19.08.2024;08:16;A 94;1;1;67;1;60;11;57;9;56;0;0;7;79;1;70;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;5;13;13;16;0;100;3;57;2;49;2;93
19.08.2024;08:15;A 94;1;1;85;1;81;0;46;0;54;0;0;3;85;6;59;6;85;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;1;1;3;4;19;31;0;100;6;69;5;65;1;97
19.08.2024;08:14;A 94;1;3;92;1;96;5;86;4;76;0;0;5;87;4;76;6;51;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;4;68;4;7;16;22;0;100;1;83;4;82;6;52
19.08.2024;08:13;A 94;1;4;70;1;64;2;63;5;69;0;0;8;49;7;44;5;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;4;58;14;42;17;22;0;100;3;55;3;58;2;27
19.08.2024;08:12;A 94;1;0;32;0;36;4;85;2;95;0;0;4;24;3;14;6;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;4;30;11;19;0;100;1;31;1;35;1;19
19.08.2024;08:11;A 94;1;1;72;1;44;5;46;3;42;0;0;2;97;5;81;1;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;10;5;11;13;25;0;100;1;69;1;22;0;100
19.08.2024;08:10;A 94;1;1;8;0;0;8;46;7;38;0;0;5;56;5;29;1;8;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;2;3;6;9;15;19;0;100;1;64;0;0;1;84
19.08.2024;08:09;A 94;1;0;96;0;0;7;37;7;26;0;0;12;72;9;34;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;6;9;18;22;0;100;2;92;0;0;2;74
19.08.2024;08:08;A 94;1;3;60;5;29;2;38;3;28;0;0;6;42;6;26;8;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;6;12;20;29;0;100;4;61;2;6;0;63
19.08.2024;08:07;A 94;1;2;22;1;33;2;46;1;27;0;0;5;75;4;38;9;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;5;8;9;10;0;100;3;8;4;24;2;95
19.08.2024;08:06;A 94;1;0;21;0;9;2;50;4;57;0;0;6;67;4;47;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;5;23;17;23;0;100;4;17;1;9;3;94
19.08.2024;08:05;A 94;1;1;97;2;62;6;59;2;34;0;0;5;60;5;49;5;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;9;33;15;24;0;100;1;88;1;64;0;90
19.08.2024;08:04;A 94;1;1;4;0;0;3;73;4;61;0;0;7;92;6;75;6;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;8;16;17;48;0;100;0;0;0;0;2;83
