Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;EG21Z;EG21B;EG22Z;EG22B;EG23Z;EG23B;EG24Z;EG24B
19.08.2024;09:23;A 99;1;1;4;7;38;4;7;8;38;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:22;A 99;1;0;0;2;11;0;0;4;76;1;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:21;A 99;1;0;0;1;84;2;3;3;54;1;10;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:20;A 99;1;0;0;0;0;0;0;8;35;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:19;A 99;1;0;0;4;13;5;64;1;75;1;9;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:18;A 99;1;0;0;4;30;2;3;1;6;0;0;2;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:17;A 99;1;0;0;4;17;5;10;7;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:16;A 99;1;0;0;4;22;3;5;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:15;A 99;1;0;0;3;66;2;5;2;19;1;13;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:14;A 99;1;0;0;2;9;3;32;1;27;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:13;A 99;1;0;0;4;18;0;44;3;12;0;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:12;A 99;1;0;0;6;27;3;18;2;7;1;2;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:11;A 99;1;0;0;2;9;6;36;7;26;1;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:10;A 99;1;0;0;4;14;3;69;3;63;1;10;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:09;A 99;1;0;0;2;34;3;27;3;33;1;12;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;09:08;A 99;1;2;29;0;34;6;44;4;70;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:07;A 99;1;1;0;3;24;3;48;1;55;1;12;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:06;A 99;1;0;0;2;9;1;12;2;12;1;3;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;09:05;A 99;1;0;0;3;20;4;11;5;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:04;A 99;1;0;0;4;12;3;18;7;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:03;A 99;1;0;0;4;62;1;34;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:02;A 99;1;0;0;2;52;9;32;5;38;1;8;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;09:01;A 99;1;1;16;4;15;3;12;1;25;1;7;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;09:00;A 99;1;0;0;4;15;2;43;1;52;1;14;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;08:59;A 99;1;0;0;0;55;2;5;3;9;1;9;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;08:58;A 99;1;0;0;4;27;4;8;1;7;1;9;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;08:57;A 99;1;0;0;3;32;1;2;3;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:56;A 99;1;1;1;3;24;8;13;8;31;1;3;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:55;A 99;1;0;0;4;19;4;20;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:54;A 99;1;0;0;6;33;2;27;2;43;1;9;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:53;A 99;1;0;0;1;22;3;12;3;28;1;12;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:52;A 99;1;0;0;3;20;9;16;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:51;A 99;1;0;0;5;63;4;43;3;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:50;A 99;1;0;0;1;5;4;11;4;28;1;2;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:49;A 99;1;0;0;1;3;2;4;4;55;2;18;2;3;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:48;A 99;1;1;4;3;15;4;9;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:47;A 99;1;0;0;0;30;3;22;2;56;2;14;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:46;A 99;1;1;2;2;35;7;16;5;21;1;13;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;08:45;A 99;1;1;2;4;21;3;8;5;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:44;A 99;1;1;3;2;4;6;24;5;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:43;A 99;1;1;3;5;21;1;49;2;51;1;4;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:42;A 99;1;3;6;6;17;1;5;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:41;A 99;1;0;0;0;0;3;54;2;54;1;13;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:40;A 99;1;1;0;4;17;8;16;6;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:39;A 99;1;1;7;3;42;4;24;1;14;1;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:38;A 99;1;0;0;2;9;4;52;3;56;1;8;1;1;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;08:37;A 99;1;0;0;5;30;0;52;1;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:36;A 99;1;2;4;6;20;3;42;1;30;1;14;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:35;A 99;1;1;6;2;34;7;28;5;52;2;15;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:34;A 99;1;0;0;3;14;7;34;1;44;1;11;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:33;A 99;1;2;21;4;27;2;10;1;17;1;15;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:32;A 99;1;0;0;0;0;5;20;2;51;2;11;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:31;A 99;1;0;0;4;20;2;6;3;19;0;0;0;0;1;1;0;0;2;3;0;0;0;0;;;;;;;;;;
19.08.2024;08:30;A 99;1;0;0;2;40;3;48;2;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:29;A 99;1;0;0;0;15;8;17;7;33;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:28;A 99;1;1;4;8;30;7;24;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:27;A 99;1;0;0;3;13;5;15;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:26;A 99;1;0;0;3;15;5;12;7;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:25;A 99;1;0;0;2;9;6;9;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:24;A 99;1;1;4;4;28;1;39;3;45;0;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:23;A 99;1;1;7;1;44;7;32;5;35;2;11;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:22;A 99;1;1;1;3;27;8;13;3;16;1;9;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:21;A 99;1;0;0;3;10;3;9;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:20;A 99;1;0;0;3;23;4;64;1;68;1;3;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;08:19;A 99;1;0;0;4;14;4;31;2;34;0;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:18;A 99;1;1;37;2;38;2;48;1;10;1;7;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:17;A 99;1;0;2;0;1;6;18;5;34;1;5;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;08:16;A 99;1;2;4;3;11;1;3;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:15;A 99;1;1;4;5;17;4;6;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:14;A 99;1;2;15;2;57;6;21;4;28;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:13;A 99;1;1;3;3;11;11;25;3;9;0;0;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
19.08.2024;08:12;A 99;1;1;0;6;26;2;3;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:11;A 99;1;0;6;0;14;5;20;5;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:10;A 99;1;2;9;2;27;7;51;4;32;1;3;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
19.08.2024;08:09;A 99;1;1;3;5;27;1;4;2;25;1;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
