Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D31Z;D31B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B;MP7Z;MP7B;T1_2Z;T1_2B;T5_6Z;T5_6B
19.08.2024;09:23;A134;1;0;0;1;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:22;A134;1;1;17;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:21;A134;1;1;78;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:20;A134;1;0;0;1;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:19;A134;1;0;0;1;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
19.08.2024;09:18;A134;1;1;1;3;17;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:17;A134;1;1;0;1;7;1;2;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0
19.08.2024;09:16;A134;1;0;0;0;29;0;0;1;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:15;A134;1;1;1;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:14;A134;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:13;A134;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:12;A134;1;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.08.2024;09:11;A134;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:10;A134;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:09;A134;1;0;0;3;21;1;2;1;2;1;2;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;09:08;A134;1;2;1;3;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.08.2024;09:07;A134;1;1;1;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.08.2024;09:06;A134;1;1;35;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:05;A134;1;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:04;A134;1;0;0;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:03;A134;1;1;1;2;25;0;0;0;0;0;0;1;2;1;2;1;1;0;0;0;0;0;0
19.08.2024;09:02;A134;1;2;52;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:01;A134;1;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:00;A134;1;2;23;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:59;A134;1;3;31;2;30;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;2
19.08.2024;08:58;A134;1;0;0;2;27;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0
19.08.2024;08:57;A134;1;2;3;3;50;1;2;2;3;1;2;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:56;A134;1;1;1;3;14;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:55;A134;1;5;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:54;A134;1;3;63;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:53;A134;1;2;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;2;1;1;0;0
