Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;T32Z;T32B;TB32Z;TB32B;V51Z;V51B;ST55Z;ST55B;TB33Z;TB33B;VK1_3StoerZ;VK1_3StoerB
19.08.2024;09:23;A 39;1;;;1;37;2;11;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:22;A 39;1;;;2;11;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:21;A 39;1;;;4;25;1;10;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:20;A 39;1;;;0;0;3;20;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:19;A 39;1;;;6;55;3;10;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:18;A 39;1;;;0;45;5;25;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:17;A 39;1;;;3;68;1;3;0;0;1;3;0;0;0;0;0;0
19.08.2024;09:16;A 39;1;;;0;0;2;8;1;10;0;0;0;0;0;0;0;0
19.08.2024;09:15;A 39;1;;;2;56;4;20;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:14;A 39;1;;;0;0;1;4;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:13;A 39;1;;;4;37;1;4;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:12;A 39;1;;;2;32;1;3;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:11;A 39;1;;;3;42;3;15;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:10;A 39;1;;;0;3;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:09;A 39;1;;;6;43;5;28;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:08;A 39;1;;;1;20;3;17;1;9;0;0;0;0;0;0;0;0
19.08.2024;09:07;A 39;1;;;6;25;7;61;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:06;A 39;1;;;3;60;1;4;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:05;A 39;1;;;6;50;0;0;0;0;1;1;0;0;0;0;0;0
19.08.2024;09:04;A 39;1;;;5;13;4;29;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:03;A 39;1;;;3;44;4;28;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:02;A 39;1;;;0;15;4;29;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:01;A 39;1;;;4;45;2;10;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:00;A 39;1;;;3;11;9;69;1;9;0;0;0;0;0;0;0;0
19.08.2024;08:59;A 39;1;;;3;37;4;21;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:58;A 39;1;;;0;20;0;4;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:57;A 39;1;;;5;48;4;31;2;9;0;0;0;0;0;0;0;0
19.08.2024;08:56;A 39;1;;;1;8;5;24;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:55;A 39;1;;;3;33;1;4;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:54;A 39;1;;;1;13;7;39;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:53;A 39;1;;;3;67;5;28;0;0;1;1;0;0;2;5;0;0
19.08.2024;08:52;A 39;1;;;1;24;3;9;0;0;1;1;0;0;1;4;0;0
19.08.2024;08:51;A 39;1;;;7;58;4;19;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:50;A 39;1;;;2;14;3;14;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:49;A 39;1;;;3;54;1;5;0;3;0;0;0;0;0;0;0;0
19.08.2024;08:48;A 39;1;;;1;6;4;27;1;7;0;0;0;0;0;0;0;0
19.08.2024;08:47;A 39;1;;;5;48;3;28;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:46;A 39;1;;;2;19;3;17;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:45;A 39;1;;;3;39;9;53;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:44;A 39;1;;;1;43;3;27;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:43;A 39;1;;;3;54;0;0;0;0;0;0;0;0;1;1;0;0
19.08.2024;08:42;A 39;1;;;1;30;7;27;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:41;A 39;1;;;4;42;4;31;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:40;A 39;1;;;2;34;2;21;1;10;1;1;0;0;0;0;0;0
19.08.2024;08:39;A 39;1;;;2;24;2;17;0;0;0;0;2;3;0;0;0;0
19.08.2024;08:38;A 39;1;;;0;56;3;38;1;10;0;0;0;0;0;0;0;0
19.08.2024;08:37;A 39;1;;;4;59;1;17;0;0;1;1;1;1;1;1;0;0
19.08.2024;08:36;A 39;1;;;0;7;7;29;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:35;A 39;1;;;4;35;2;6;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:34;A 39;1;;;0;0;3;17;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:33;A 39;1;;;3;33;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:32;A 39;1;;;1;15;6;26;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:31;A 39;1;;;5;48;1;12;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:30;A 39;1;;;2;21;9;34;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:29;A 39;1;;;1;39;3;18;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:28;A 39;1;;;1;5;1;7;1;11;0;0;0;0;0;0;0;0
19.08.2024;08:27;A 39;1;;;6;43;3;9;0;0;0;0;1;1;0;0;0;0
19.08.2024;08:26;A 39;1;;;1;1;2;15;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:25;A 39;1;;;4;37;2;10;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:24;A 39;1;;;1;31;4;20;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:23;A 39;1;;;1;42;5;22;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:22;A 39;1;;;2;12;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:21;A 39;1;;;4;41;4;19;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:20;A 39;1;;;0;44;3;19;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:19;A 39;1;;;2;45;1;3;0;0;1;1;0;0;0;0;0;0
19.08.2024;08:18;A 39;1;;;3;15;7;38;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:17;A 39;1;;;2;29;0;0;2;9;0;0;0;0;0;0;0;0
19.08.2024;08:16;A 39;1;;;2;42;1;3;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:15;A 39;1;;;2;30;5;25;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:14;A 39;1;;;0;34;4;37;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:13;A 39;1;;;2;46;0;0;0;0;1;3;0;0;0;0;0;0
19.08.2024;08:12;A 39;1;;;2;25;3;27;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:11;A 39;1;;;5;45;2;12;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:10;A 39;1;;;0;46;6;29;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:09;A 39;1;;;2;29;4;19;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:08;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:07;A 39;1;;;4;41;5;27;1;6;0;0;0;0;0;0;0;0
19.08.2024;08:06;A 39;1;;;1;13;3;15;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:05;A 39;1;;;4;28;4;21;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:04;A 39;1;;;1;33;6;39;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:03;A 39;1;;;2;36;2;7;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:02;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:01;A 39;1;;;2;33;1;9;0;0;0;0;0;0;0;0;0;0
19.08.2024;08:00;A 39;1;;;1;34;3;16;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:59;A 39;1;;;3;39;1;8;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:58;A 39;1;;;0;0;2;11;4;10;0;0;0;0;0;0;0;0
19.08.2024;07:57;A 39;1;;;4;40;3;23;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:56;A 39;1;;;3;16;3;12;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:55;A 39;1;;;5;49;1;10;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:54;A 39;1;;;0;16;5;21;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:53;A 39;1;;;5;48;3;24;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:52;A 39;1;;;0;12;1;3;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:51;A 39;1;;;3;39;2;7;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:50;A 39;1;;;0;12;2;20;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:49;A 39;1;;;4;50;2;7;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:48;A 39;1;;;1;14;1;4;1;10;0;0;0;0;0;0;0;0
19.08.2024;07:47;A 39;1;;;3;40;2;21;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:46;A 39;1;;;0;72;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:45;A 39;1;;;3;52;4;20;0;0;1;1;0;0;1;1;0;0
19.08.2024;07:44;A 39;1;;;3;26;7;51;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:43;A 39;1;;;4;33;1;3;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:42;A 39;1;;;1;27;5;28;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:41;A 39;1;;;2;29;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:40;A 39;1;;;2;3;2;8;2;8;0;0;0;0;0;0;0;0
19.08.2024;07:39;A 39;1;;;2;43;3;38;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:38;A 39;1;;;0;20;1;9;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:37;A 39;1;;;1;2;5;25;1;9;0;0;0;0;0;0;0;0
19.08.2024;07:36;A 39;1;;;1;9;5;30;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:35;A 39;1;;;4;52;1;3;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:34;A 39;1;;;2;10;2;8;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:33;A 39;1;;;3;42;5;20;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:32;A 39;1;;;0;47;2;16;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:31;A 39;1;;;4;33;4;21;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:30;A 39;1;;;1;12;3;12;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:29;A 39;1;;;5;38;2;8;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:28;A 39;1;;;0;0;3;19;3;5;0;0;0;0;0;0;0;0
19.08.2024;07:27;A 39;1;;;4;32;5;20;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:26;A 39;1;;;0;0;2;13;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:25;A 39;1;;;3;39;2;8;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:24;A 39;1;;;2;14;6;41;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:23;A 39;1;;;3;28;4;28;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:22;A 39;1;;;1;10;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:21;A 39;1;;;5;42;3;10;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:20;A 39;1;;;2;15;3;19;1;9;0;0;0;0;0;0;0;0
19.08.2024;07:19;A 39;1;;;4;38;1;3;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:18;A 39;1;;;1;61;2;9;0;0;1;1;0;0;0;0;0;0
19.08.2024;07:17;A 39;1;;;4;32;0;4;1;11;1;1;0;0;0;0;0;0
19.08.2024;07:16;A 39;1;;;1;15;3;6;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:15;A 39;1;;;5;36;2;6;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:14;A 39;1;;;1;9;5;33;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:13;A 39;1;;;5;26;3;9;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:12;A 39;1;;;0;0;1;3;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:11;A 39;1;;;7;57;2;21;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:10;A 39;1;;;3;33;4;31;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:09;A 39;1;;;5;30;1;19;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:08;A 39;1;;;1;5;0;0;1;10;0;0;0;0;0;0;0;0
19.08.2024;07:07;A 39;1;;;4;29;2;7;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:06;A 39;1;;;1;17;5;14;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:05;A 39;1;;;3;21;2;8;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:04;A 39;1;;;1;10;6;36;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:03;A 39;1;;;3;44;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:02;A 39;1;;;1;0;3;17;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:01;A 39;1;;;3;53;3;13;0;0;0;0;0;0;0;0;0;0
19.08.2024;07:00;A 39;1;;;1;5;4;23;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:59;A 39;1;;;4;39;5;24;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:58;A 39;1;;;0;0;3;26;1;9;0;0;0;0;0;0;0;0
19.08.2024;06:57;A 39;1;;;4;36;4;27;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:56;A 39;1;;;2;10;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:55;A 39;1;;;1;25;3;23;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:54;A 39;1;;;0;0;1;7;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:53;A 39;1;;;5;26;5;18;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:52;A 39;1;;;0;37;1;52;0;0;0;0;0;0;0;0;0;0
19.08.2024;06:51;A 39;1;;;4;31;3;17;0;0;0;0;0;0;1;1;0;0
