Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;D12Z;D12B;VD51aZ;VD51aB;VD111aZ;VD111aB;VD111bZ;VD111bB;T35Z;T35B;T35aZ;T35aB;T35_35aZ;T35_35aB;T41Z;T41B;T41aZ;T41aB;T41_41aZ;T41_41aB;MP1Z;MP1B;MP2Z;MP2B
19.08.2024;09:23;A131;1;22;34;8;11;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:22;A131;1;13;66;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:21;A131;1;19;44;3;3;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:20;A131;1;13;55;14;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
19.08.2024;09:19;A131;1;9;34;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:18;A131;1;12;13;8;11;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:17;A131;1;18;22;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
19.08.2024;09:16;A131;1;12;53;9;13;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:15;A131;1;12;29;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;0;0;1;2;0;0;0;0
19.08.2024;09:14;A131;1;16;48;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;09:13;A131;1;13;58;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
