Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
19.05.2024;19:59;A 61;1;0;0;1;0;2;2;1;6;14;5;6;33;6;6;3;52;0;0;0;0;1;1;1;1;0;100;0;100
19.05.2024;19:58;A 61;1;1;1;1;23;1;1;1;32;39;8;3;3;3;2;2;15;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:57;A 61;1;5;3;4;4;2;3;1;24;45;8;4;4;5;7;3;18;1;1;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:56;A 61;1;2;3;1;2;5;6;2;9;8;4;1;3;1;3;1;7;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:55;A 61;1;4;1;3;2;3;3;2;15;8;2;3;3;3;3;2;14;0;0;0;0;0;0;1;1;0;100;0;100
19.05.2024;19:54;A 61;1;1;0;3;2;3;3;3;21;37;7;5;5;3;2;2;19;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:53;A 61;1;5;5;6;6;5;6;2;29;25;3;2;2;3;4;1;6;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:52;A 61;1;1;0;1;0;1;0;1;5;33;8;5;7;3;3;2;23;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:51;A 61;1;1;0;1;0;2;1;1;7;92;26;13;11;11;12;7;53;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:50;A 61;1;2;1;2;1;1;1;3;8;21;4;7;7;8;8;7;36;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:49;A 61;1;1;0;2;2;2;2;2;13;6;1;3;3;4;4;1;15;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:48;A 61;1;4;3;3;2;3;3;2;20;56;17;4;4;6;6;2;17;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:47;A 61;1;1;0;2;1;1;1;2;11;10;2;4;6;4;5;2;21;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:46;A 61;1;2;1;2;2;5;4;2;15;4;2;3;4;3;4;3;17;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:45;A 61;1;1;1;1;24;1;1;2;35;41;12;5;14;5;6;1;31;1;3;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:44;A 61;1;3;1;2;1;0;0;1;3;29;7;3;2;3;2;1;13;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:43;A 61;1;1;0;2;1;5;6;2;13;30;6;3;3;2;2;2;12;0;0;0;0;0;0;0;0;0;100;0;100
19.05.2024;19:42;A 61;1;1;0;4;4;1;0;2;20;14;5;3;5;4;7;3;19;1;1;1;1;0;0;0;0;0;100;0;100
