Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V51Z;V51B;V52Z;V52B;V61Z;V61B;V62Z;V62B;V81Z;V81B;V82Z;V82B;D53Z;D53B;D54Z;D54B;D55Z;D55B;D63Z;D63B;D64Z;D64B;TA32Z;TA32B;TB32Z;TB32B;TA35Z;TA35B;TB35Z;TB35B;TA36Z;TA36B;TB36Z;TB36B;TA38Z;TA38B;TB38Z;TB38B;TA41Z;TA41B;TB41Z;TB41B
23.06.2024;02:00;A 23;1;0;0;3;9;1;33;2;17;0;0;0;0;0;0;0;0;1;4;2;16;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:59;A 23;1;0;0;0;0;0;0;1;24;1;8;0;0;0;0;1;9;0;0;2;9;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:58;A 23;1;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;2;25;0;0;0;32;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:57;A 23;1;0;0;4;23;1;11;1;3;2;5;0;0;0;0;0;0;1;4;0;0;1;30;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:56;A 23;1;1;5;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:55;A 23;1;0;36;0;0;0;0;0;0;0;0;0;0;1;10;0;0;1;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:54;A 23;1;3;9;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:53;A 23;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:52;A 23;1;1;7;3;13;1;6;1;2;0;0;0;0;0;0;1;11;1;3;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;6;0;0;0;0
23.06.2024;01:51;A 23;1;0;0;3;4;1;8;2;29;0;0;0;0;0;0;0;0;1;3;2;6;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:50;A 23;1;1;6;1;4;0;0;0;0;0;0;0;0;1;8;0;0;1;3;0;0;0;14;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:49;A 23;1;0;0;5;8;3;5;0;0;2;3;0;0;1;13;1;7;0;0;0;0;1;21;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:48;A 23;1;0;0;1;36;0;0;6;11;1;4;0;0;0;0;0;0;0;0;1;12;0;0;1;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:47;A 23;1;2;2;2;5;0;0;2;27;2;8;0;0;2;16;0;0;0;0;2;6;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:46;A 23;1;0;0;3;5;1;6;2;7;4;12;0;0;0;0;0;0;1;4;0;0;1;44;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:45;A 23;1;3;5;3;5;1;14;3;12;1;36;0;0;1;9;2;11;1;2;1;25;1;12;4;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:44;A 23;1;1;8;4;17;0;2;2;17;0;0;0;0;0;0;0;0;1;1;1;53;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:43;A 23;1;0;0;0;0;1;3;4;9;2;9;0;0;1;8;0;0;1;2;0;0;0;2;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:42;A 23;1;4;21;5;7;1;14;2;16;1;4;0;0;1;7;1;7;0;0;1;4;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:41;A 23;1;0;0;2;6;1;8;1;7;4;13;0;0;2;6;0;0;2;23;0;0;2;33;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:40;A 23;1;1;6;3;8;1;3;2;14;0;0;0;0;1;8;3;6;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:39;A 23;1;0;0;0;0;4;27;1;6;0;0;0;0;0;0;0;0;5;16;1;1;5;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:38;A 23;1;3;6;1;10;1;9;1;3;0;0;0;0;0;0;0;0;2;9;0;0;1;8;0;0;0;0;1;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:37;A 23;1;0;0;3;5;0;0;4;18;1;20;0;0;1;5;0;9;0;0;1;3;0;0;4;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
23.06.2024;01:36;A 23;1;0;0;4;7;0;0;0;0;0;0;0;0;0;0;2;13;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:35;A 23;1;0;0;0;0;1;4;1;5;1;5;0;0;1;3;1;3;1;3;0;0;1;18;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:34;A 23;1;0;0;1;3;1;8;2;14;0;0;0;0;0;0;0;0;2;2;1;10;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:33;A 23;1;0;0;2;5;0;0;2;9;1;3;0;0;0;0;3;3;1;1;1;13;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:32;A 23;1;0;0;6;13;1;7;1;20;1;26;0;0;1;6;0;0;1;2;1;3;1;2;3;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:31;A 23;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:30;A 23;1;1;3;5;22;2;18;1;10;2;7;0;0;1;5;2;15;2;5;0;0;2;36;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2024;01:29;A 23;1;1;12;4;18;0;0;2;34;0;0;0;0;0;0;1;17;0;0;2;30;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
