Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D23Z;D23B;V24Z;V24B;V25Z;V25B;D51Z;D51B;V52Z;V52B;V81Z;V81B;V82Z;V82B;D83Z;D83B;V91Z;V91B;V92Z;V92B;V101Z;V101B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TF32aZ;TF32aB;TF35Z;TF35B;TF35aZ;TF35aB;TF38Z;TF38B;TF38aZ;TF38aB;TF40Z;TF40B;TF40aZ;TF40aB;TF41Z;TF41B;TF41aZ;TF41aB;V1_4_StoerZ;V1_4_StoerB;V123Z;V123B;V121Z;V121B;V122Z;V122B;V5_StoerZ;V5_StoerB
11.01.2024;13:19;A 67;1;0;0;0;53;0;0;0;100;2;42;2;22;1;3;1;97;0;0;0;100;0;0;2;8;1;1;1;4;2;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:18;A 67;1;0;0;0;100;1;6;0;100;1;1;1;8;0;0;3;27;0;0;11;36;0;0;1;3;0;0;0;0;1;2;1;2;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:17;A 67;1;0;0;1;44;1;4;0;100;1;74;0;0;0;0;4;24;0;0;3;36;0;0;5;21;4;77;1;32;5;13;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:16;A 67;1;0;0;2;64;0;0;0;100;1;45;2;17;0;0;3;79;0;0;2;70;0;0;3;25;0;0;1;6;4;14;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
11.01.2024;13:15;A 67;1;0;0;2;69;0;0;0;100;1;53;1;7;0;0;2;32;0;0;2;53;0;0;2;14;0;0;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:14;A 67;1;0;0;3;17;1;1;0;100;0;0;0;0;0;0;7;46;0;0;0;68;0;0;3;9;1;0;0;0;3;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:13;A 67;1;0;0;1;63;0;0;0;100;0;49;0;0;0;0;1;47;0;0;7;58;0;0;3;12;1;64;1;1;3;7;2;1;1;3;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:12;A 67;1;0;0;2;91;0;0;0;100;2;24;3;26;0;0;2;65;0;0;5;7;0;0;3;9;3;42;3;25;2;5;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:11;A 67;1;0;0;0;59;0;0;0;100;1;10;1;8;0;0;1;1;0;0;2;71;0;0;5;28;1;20;1;9;6;18;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:10;A 67;1;0;0;2;36;1;2;0;100;1;36;1;8;0;0;8;31;0;0;3;62;0;0;1;3;1;43;1;4;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
