Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D31Z;D31B;V32Z;V32B;D51_1Z;D51_1B;D51_2Z;D51_2B;V52Z;V52B;D81Z;D81B;V82Z;V82B;D91Z;D91B;V92Z;V92B;D111_1Z;D111_1B;D111_2Z;D111_2B;V112Z;V112B;TF35Z;TF35B;TF38Z;TF38B;V381Z;V381B;TF41Z;TF41B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B;V521Z;V521B;D981Z;D981B;V982Z;V982B;ST58Z;ST58B;OEV52Z;OEV52B;OEV58Z;OEV58B
11.01.2024;13:19;A 52;1;4;4;2;19;0;0;0;0;1;95;0;100;0;4;7;7;2;86;0;0;2;42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;;;;
11.01.2024;13:18;A 52;1;7;28;3;33;0;0;0;0;1;3;1;6;2;8;3;12;2;34;0;59;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
11.01.2024;13:17;A 52;1;6;10;5;26;0;0;0;0;0;0;0;48;0;0;2;8;2;18;1;19;1;6;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
11.01.2024;13:16;A 52;1;3;30;4;42;0;0;0;0;1;3;1;81;1;5;10;9;1;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;2;0;0;;;;
11.01.2024;13:15;A 52;1;8;34;2;16;0;0;0;0;0;0;0;0;0;0;2;3;1;49;1;92;1;71;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
11.01.2024;13:14;A 52;1;13;66;3;93;0;0;0;0;1;70;1;70;1;6;1;12;2;27;1;18;1;7;4;59;2;60;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
11.01.2024;13:13;A 52;1;8;67;1;81;1;84;0;0;1;59;1;61;1;5;2;22;1;15;0;0;1;1;2;61;1;60;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
11.01.2024;13:12;A 52;1;2;66;1;83;1;60;1;9;1;30;1;30;1;7;5;5;1;27;0;0;0;0;2;6;2;8;2;10;0;0;0;0;1;14;0;0;0;0;0;1;0;0;1;11;0;0;0;0;0;0;;;;
11.01.2024;13:11;A 52;1;4;15;4;28;1;47;1;4;1;71;1;70;1;5;1;5;2;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;16;0;0;0;0;2;3;0;0;0;0;1;0;1;2;0;0;;;;
11.01.2024;13:10;A 52;1;5;4;3;21;0;100;0;0;0;0;0;0;0;0;7;5;3;42;0;0;0;0;2;78;2;78;2;11;0;0;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
