Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
11.01.2024;12:41;A151;1;4;60;3;26;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:40;A151;1;1;5;6;28;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:39;A151;1;4;24;2;22;0;0;0;0;1;2;0;0;0;0
11.01.2024;12:38;A151;1;1;51;5;45;0;0;0;0;1;18;0;0;0;0
11.01.2024;12:37;A151;1;1;54;0;24;1;1;0;0;0;0;0;0;0;0
11.01.2024;12:36;A151;1;3;20;6;34;0;0;0;0;4;39;0;0;1;1
11.01.2024;12:35;A151;1;2;21;5;28;0;0;0;0;2;4;0;0;0;0
11.01.2024;12:34;A151;1;3;28;4;53;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:33;A151;1;2;44;1;6;0;0;0;0;3;30;0;0;0;0
11.01.2024;12:32;A151;1;2;40;5;45;0;0;1;1;0;0;0;0;0;0
11.01.2024;12:31;A151;1;3;24;0;0;0;0;0;0;1;1;0;0;0;0
11.01.2024;12:30;A151;1;1;30;2;62;0;0;0;0;1;21;0;0;0;0
11.01.2024;12:29;A151;1;4;48;2;15;0;0;0;0;3;27;1;1;0;0
11.01.2024;12:28;A151;1;3;21;2;8;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:27;A151;1;2;24;4;44;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:26;A151;1;1;43;2;46;0;0;1;1;1;19;0;0;0;0
11.01.2024;12:25;A151;1;3;29;5;48;0;0;0;0;1;2;0;0;0;0
11.01.2024;12:24;A151;1;2;26;0;0;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:23;A151;1;2;30;6;37;0;0;0;0;2;7;0;0;0;0
11.01.2024;12:22;A151;1;4;32;3;20;0;0;0;0;1;6;0;0;0;0
11.01.2024;12:21;A151;1;4;33;2;23;0;0;0;0;4;5;0;0;0;0
11.01.2024;12:20;A151;1;2;12;4;37;0;0;0;0;1;6;0;0;0;0
11.01.2024;12:19;A151;1;4;30;2;44;0;0;0;0;2;6;0;0;0;0
11.01.2024;12:18;A151;1;3;44;2;17;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:17;A151;1;2;24;3;54;0;0;0;0;1;7;0;0;0;0
11.01.2024;12:16;A151;1;4;60;4;54;0;0;0;0;6;20;2;3;1;1
11.01.2024;12:15;A151;1;3;91;2;30;0;0;0;0;2;14;0;0;0;0
11.01.2024;12:14;A151;1;5;35;5;38;1;1;1;1;5;25;0;0;0;0
11.01.2024;12:13;A151;1;2;37;3;40;0;0;0;0;1;2;0;0;0;0
11.01.2024;12:12;A151;1;2;21;3;20;0;0;0;0;4;9;0;0;0;0
11.01.2024;12:11;A151;1;1;34;6;63;0;0;0;0;2;4;0;0;0;0
11.01.2024;12:10;A151;1;2;94;0;100;0;0;0;0;5;32;0;0;0;0
11.01.2024;12:09;A151;1;1;64;1;27;0;0;1;1;4;42;1;1;0;0
11.01.2024;12:08;A151;1;0;3;5;45;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:07;A151;1;3;30;4;30;0;0;0;0;2;5;0;0;0;0
11.01.2024;12:06;A151;1;1;68;2;20;0;0;0;0;1;5;0;0;0;0
11.01.2024;12:05;A151;1;3;24;4;41;0;0;0;0;9;38;1;1;0;0
11.01.2024;12:04;A151;1;3;35;2;39;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:03;A151;1;6;55;5;35;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:02;A151;1;1;31;4;25;0;0;0;0;0;0;0;0;0;0
11.01.2024;12:01;A151;1;5;35;2;17;0;0;0;0;1;2;0;0;0;0
11.01.2024;12:00;A151;1;0;11;4;27;0;0;0;0;1;7;0;0;0;0
11.01.2024;11:59;A151;1;2;28;3;59;1;1;0;0;2;25;0;0;0;0
11.01.2024;11:58;A151;1;3;43;3;20;0;0;0;0;2;11;0;0;0;0
11.01.2024;11:57;A151;1;2;46;3;16;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:56;A151;1;6;36;3;28;0;0;0;0;1;3;0;0;0;0
11.01.2024;11:55;A151;1;1;61;0;42;0;0;0;0;2;10;0;0;0;0
11.01.2024;11:54;A151;1;2;78;1;65;0;0;0;0;1;20;0;0;0;0
11.01.2024;11:53;A151;1;1;44;7;44;0;0;1;1;2;8;0;0;0;0
11.01.2024;11:52;A151;1;1;26;0;0;0;0;0;0;1;1;0;0;0;0
11.01.2024;11:51;A151;1;4;38;3;19;0;0;0;0;3;6;0;0;0;0
11.01.2024;11:50;A151;1;3;56;2;19;0;0;0;0;3;42;0;0;0;0
11.01.2024;11:49;A151;1;2;31;4;26;1;1;0;0;3;10;0;0;0;0
11.01.2024;11:48;A151;1;3;29;5;45;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:47;A151;1;2;39;2;38;0;0;0;0;1;2;0;0;0;0
11.01.2024;11:46;A151;1;2;62;8;56;0;0;0;0;1;3;0;0;0;0
11.01.2024;11:45;A151;1;3;46;4;50;1;1;4;7;2;30;0;0;0;0
11.01.2024;11:44;A151;1;2;41;6;33;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:43;A151;1;5;31;8;48;0;0;0;0;2;8;0;0;0;0
11.01.2024;11:42;A151;1;1;72;1;73;1;1;0;0;1;14;0;0;0;0
11.01.2024;11:41;A151;1;3;61;1;66;0;0;0;0;2;11;0;0;0;0
11.01.2024;11:40;A151;1;0;77;3;36;1;1;0;0;2;7;0;0;0;0
11.01.2024;11:39;A151;1;6;49;5;41;1;1;1;2;0;0;0;0;0;0
11.01.2024;11:38;A151;1;1;69;2;91;0;0;0;0;3;13;0;0;0;0
11.01.2024;11:37;A151;1;5;34;6;29;1;1;0;0;0;0;0;0;0;0
11.01.2024;11:36;A151;1;2;24;3;55;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:35;A151;1;3;30;2;27;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:34;A151;1;3;77;5;31;0;0;0;0;1;1;0;0;0;0
11.01.2024;11:33;A151;1;2;27;2;15;0;0;0;0;3;26;1;1;0;0
11.01.2024;11:32;A151;1;3;26;5;38;0;0;0;0;3;6;0;0;0;0
11.01.2024;11:31;A151;1;3;28;2;8;0;0;0;0;1;2;0;0;0;0
11.01.2024;11:30;A151;1;3;36;4;36;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:29;A151;1;2;31;2;21;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:28;A151;1;3;75;3;38;0;0;0;0;4;28;0;0;0;0
11.01.2024;11:27;A151;1;0;91;6;50;1;1;0;0;1;19;0;0;0;0
11.01.2024;11:26;A151;1;3;26;6;56;1;1;1;1;2;11;0;0;0;0
11.01.2024;11:25;A151;1;3;24;3;18;0;0;0;0;3;10;0;0;0;0
11.01.2024;11:24;A151;1;3;28;5;61;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:23;A151;1;3;29;2;17;0;0;0;0;3;20;1;1;1;1
11.01.2024;11:22;A151;1;5;29;2;16;0;0;0;0;4;8;0;0;0;0
11.01.2024;11:21;A151;1;3;50;3;40;0;0;0;0;2;14;0;0;0;0
11.01.2024;11:20;A151;1;3;31;3;53;0;0;0;0;4;13;0;0;0;0
11.01.2024;11:19;A151;1;5;39;4;26;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:18;A151;1;4;47;4;42;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:17;A151;1;2;96;0;0;0;0;0;0;1;11;0;0;0;0
11.01.2024;11:16;A151;1;1;6;3;49;0;0;0;0;2;24;1;1;0;0
11.01.2024;11:15;A151;1;3;90;1;97;0;0;0;0;2;26;1;1;1;1
11.01.2024;11:14;A151;1;3;48;5;35;0;0;0;0;4;18;1;1;0;0
11.01.2024;11:13;A151;1;1;21;4;32;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:12;A151;1;3;29;6;43;0;0;0;0;2;5;0;0;0;0
11.01.2024;11:11;A151;1;0;69;2;11;0;0;0;0;0;14;0;0;0;0
11.01.2024;11:10;A151;1;3;25;3;28;0;0;0;0;2;30;0;0;1;1
11.01.2024;11:09;A151;1;3;21;0;5;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:08;A151;1;3;36;3;48;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:07;A151;1;3;40;3;26;0;0;0;0;0;0;0;0;0;0
11.01.2024;11:06;A151;1;1;51;2;60;0;0;0;0;3;31;0;0;0;0
11.01.2024;11:05;A151;1;3;32;1;15;1;1;0;0;1;2;0;0;0;0
11.01.2024;11:04;A151;1;0;20;1;19;0;0;0;0;2;5;0;0;0;0
11.01.2024;11:03;A151;1;3;17;2;20;0;0;0;0;4;22;0;0;0;0
11.01.2024;11:02;A151;1;3;56;5;29;0;0;0;0;2;9;0;0;0;0
11.01.2024;11:01;A151;1;3;19;2;21;0;0;0;0;1;7;0;0;0;0
11.01.2024;11:00;A151;1;3;18;5;55;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:59;A151;1;4;56;3;44;0;0;0;0;1;2;0;0;0;0
11.01.2024;10:58;A151;1;2;31;4;23;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:57;A151;1;5;44;4;36;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:56;A151;1;3;40;2;5;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:55;A151;1;3;39;4;66;0;0;0;0;2;39;1;1;0;0
11.01.2024;10:54;A151;1;2;41;3;68;0;0;0;0;2;24;0;0;0;0
11.01.2024;10:53;A151;1;4;41;2;14;1;1;0;0;4;15;0;0;0;0
11.01.2024;10:52;A151;1;2;22;5;39;0;0;0;0;2;7;0;0;0;0
11.01.2024;10:51;A151;1;2;52;3;39;1;1;0;0;3;21;0;0;0;0
11.01.2024;10:50;A151;1;4;38;2;7;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:49;A151;1;1;5;4;33;0;0;0;0;2;18;0;0;0;0
11.01.2024;10:48;A151;1;2;31;3;62;1;3;0;0;1;3;0;0;0;0
11.01.2024;10:47;A151;1;2;39;1;5;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:46;A151;1;3;42;6;57;0;0;0;0;1;1;0;0;0;0
11.01.2024;10:45;A151;1;1;75;1;9;0;0;0;0;2;5;0;0;0;0
11.01.2024;10:44;A151;1;3;54;3;33;1;1;0;0;1;16;0;0;0;0
11.01.2024;10:43;A151;1;1;21;1;11;0;0;0;0;1;8;0;0;0;0
11.01.2024;10:42;A151;1;4;50;3;23;0;0;0;0;1;1;0;0;0;0
11.01.2024;10:41;A151;1;2;15;4;24;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:40;A151;1;3;30;3;18;0;0;0;0;1;2;0;0;0;0
11.01.2024;10:39;A151;1;1;9;6;41;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:38;A151;1;2;43;4;39;0;0;0;0;1;1;0;0;0;0
11.01.2024;10:37;A151;1;2;48;4;32;0;0;0;0;1;1;0;0;0;0
11.01.2024;10:36;A151;1;1;6;3;23;0;0;0;0;1;2;0;0;0;0
11.01.2024;10:35;A151;1;2;17;3;29;0;0;0;0;1;5;0;0;0;0
11.01.2024;10:34;A151;1;2;11;2;11;0;0;0;0;2;19;1;1;0;0
11.01.2024;10:33;A151;1;2;16;3;22;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:32;A151;1;3;30;3;17;0;0;0;0;1;2;0;0;0;0
11.01.2024;10:31;A151;1;3;40;4;30;0;0;0;0;3;18;0;0;0;0
11.01.2024;10:30;A151;1;3;42;4;48;0;0;0;0;1;1;0;0;0;0
11.01.2024;10:29;A151;1;1;25;4;29;0;0;0;0;2;27;0;0;0;0
11.01.2024;10:28;A151;1;3;25;3;55;0;0;0;0;2;22;0;0;0;0
11.01.2024;10:27;A151;1;3;38;4;21;0;0;0;0;1;14;1;1;0;0
11.01.2024;10:26;A151;1;3;21;3;15;0;0;0;0;2;4;0;0;0;0
11.01.2024;10:25;A151;1;3;37;6;39;0;0;0;0;1;2;0;0;0;0
11.01.2024;10:24;A151;1;1;28;4;29;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:23;A151;1;1;20;2;11;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:22;A151;1;1;35;4;26;0;0;0;0;1;10;0;0;0;0
11.01.2024;10:21;A151;1;1;25;7;38;0;0;1;1;2;6;0;0;0;0
11.01.2024;10:20;A151;1;4;47;3;24;0;0;0;0;2;11;0;0;0;0
11.01.2024;10:19;A151;1;1;21;3;25;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:18;A151;1;2;50;1;75;0;0;0;0;4;44;2;3;0;0
11.01.2024;10:17;A151;1;1;42;3;52;0;0;0;0;3;12;0;0;0;0
11.01.2024;10:16;A151;1;2;7;2;40;1;1;1;1;1;6;0;0;0;0
11.01.2024;10:15;A151;1;1;26;1;20;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:14;A151;1;3;47;1;7;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:13;A151;1;2;13;3;27;0;0;0;0;1;2;0;0;0;0
11.01.2024;10:12;A151;1;2;20;1;68;0;0;0;0;2;5;0;0;0;0
11.01.2024;10:11;A151;1;1;63;4;72;1;1;0;0;1;15;0;0;0;0
11.01.2024;10:10;A151;1;4;30;2;10;0;0;0;0;3;10;0;0;0;0
11.01.2024;10:09;A151;1;4;58;2;10;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:08;A151;1;1;21;2;8;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:07;A151;1;2;28;6;44;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:06;A151;1;1;19;4;22;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:05;A151;1;1;21;5;40;0;0;0;0;1;2;0;0;0;0
11.01.2024;10:04;A151;1;4;62;4;32;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:03;A151;1;4;33;3;25;0;0;0;0;0;0;0;0;0;0
11.01.2024;10:02;A151;1;3;25;3;13;0;0;0;0;1;1;0;0;0;0
11.01.2024;10:01;A151;1;3;22;6;40;0;0;0;0;1;1;0;0;0;0
11.01.2024;10:00;A151;1;1;17;2;25;0;0;0;0;1;1;0;0;0;0
11.01.2024;09:59;A151;1;1;15;3;14;0;0;0;0;1;2;0;0;0;0
11.01.2024;09:58;A151;1;5;41;4;40;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:57;A151;1;1;15;2;12;0;0;0;0;1;1;0;0;0;0
11.01.2024;09:56;A151;1;2;14;5;35;0;0;0;0;2;9;0;0;0;0
11.01.2024;09:55;A151;1;1;30;3;66;0;0;0;0;4;11;0;0;0;0
11.01.2024;09:54;A151;1;4;53;4;21;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:53;A151;1;2;69;2;47;0;0;0;0;2;4;0;0;0;0
11.01.2024;09:52;A151;1;3;33;2;15;1;1;0;0;3;12;0;0;0;0
11.01.2024;09:51;A151;1;3;27;3;27;0;0;0;0;2;26;0;0;0;0
11.01.2024;09:50;A151;1;3;52;3;13;0;0;0;0;3;8;0;0;0;0
11.01.2024;09:49;A151;1;2;12;4;49;0;0;0;0;1;2;0;0;0;0
11.01.2024;09:48;A151;1;6;35;5;47;0;0;0;0;1;1;0;0;0;0
11.01.2024;09:47;A151;1;4;60;4;38;0;0;0;0;2;16;0;0;0;0
11.01.2024;09:46;A151;1;3;41;1;74;0;1;0;0;4;25;0;0;0;0
11.01.2024;09:45;A151;1;4;33;0;16;1;0;0;0;2;4;0;0;0;0
11.01.2024;09:44;A151;1;1;29;4;34;0;0;0;0;2;12;0;0;0;0
11.01.2024;09:43;A151;1;4;32;4;45;0;0;0;0;9;65;1;1;1;1
11.01.2024;09:42;A151;1;3;49;1;13;0;0;0;0;1;8;0;0;0;0
11.01.2024;09:41;A151;1;1;16;6;36;0;0;0;0;1;6;0;0;0;0
11.01.2024;09:40;A151;1;2;36;2;16;0;0;0;0;1;0;0;0;0;0
11.01.2024;09:39;A151;1;5;52;3;17;0;0;0;0;1;2;0;0;0;0
11.01.2024;09:38;A151;1;4;17;5;39;0;0;0;0;2;7;0;0;0;0
11.01.2024;09:37;A151;1;1;13;3;22;0;0;0;0;1;8;0;0;0;0
11.01.2024;09:36;A151;1;2;22;4;50;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:35;A151;1;4;28;2;38;0;0;0;0;4;26;0;0;1;2
11.01.2024;09:34;A151;1;3;25;3;27;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:33;A151;1;2;34;3;30;0;0;0;0;2;13;0;0;0;0
11.01.2024;09:32;A151;1;3;24;3;20;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:31;A151;1;3;42;2;11;0;0;0;0;1;7;0;0;0;0
11.01.2024;09:30;A151;1;1;6;2;45;0;0;0;0;1;2;0;0;0;0
11.01.2024;09:29;A151;1;0;3;2;52;1;1;0;0;1;22;0;0;0;0
11.01.2024;09:28;A151;1;5;49;1;2;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:27;A151;1;2;28;4;24;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:26;A151;1;1;12;3;33;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:25;A151;1;4;42;4;31;0;0;0;0;1;2;0;0;0;0
11.01.2024;09:24;A151;1;3;25;3;13;0;0;0;0;1;2;0;0;0;0
11.01.2024;09:23;A151;1;3;33;6;30;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:22;A151;1;0;1;5;33;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:21;A151;1;3;31;2;9;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:20;A151;1;0;8;2;37;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:19;A151;1;5;43;4;15;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:18;A151;1;2;36;5;53;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:17;A151;1;1;6;1;14;0;0;1;1;1;3;0;0;0;0
11.01.2024;09:16;A151;1;2;32;7;32;0;0;0;0;1;2;0;0;0;0
11.01.2024;09:15;A151;1;1;44;2;23;0;0;0;0;1;16;0;0;0;0
11.01.2024;09:14;A151;1;1;60;3;44;0;0;0;0;4;12;0;0;1;1
11.01.2024;09:13;A151;1;1;37;3;47;1;1;0;0;1;16;0;0;0;0
11.01.2024;09:12;A151;1;0;24;5;65;0;0;0;0;6;17;0;0;0;0
11.01.2024;09:11;A151;1;1;42;2;81;0;0;0;0;2;18;0;0;1;3
11.01.2024;09:10;A151;1;3;49;3;34;0;0;1;1;3;18;0;0;0;0
11.01.2024;09:09;A151;1;4;50;6;56;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:08;A151;1;1;73;2;12;0;0;0;0;3;24;0;0;0;0
11.01.2024;09:07;A151;1;3;24;5;24;0;0;2;3;1;1;0;0;0;0
11.01.2024;09:06;A151;1;3;20;3;36;0;0;0;0;1;2;0;0;0;0
11.01.2024;09:05;A151;1;0;0;3;21;0;0;0;0;0;0;0;0;0;0
11.01.2024;09:04;A151;1;3;39;1;8;0;0;0;0;2;11;0;0;0;0
11.01.2024;09:03;A151;1;2;60;5;36;0;0;0;0;3;20;0;0;0;0
11.01.2024;09:02;A151;1;1;55;2;59;1;1;0;0;1;18;0;0;0;0
11.01.2024;09:01;A151;1;2;33;3;23;0;0;1;1;1;7;0;0;0;0
11.01.2024;09:00;A151;1;2;23;4;30;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:59;A151;1;1;25;2;10;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:58;A151;1;4;45;2;46;0;0;0;0;3;9;0;0;0;0
11.01.2024;08:57;A151;1;1;55;3;52;0;0;0;0;3;35;1;1;0;0
11.01.2024;08:56;A151;1;1;15;7;41;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:55;A151;1;2;88;0;84;0;0;0;0;3;18;0;0;0;0
11.01.2024;08:54;A151;1;2;55;6;41;0;0;0;0;0;0;1;1;1;1
11.01.2024;08:53;A151;1;1;39;1;70;0;0;0;0;3;21;0;0;0;0
11.01.2024;08:52;A151;1;2;28;3;23;1;1;0;0;2;5;0;0;0;0
11.01.2024;08:51;A151;1;6;50;3;28;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:50;A151;1;1;6;2;10;0;0;0;0;7;20;0;0;0;0
11.01.2024;08:49;A151;1;1;33;4;31;0;0;0;0;0;11;0;0;0;0
11.01.2024;08:48;A151;1;4;42;1;4;0;0;1;1;4;25;0;0;0;0
11.01.2024;08:47;A151;1;2;12;2;63;0;0;0;0;4;29;0;0;0;0
11.01.2024;08:46;A151;1;1;79;3;17;0;0;1;1;5;36;2;3;2;3
11.01.2024;08:45;A151;1;2;85;5;35;0;0;0;0;5;43;1;1;0;0
11.01.2024;08:44;A151;1;2;32;1;5;1;1;0;0;1;14;0;0;0;0
11.01.2024;08:43;A151;1;4;54;7;43;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:42;A151;1;2;38;2;20;0;0;0;0;4;11;0;0;0;0
11.01.2024;08:41;A151;1;0;18;3;17;0;0;0;0;3;9;0;0;0;0
11.01.2024;08:40;A151;1;3;25;6;38;0;0;0;0;2;4;0;0;0;0
11.01.2024;08:39;A151;1;5;37;3;13;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:38;A151;1;1;84;1;96;0;0;0;0;1;18;0;0;0;0
11.01.2024;08:37;A151;1;3;17;2;36;1;1;1;1;4;46;0;0;0;0
11.01.2024;08:36;A151;1;0;3;4;53;2;3;1;4;2;4;0;0;0;0
11.01.2024;08:35;A151;1;3;60;2;46;0;0;0;0;3;13;0;0;0;0
11.01.2024;08:34;A151;1;3;41;6;48;0;0;0;0;6;27;1;1;1;1
11.01.2024;08:33;A151;1;3;18;2;25;0;0;0;0;0;1;0;0;0;0
11.01.2024;08:32;A151;1;1;8;5;28;0;0;0;0;4;8;0;0;0;0
11.01.2024;08:31;A151;1;3;25;4;21;0;0;0;0;1;2;0;0;0;0
11.01.2024;08:30;A151;1;1;9;3;14;0;0;0;0;2;4;0;0;0;0
11.01.2024;08:29;A151;1;1;21;4;34;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:28;A151;1;4;44;2;9;0;0;0;0;1;5;0;0;0;0
11.01.2024;08:27;A151;1;4;43;2;24;1;1;1;1;1;19;0;0;0;0
11.01.2024;08:26;A151;1;1;6;2;17;0;0;0;0;5;11;0;0;0;0
11.01.2024;08:25;A151;1;3;61;3;29;0;0;0;0;2;3;0;0;0;0
11.01.2024;08:24;A151;1;4;37;1;5;0;0;0;0;1;2;0;0;0;0
11.01.2024;08:23;A151;1;4;36;5;61;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:22;A151;1;2;49;1;30;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:21;A151;1;3;36;7;39;0;0;0;0;4;7;0;0;0;0
11.01.2024;08:20;A151;1;1;53;1;58;0;0;0;0;1;15;0;0;0;0
11.01.2024;08:19;A151;1;4;81;2;15;1;1;0;0;2;7;0;0;0;0
11.01.2024;08:18;A151;1;3;46;2;26;0;0;0;0;2;22;0;0;1;1
11.01.2024;08:17;A151;1;0;0;3;24;0;0;0;0;1;1;0;0;0;0
11.01.2024;08:16;A151;1;4;37;3;40;0;0;0;0;1;1;0;0;0;0
11.01.2024;08:15;A151;1;2;38;2;17;0;0;0;0;3;8;0;0;0;0
11.01.2024;08:14;A151;1;3;36;1;15;0;0;0;0;1;2;0;0;0;0
11.01.2024;08:13;A151;1;3;43;0;1;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:12;A151;1;3;39;3;60;0;0;0;0;1;2;0;0;0;0
11.01.2024;08:11;A151;1;1;9;2;37;0;0;0;0;0;0;0;0;0;0
11.01.2024;08:10;A151;1;1;8;4;25;0;0;0;0;0;0;0;0;0;0
