Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;EG21Z;EG21B;EG22Z;EG22B;EG23Z;EG23B;EG24Z;EG24B
11.01.2024;13:19;A 99;1;0;0;7;24;7;21;5;43;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
11.01.2024;13:18;A 99;1;0;0;2;57;5;16;6;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:17;A 99;1;0;0;2;10;2;6;4;33;1;5;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:16;A 99;1;1;2;4;16;4;13;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:15;A 99;1;1;3;3;39;3;5;5;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:14;A 99;1;0;0;2;44;2;17;2;72;1;8;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:13;A 99;1;0;0;7;27;0;0;2;32;1;9;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:12;A 99;1;0;0;1;44;4;12;5;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:11;A 99;1;0;0;4;29;3;7;6;32;1;11;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:10;A 99;1;0;0;5;18;4;12;5;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:09;A 99;1;0;0;6;27;5;10;7;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:08;A 99;1;0;0;4;29;4;9;6;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:07;A 99;1;0;0;6;31;4;27;5;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:06;A 99;1;0;0;6;29;2;28;4;44;2;15;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:05;A 99;1;0;0;6;19;2;4;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:04;A 99;1;0;0;5;26;4;10;5;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:03;A 99;1;0;0;7;21;4;4;5;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:02;A 99;1;0;0;3;9;2;41;2;64;1;16;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
11.01.2024;13:01;A 99;1;0;0;3;11;1;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;13:00;A 99;1;0;0;5;19;1;1;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;12:59;A 99;1;0;0;3;24;1;0;5;18;1;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;12:58;A 99;1;1;1;2;39;2;3;4;56;1;5;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;12:57;A 99;1;1;2;1;61;5;6;7;43;0;0;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
11.01.2024;12:56;A 99;1;0;0;3;16;2;3;6;21;1;5;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;12:55;A 99;1;0;0;5;20;5;5;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;12:54;A 99;1;0;0;6;40;3;10;4;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
11.01.2024;12:53;A 99;1;0;0;3;28;3;11;5;56;1;13;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
11.01.2024;12:52;A 99;1;0;0;4;53;3;6;7;19;1;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
