Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TBS32Z;TBS32B;TF38Z;TF38B;TBS38Z;TBS38B;TBS41Z;TBS41B;VK1_IOZ;VK1_IOB;VK2_IOZ;VK2_IOB;VK3_IOZ;VK3_IOB;MP11Z;MP11B;MP12Z;MP12B;MP13Z;MP13B;MP51Z;MP51B;MP52Z;MP52B;MP53Z;MP53B;MP54Z;MP54B;MP55Z;MP55B
11.01.2024;13:19;A 68;1;4;43;1;26;0;62;2;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:18;A 68;1;1;58;2;42;3;64;4;36;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:17;A 68;1;4;64;1;76;4;79;2;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:16;A 68;1;2;26;6;19;2;98;1;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:15;A 68;1;4;61;2;40;3;95;0;92;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:14;A 68;1;2;3;3;35;0;100;1;89;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:13;A 68;1;2;29;4;9;2;70;3;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:12;A 68;1;3;9;1;58;5;43;2;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:11;A 68;1;5;19;4;59;2;72;3;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:10;A 68;1;4;78;5;32;1;74;2;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:09;A 68;1;0;23;5;27;1;26;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:08;A 68;1;5;72;2;12;3;38;1;32;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:07;A 68;1;2;43;1;6;1;35;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:06;A 68;1;4;15;1;50;2;41;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:05;A 68;1;3;64;2;99;2;63;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:04;A 68;1;2;81;0;100;5;92;1;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:03;A 68;1;0;0;1;64;3;98;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:02;A 68;1;0;0;5;35;0;100;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:01;A 68;1;2;43;4;20;3;76;1;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;13:00;A 68;1;5;28;2;18;1;58;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:59;A 68;1;3;54;2;18;2;80;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:58;A 68;1;3;68;2;11;2;68;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:57;A 68;1;6;28;2;13;1;73;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:56;A 68;1;2;53;1;13;2;58;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:55;A 68;1;0;0;4;38;6;86;2;83;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:54;A 68;1;4;32;1;2;1;64;1;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:53;A 68;1;2;7;0;59;7;54;4;40;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:52;A 68;1;5;34;1;99;2;63;3;55;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:51;A 68;1;1;69;0;100;1;43;0;10;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:50;A 68;1;4;21;0;100;1;20;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:49;A 68;1;1;6;0;100;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
11.01.2024;12:48;A 68;1;4;51;1;37;3;81;2;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
