Datum;Uhrzeit;Bezeichnung;Intervall;V11Z;V11B;V12Z;V12B;V13Z;V13B;D21Z;D21B;V31Z;V31B;V32Z;V32B;V33Z;V33B;V41Z;V41B;V42Z;V42B;V43Z;V43B;T1-T2_Anf_32Z;T1-T2_Anf_32B;T3-T4_Anf_38Z;T3-T4_Anf_38B;V14Z;V14B;V40Z;V40B;T5-T6_Anf_31Z;T5-T6_Anf_31B
11.01.2024;13:19;A181;1;2;10;6;44;1;10;0;100;0;0;0;16;9;16;5;61;1;1;2;21;1;4;0;0;2;26;0;0;1;3
11.01.2024;13:18;A181;1;2;37;2;43;1;26;0;100;0;0;1;21;5;95;4;51;2;2;2;35;0;0;0;0;0;0;1;2;0;0
11.01.2024;13:17;A181;1;0;0;4;7;3;5;0;100;0;0;1;65;8;89;3;31;1;1;1;2;1;4;0;0;1;2;0;14;0;0
11.01.2024;13:16;A181;1;1;0;7;14;1;1;0;100;0;0;1;35;5;59;6;44;1;3;2;3;1;2;0;0;4;6;1;6;0;0
11.01.2024;13:15;A181;1;2;3;7;19;1;15;0;100;0;0;0;0;6;58;2;21;2;4;2;5;0;0;0;0;2;3;0;0;0;0
11.01.2024;13:14;A181;1;0;0;3;52;1;39;0;100;0;0;0;0;15;20;6;9;2;2;3;64;0;0;1;1;7;12;0;0;0;0
11.01.2024;13:13;A181;1;1;0;10;61;2;9;0;100;0;0;0;0;10;12;4;23;3;4;4;9;0;0;0;0;4;5;0;0;0;0
11.01.2024;13:12;A181;1;5;14;4;22;1;2;0;100;0;0;0;11;7;12;3;3;2;2;1;9;0;0;0;0;7;10;0;0;0;0
11.01.2024;13:11;A181;1;2;1;7;43;0;0;0;100;0;0;1;7;4;54;5;42;4;40;1;13;0;0;0;0;2;3;0;0;0;0
11.01.2024;13:10;A181;1;3;33;3;79;3;61;0;100;0;0;0;0;14;57;8;47;1;17;2;21;0;0;0;0;5;8;0;0;0;0
