Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51_1vZ;D51_1vB;D51_2hZ;D51_2hB;V52Z;V52B;V81Z;V81B;V82Z;V82B;TBS35Z;TBS35B;TBS37Z;TBS37B;TF38Z;TF38B;TBS38Z;TBS38B;TS51Z;TS51B;TS55Z;TS55B;VK1_IOZ;VK1_IOB;VK2_IOZ;VK2_IOB;VK3_IOZ;VK3_IOB;MP3_A50Z;MP3_A50B;MP1Z;MP1B;MP2Z;MP2B;MP3_A54Z;MP3_A54B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B
11.01.2024;13:19;A 53;1;1;41;0;0;0;0;0;0;1;0;0;0;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:18;A 53;1;3;29;0;0;1;16;1;16;1;5;1;6;2;25;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:17;A 53;1;4;25;1;0;1;0;1;0;1;0;0;0;2;12;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:16;A 53;1;2;26;0;0;1;1;1;1;1;3;0;0;1;67;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:15;A 53;1;4;45;2;8;1;2;1;2;1;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:14;A 53;1;3;9;3;6;1;66;1;65;1;5;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:13;A 53;1;2;51;0;0;0;6;0;4;0;0;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:12;A 53;1;2;16;0;0;2;10;2;12;1;8;1;3;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:11;A 53;1;8;48;0;0;0;0;0;0;0;0;2;4;7;39;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:10;A 53;1;1;1;1;0;0;0;0;0;0;0;0;0;5;17;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:09;A 53;1;3;22;0;0;0;0;0;0;0;0;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:08;A 53;1;1;19;0;3;1;73;1;73;1;5;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:07;A 53;1;5;28;1;0;0;87;0;10;0;0;0;0;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:06;A 53;1;3;10;0;0;1;3;1;4;2;4;0;0;7;33;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:05;A 53;1;1;37;0;0;0;0;0;0;0;0;1;4;7;32;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:04;A 53;1;1;26;1;3;1;35;1;6;2;6;1;2;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:03;A 53;1;0;56;1;9;2;65;2;66;2;24;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:02;A 53;1;2;23;1;2;1;62;1;61;3;6;0;0;3;12;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:01;A 53;1;3;21;0;0;0;0;0;0;0;0;0;0;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;13:00;A 53;1;2;42;0;0;1;1;1;0;1;2;0;0;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:59;A 53;1;5;33;1;35;2;2;2;2;1;0;1;7;5;28;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:58;A 53;1;5;22;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:57;A 53;1;2;6;0;0;0;0;0;0;0;0;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:56;A 53;1;1;33;0;0;0;0;0;0;0;0;0;0;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:55;A 53;1;1;20;0;0;1;91;1;3;1;79;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:54;A 53;1;2;11;0;0;2;10;2;4;1;4;1;3;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:53;A 53;1;5;20;0;0;1;41;1;40;2;4;1;6;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:52;A 53;1;5;12;2;6;2;1;2;1;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:51;A 53;1;1;2;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:50;A 53;1;1;48;0;0;1;69;1;3;1;6;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:49;A 53;1;4;33;1;32;2;0;2;0;2;2;0;0;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:48;A 53;1;2;18;1;13;1;42;1;42;2;6;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:47;A 53;1;2;8;0;0;0;0;0;0;0;0;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:46;A 53;1;4;69;0;0;1;70;1;68;1;5;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:45;A 53;1;1;78;0;0;1;38;1;38;1;4;1;6;2;45;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:44;A 53;1;5;66;1;3;1;51;1;52;2;4;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:43;A 53;1;2;27;2;22;1;98;0;96;0;0;0;0;2;9;1;1;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:42;A 53;1;5;21;2;6;0;0;1;1;1;8;0;0;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:41;A 53;1;2;5;1;2;0;0;0;0;0;0;0;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:40;A 53;1;2;18;1;5;1;0;1;0;0;0;0;0;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:39;A 53;1;5;24;0;0;1;24;1;3;1;5;0;0;7;32;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:38;A 53;1;4;13;0;0;1;70;1;2;2;6;0;0;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:37;A 53;1;5;25;1;3;0;0;0;0;0;0;1;3;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:36;A 53;1;1;5;0;0;2;63;2;63;2;35;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:35;A 53;1;2;5;0;0;0;0;0;0;0;0;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:34;A 53;1;3;49;1;1;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:33;A 53;1;3;44;1;19;1;43;1;2;1;4;0;0;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:32;A 53;1;3;29;1;1;1;33;1;3;1;5;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:31;A 53;1;0;0;1;5;1;0;1;0;0;0;0;0;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:30;A 53;1;5;22;1;3;2;14;2;14;2;5;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:29;A 53;1;4;47;0;0;0;0;0;0;0;0;1;4;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:28;A 53;1;2;21;1;17;3;2;2;1;1;0;0;0;5;18;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:27;A 53;1;3;10;0;0;0;0;0;0;0;0;0;0;3;47;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:26;A 53;1;6;19;2;5;2;14;2;3;1;4;1;6;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:25;A 53;1;2;18;1;3;0;0;0;0;0;0;0;0;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:24;A 53;1;3;15;1;0;3;90;3;90;3;78;0;0;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:23;A 53;1;7;21;0;0;0;0;0;0;1;1;1;3;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:22;A 53;1;3;15;0;0;0;0;0;0;0;0;0;0;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:21;A 53;1;0;50;0;0;0;0;0;0;0;0;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:20;A 53;1;2;71;0;0;1;3;1;2;1;1;0;0;5;50;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:19;A 53;1;2;17;2;8;1;48;1;49;1;6;1;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:18;A 53;1;2;22;1;4;0;0;0;0;0;0;1;5;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:17;A 53;1;6;61;0;0;1;43;1;31;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:16;A 53;1;1;20;0;0;1;83;1;83;1;7;0;0;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:15;A 53;1;1;40;0;0;1;67;1;2;2;5;0;0;5;29;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:14;A 53;1;5;40;0;0;2;94;2;93;0;9;0;0;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:13;A 53;1;4;30;1;2;1;43;1;44;2;48;0;0;4;39;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:12;A 53;1;1;32;0;0;2;49;2;42;2;50;0;0;3;32;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:11;A 53;1;4;49;2;6;1;66;1;66;1;6;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:10;A 53;1;3;31;0;0;2;17;2;17;2;9;0;0;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:09;A 53;1;7;20;1;2;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:08;A 53;1;2;9;0;0;3;9;3;7;0;10;2;8;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:07;A 53;1;3;20;0;0;1;39;1;40;2;36;1;2;9;37;1;1;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:06;A 53;1;3;15;0;0;1;3;1;2;0;0;1;4;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:05;A 53;1;4;10;1;3;0;0;0;0;0;0;0;0;3;31;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:04;A 53;1;2;53;1;5;3;57;3;57;3;43;0;0;3;19;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:03;A 53;1;3;14;0;0;2;88;2;88;2;38;0;0;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:02;A 53;1;0;0;0;50;2;58;2;58;4;10;0;0;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:01;A 53;1;4;23;0;100;3;10;3;4;1;1;0;0;4;44;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;12:00;A 53;1;8;32;4;56;1;39;1;4;2;15;0;0;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:59;A 53;1;3;17;1;37;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:58;A 53;1;1;7;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:57;A 53;1;3;12;0;0;0;0;0;0;0;0;0;0;6;20;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:56;A 53;1;1;53;0;0;0;2;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:55;A 53;1;3;19;0;0;0;100;0;0;0;0;0;0;2;10;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:54;A 53;1;5;18;1;3;2;3;2;3;1;4;1;2;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:53;A 53;1;3;15;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:52;A 53;1;5;16;0;0;0;0;0;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:51;A 53;1;4;11;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:50;A 53;1;6;31;1;0;0;0;0;0;0;0;0;0;3;32;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:49;A 53;1;1;5;0;0;5;22;5;12;1;14;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:48;A 53;1;6;29;2;9;1;24;1;24;2;30;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
11.01.2024;11:47;A 53;1;4;53;4;14;3;2;3;1;0;0;0;0;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;;;;;;;;;;;;;;
