Datum;Uhrzeit;Bezeichnung;Intervall;V33Z;V33B;V34Z;V34B;V51Z;V51B;V52Z;V52B;D71Z;D71B;V111Z;V111B;V112Z;V112B;D121Z;D121B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B;T6Z;T6B;T7Z;T7B;V10Z;V10B;V20Z;V20B;D11Z;D11B;D12Z;D12B;D31Z;D31B;D32Z;D32B;V122Z;V122B
31.03.2024;01:00;A 94;1;0;11;0;0;3;28;1;2;0;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;3;2;2;10;0;0;0;0
31.03.2024;00:59;A 94;1;3;13;0;0;3;7;2;10;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;2;3;0;0;1;12;0;0;0;0
31.03.2024;00:58;A 94;1;0;0;0;0;2;21;2;4;0;0;7;29;1;1;2;16;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0;0;0;0;7;10;7;7;0;0;0;0;4;3
31.03.2024;00:57;A 94;1;1;7;2;6;0;0;1;4;0;0;0;0;0;0;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;27;1;8;3;5
31.03.2024;00:56;A 94;1;0;2;0;0;3;7;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;1;1;33;0;0;0;0
31.03.2024;00:55;A 94;1;3;14;0;0;2;4;1;5;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;8;0;0;0;0
31.03.2024;00:54;A 94;1;3;7;0;0;2;6;3;10;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;2;1;1;1;8;0;0;0;0
31.03.2024;00:53;A 94;1;0;0;3;5;3;8;0;0;0;0;3;6;0;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;3;2;0;5;1;51;0;0
31.03.2024;00:52;A 94;1;6;26;0;0;5;21;2;11;0;0;7;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;2;1;4;9;0;0;3;2
31.03.2024;00:51;A 94;1;0;0;0;0;2;8;0;0;0;0;3;6;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;1;1;0;17;0;19;3;3
31.03.2024;00:50;A 94;1;3;7;1;8;2;12;3;8;0;0;6;8;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;1;8;1;18;6;4
