Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D115Z;D115B;TF41Z;TF41B;TBS41Z;TBS41B;EG23Z;EG23B;EG24Z;EG24B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;FW_AnfoZ;FW_AnfoB
31.03.2024;01:00;A 24;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;20;0;0;2;19;1;3;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:59;A 24;1;0;0;1;0;0;0;3;2;2;4;3;21;0;28;2;33;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:58;A 24;1;1;0;1;0;2;5;1;3;1;1;0;0;2;16;1;2;0;0;1;25;0;0;1;4;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:57;A 24;1;5;5;0;0;3;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:56;A 24;1;2;2;2;2;5;16;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:55;A 24;1;1;1;3;6;1;6;3;15;0;1;0;0;0;0;0;0;0;0;1;32;0;0;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:54;A 24;1;5;8;1;1;1;26;2;17;3;1;0;0;2;16;0;0;1;19;1;1;2;8;1;2;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:53;A 24;1;3;9;1;1;3;17;3;3;2;45;1;2;3;10;0;0;2;39;1;25;3;12;2;9;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:52;A 24;1;0;0;2;2;1;0;3;9;1;0;2;1;0;0;2;5;0;0;1;23;0;0;1;3;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:51;A 24;1;2;2;4;3;0;8;2;9;1;1;0;0;1;2;0;0;0;0;1;42;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:50;A 24;1;3;13;0;0;4;16;1;2;0;21;0;0;0;0;0;0;1;0;3;18;0;0;1;34;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:49;A 24;1;1;20;2;2;1;8;3;8;1;0;1;4;3;12;1;4;1;1;3;31;1;2;3;26;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:48;A 24;1;2;4;1;0;3;13;3;3;0;0;1;1;0;0;2;20;1;24;0;0;1;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:47;A 24;1;1;12;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:46;A 24;1;1;20;2;1;1;9;4;6;0;0;2;1;0;0;2;8;1;21;3;16;1;3;3;30;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:45;A 24;1;4;4;1;0;6;28;2;4;1;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:44;A 24;1;2;2;1;0;1;11;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:43;A 24;1;2;2;2;2;1;12;1;10;0;0;0;0;0;0;0;0;2;27;1;14;3;32;1;5;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:42;A 24;1;1;31;2;18;3;8;4;11;3;15;2;13;1;27;2;13;1;1;1;17;1;3;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:41;A 24;1;1;0;0;0;0;0;0;0;0;0;3;3;0;0;1;13;0;0;1;33;0;0;1;3;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:40;A 24;1;2;1;1;1;5;8;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:39;A 24;1;2;2;0;0;2;7;0;0;1;0;2;1;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:38;A 24;1;1;1;1;1;3;12;1;5;1;0;1;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:37;A 24;1;1;0;4;46;1;5;1;56;1;0;3;31;1;5;2;11;3;18;2;13;1;25;2;10;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:36;A 24;1;0;0;0;0;1;2;0;0;1;0;1;0;3;6;4;9;0;0;1;23;1;1;3;7;0;0;0;0;0;0;0;0;;;;;;;;;;
31.03.2024;00:35;A 24;1;0;0;0;0;0;0;0;0;1;0;1;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
