Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
16.06.2024;02:00;A 10;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
16.06.2024;01:59;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;1;2;0;30;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2024;01:58;A 10;1;0;0;0;0;0;0;0;0;1;47;1;4;2;2;1;1;2;5;1;77;2;4;0;0;1;2;0;0;0;0;2;2
16.06.2024;01:57;A 10;1;0;0;0;0;1;1;0;0;1;30;0;0;1;1;1;2;1;2;1;49;1;1;0;0;0;0;0;0;0;0;1;1
16.06.2024;01:56;A 10;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
16.06.2024;01:55;A 10;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;1;2
16.06.2024;01:54;A 10;1;0;0;0;0;0;0;0;11;2;65;0;0;2;2;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;3;5
16.06.2024;01:53;A 10;1;0;0;0;0;2;2;1;15;0;0;0;0;1;1;1;0;4;10;0;0;4;4;0;0;0;0;0;0;0;0;3;5
16.06.2024;01:52;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1
16.06.2024;01:51;A 10;1;0;0;0;0;1;1;1;1;0;0;0;0;2;3;2;3;2;4;0;17;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2024;01:50;A 10;1;0;0;0;0;1;1;1;5;0;0;1;14;0;0;1;1;1;2;1;10;0;0;0;0;0;0;0;0;0;0;1;1
16.06.2024;01:49;A 10;1;0;0;0;0;1;1;0;0;0;9;1;13;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
16.06.2024;01:48;A 10;1;0;0;0;0;1;1;0;0;1;63;1;61;0;0;1;1;1;3;1;3;1;1;0;0;0;0;0;0;0;0;2;3
16.06.2024;01:47;A 10;1;0;0;0;0;2;3;0;0;0;0;1;1;0;0;0;0;0;0;2;22;1;1;1;1;0;0;0;0;0;0;0;0
16.06.2024;01:46;A 10;1;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;1;2;0;51;0;0;0;0;0;0;0;0;0;0;2;3
16.06.2024;01:45;A 10;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;1;0;0;0;0;0;0;0;0;1;1
16.06.2024;01:44;A 10;1;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;2;3
16.06.2024;01:43;A 10;1;0;0;0;0;1;1;1;3;0;0;1;1;2;2;1;1;1;2;1;18;2;2;0;0;0;0;0;0;0;0;0;0
16.06.2024;01:42;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;1;2
16.06.2024;01:41;A 10;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;2;2;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
16.06.2024;01:40;A 10;1;0;0;0;0;1;0;1;1;1;56;0;0;1;1;0;0;0;0;1;72;0;0;0;0;0;0;0;0;0;0;1;1
16.06.2024;01:39;A 10;1;0;0;0;0;0;0;0;0;1;78;1;1;2;2;1;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;1
16.06.2024;01:38;A 10;1;0;0;0;0;1;1;0;0;2;65;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5
16.06.2024;01:37;A 10;1;0;0;0;0;0;0;0;0;0;43;0;0;1;1;1;1;1;2;2;21;0;0;0;13;0;0;0;0;0;0;1;1
16.06.2024;01:36;A 10;1;0;0;0;0;2;2;0;0;1;58;0;0;1;1;0;0;0;0;1;28;0;0;1;9;0;0;0;0;0;0;1;2
16.06.2024;01:35;A 10;1;0;0;0;0;4;7;0;0;1;47;0;9;1;1;1;2;0;0;1;29;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2024;01:34;A 10;1;0;0;0;0;0;0;0;0;1;63;1;60;0;0;1;1;1;2;1;58;1;1;0;0;0;0;0;0;0;0;1;1
16.06.2024;01:33;A 10;1;0;0;0;0;1;2;0;0;1;77;0;0;0;0;0;0;1;2;2;56;3;2;0;0;0;0;0;0;0;0;2;4
16.06.2024;01:32;A 10;1;0;0;0;0;2;4;0;0;1;18;1;15;0;0;2;3;3;9;2;39;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2024;01:31;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
16.06.2024;01:30;A 10;1;0;0;0;0;2;3;0;0;0;0;1;1;1;1;1;1;0;0;4;20;1;1;0;0;0;0;0;0;0;0;1;2
16.06.2024;01:29;A 10;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;2;6;1;84;1;1;0;0;0;0;0;0;1;3;3;6
16.06.2024;01:28;A 10;1;0;0;0;0;3;4;1;0;2;12;2;8;2;2;0;0;0;0;1;16;2;3;0;0;0;0;0;0;0;0;0;0
