Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;V51Z;V51B;D52Z;D52B;D111Z;D111B;V111Z;V111B;D112Z;D112B;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB;TF31Z;TF31B;TB31BZ;TB31BB;TF31aZ;TF31aB;TB31aZ;TB31aB
05.10.2024;09:28;A185;1;4;35;2;51;0;100;1;0;1;4;1;0;0;0;0;0;0;0;3;17;0;0;0;0
05.10.2024;09:27;A185;1;1;0;1;4;0;100;2;1;2;7;2;1;0;0;0;0;1;1;0;0;0;0;0;0
05.10.2024;09:26;A185;1;0;0;0;0;0;100;1;2;1;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:25;A185;1;3;6;1;25;0;100;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:24;A185;1;2;2;0;100;0;100;3;4;2;14;3;2;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:23;A185;1;0;0;0;100;0;100;2;1;1;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:22;A185;1;2;1;1;91;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:21;A185;1;4;2;4;13;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:20;A185;1;3;1;3;15;0;100;2;1;2;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:19;A185;1;1;0;1;4;0;100;1;1;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:18;A185;1;0;0;1;7;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:17;A185;1;1;0;1;3;0;100;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:16;A185;1;5;5;2;13;0;100;5;7;2;54;3;4;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:15;A185;1;1;1;0;0;0;100;3;3;3;14;4;6;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:14;A185;1;1;0;1;5;0;100;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:13;A185;1;1;1;1;5;0;100;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:12;A185;1;2;1;2;7;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:11;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:10;A185;1;2;1;2;7;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:09;A185;1;1;0;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:08;A185;1;2;1;2;8;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:07;A185;1;1;2;1;7;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:06;A185;1;2;1;1;6;0;100;1;1;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:05;A185;1;1;0;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:04;A185;1;2;1;1;8;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:03;A185;1;1;2;1;1;0;100;6;8;2;26;6;5;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:02;A185;1;2;3;0;0;0;100;1;4;1;33;2;4;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:01;A185;1;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;09:00;A185;1;1;0;1;3;0;100;1;0;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:59;A185;1;0;0;0;0;0;100;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:58;A185;1;1;0;1;3;0;100;2;1;1;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:57;A185;1;0;0;0;0;0;100;1;1;1;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:56;A185;1;1;0;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:55;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:54;A185;1;1;3;1;36;0;100;2;1;1;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:53;A185;1;2;1;1;6;0;100;3;2;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:52;A185;1;2;1;1;3;0;100;1;0;2;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:51;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:50;A185;1;2;1;1;7;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:49;A185;1;2;3;2;8;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:48;A185;1;2;6;2;12;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
05.10.2024;08:47;A185;1;1;0;1;3;0;100;1;0;2;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:46;A185;1;2;1;2;7;0;100;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:45;A185;1;1;1;0;0;0;100;2;4;2;12;2;3;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:44;A185;1;2;1;1;7;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:43;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:42;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:41;A185;1;2;1;2;4;0;100;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:40;A185;1;2;1;2;9;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:39;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:38;A185;1;2;4;1;11;0;100;2;1;2;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:37;A185;1;1;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:36;A185;1;2;2;2;9;0;100;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:35;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:34;A185;1;3;2;3;11;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:33;A185;1;2;1;2;8;0;100;1;0;1;4;1;0;0;0;0;0;0;0;0;0;4;6;4;11
05.10.2024;08:32;A185;1;2;2;0;0;0;100;2;3;2;10;2;3;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:31;A185;1;1;0;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:30;A185;1;1;1;1;5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:29;A185;1;3;2;3;12;0;100;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:28;A185;1;1;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:27;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:26;A185;1;1;0;1;3;0;100;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:25;A185;1;0;0;0;0;0;100;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:24;A185;1;5;6;4;24;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:23;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:22;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:21;A185;1;2;0;0;0;0;100;2;1;2;8;2;1;0;0;0;0;1;1;0;0;0;0;0;0
05.10.2024;08:20;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:19;A185;1;1;0;1;3;0;100;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:18;A185;1;0;0;0;0;0;100;1;0;1;7;0;0;0;0;0;0;0;0;0;0;1;1;1;1
05.10.2024;08:17;A185;1;1;0;1;3;0;100;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1
05.10.2024;08:16;A185;1;1;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:15;A185;1;1;2;0;0;0;100;1;3;1;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:14;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:13;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:12;A185;1;1;0;1;3;0;100;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:11;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:10;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:09;A185;1;0;0;0;0;0;100;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:08;A185;1;1;2;1;5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:07;A185;1;1;0;1;4;0;100;2;1;2;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:06;A185;1;1;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:05;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:04;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:03;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:02;A185;1;1;0;0;0;0;100;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:01;A185;1;2;2;0;0;0;100;1;3;1;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;08:00;A185;1;1;0;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:59;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:58;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:57;A185;1;1;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:56;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:55;A185;1;2;1;1;6;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:54;A185;1;0;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:53;A185;1;3;5;1;29;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:52;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:51;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:50;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:49;A185;1;2;1;0;0;0;100;3;5;1;17;3;4;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:48;A185;1;1;0;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:47;A185;1;2;0;0;0;0;100;3;3;2;13;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:46;A185;1;0;0;0;0;0;100;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:45;A185;1;3;2;2;10;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:44;A185;1;1;0;0;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:43;A185;1;1;0;2;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:42;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:41;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:40;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:39;A185;1;2;1;1;8;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:38;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:37;A185;1;2;4;2;13;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:36;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:35;A185;1;0;0;0;0;0;100;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:34;A185;1;1;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:33;A185;1;1;1;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:32;A185;1;1;0;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:31;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:30;A185;1;1;2;0;0;0;100;2;3;1;10;2;3;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:29;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:28;A185;1;3;1;2;5;0;100;1;1;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:27;A185;1;1;0;1;4;0;100;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:26;A185;1;0;0;2;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:25;A185;1;2;1;2;8;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:24;A185;1;0;0;0;0;0;100;2;2;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:23;A185;1;2;6;1;30;0;100;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:22;A185;1;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:21;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:20;A185;1;1;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:19;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:18;A185;1;1;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:17;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:16;A185;1;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:15;A185;1;2;3;0;0;0;100;1;5;1;42;1;3;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:14;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:13;A185;1;1;0;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:12;A185;1;0;0;0;0;0;100;2;1;1;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:11;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:10;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:09;A185;1;2;3;2;11;0;100;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:08;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:07;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:06;A185;1;0;0;0;0;0;100;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:05;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:04;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:03;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:02;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:01;A185;1;1;0;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;07:00;A185;1;3;2;0;0;0;100;2;3;2;12;2;3;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:59;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:58;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:57;A185;1;0;0;0;0;0;100;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:56;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:55;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:54;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:53;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:52;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:51;A185;1;1;6;1;32;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:50;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:49;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:48;A185;1;1;0;1;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:47;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:46;A185;1;2;3;0;0;0;100;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:45;A185;1;0;0;0;0;0;100;0;0;1;20;1;4;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:44;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:43;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:42;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:41;A185;1;2;1;2;8;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:40;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:39;A185;1;1;1;1;6;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:38;A185;1;1;4;0;46;0;100;4;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:37;A185;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:36;A185;1;1;0;2;27;0;100;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:35;A185;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:34;A185;1;1;1;1;5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;06:33;A185;1;2;2;2;10;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
