Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;T1_2Z;T1_2B
08.03.2025;01:00;A 96;1;0;100;0;100;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0
08.03.2025;00:59;A 96;1;0;100;0;100;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
08.03.2025;00:58;A 96;1;0;100;0;100;1;1;0;0;1;12;0;0;1;1;0;0;0;0;0;0
08.03.2025;00:57;A 96;1;0;100;0;100;0;0;0;0;0;0;2;2;2;1;0;0;0;0;0;0
08.03.2025;00:56;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:55;A 96;1;0;100;0;100;1;34;0;0;0;0;0;0;1;2;0;0;0;0;0;0
08.03.2025;00:54;A 96;1;0;100;0;100;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0
08.03.2025;00:53;A 96;1;0;100;0;100;1;12;0;0;0;0;0;0;1;1;0;0;0;0;0;0
08.03.2025;00:52;A 96;1;0;100;0;100;0;0;0;0;1;1;4;6;4;5;0;0;0;0;0;0
08.03.2025;00:51;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:50;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
08.03.2025;00:49;A 96;1;0;100;0;100;0;0;0;0;0;0;2;2;3;2;0;0;0;0;0;0
08.03.2025;00:48;A 96;1;0;100;0;100;3;60;0;0;0;0;2;2;4;4;0;0;0;0;2;3
08.03.2025;00:47;A 96;1;0;100;0;100;1;63;0;0;0;0;2;2;3;3;0;0;0;0;0;0
08.03.2025;00:46;A 96;1;0;100;0;100;0;0;0;0;0;0;2;2;2;3;0;0;0;0;0;0
08.03.2025;00:45;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0
08.03.2025;00:44;A 96;1;0;100;0;100;0;0;0;0;0;0;2;3;1;1;0;0;0;0;0;0
08.03.2025;00:43;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
08.03.2025;00:42;A 96;1;0;100;0;100;1;45;0;0;0;0;0;1;0;1;0;0;0;0;0;0
08.03.2025;00:41;A 96;1;0;100;0;100;1;16;0;0;0;0;2;1;3;2;0;0;0;0;0;0
08.03.2025;00:40;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
08.03.2025;00:39;A 96;1;0;100;0;100;0;63;0;0;1;64;1;1;1;0;0;0;0;0;0;0
08.03.2025;00:38;A 96;1;0;100;0;100;1;13;0;0;1;4;2;2;2;2;0;0;0;0;0;0
08.03.2025;00:37;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:36;A 96;1;0;100;0;100;0;0;0;0;1;61;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:35;A 96;1;0;100;0;100;1;44;0;0;0;0;0;0;1;1;0;0;0;0;0;0
08.03.2025;00:34;A 96;1;0;100;0;100;2;33;0;0;0;0;1;1;3;4;0;0;0;0;0;0
08.03.2025;00:33;A 96;1;0;100;0;100;2;53;0;0;0;0;1;1;0;0;0;0;0;0;0;0
08.03.2025;00:32;A 96;1;0;100;0;100;1;8;0;0;0;0;2;3;1;1;0;0;0;0;0;0
08.03.2025;00:31;A 96;1;0;100;0;100;2;19;0;0;0;0;4;4;3;2;0;0;0;0;0;0
08.03.2025;00:30;A 96;1;0;100;0;100;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:29;A 96;1;0;100;0;100;1;39;0;0;0;0;3;4;2;2;0;0;0;0;0;0
08.03.2025;00:28;A 96;1;0;100;0;100;3;83;0;0;0;0;1;2;2;5;0;0;0;0;0;0
08.03.2025;00:27;A 96;1;0;100;0;100;1;7;0;0;0;0;1;1;2;1;1;2;1;2;0;0
08.03.2025;00:26;A 96;1;0;100;0;100;0;0;0;0;0;55;0;0;1;1;0;0;0;0;0;0
08.03.2025;00:25;A 96;1;0;100;0;100;2;14;0;0;3;72;1;0;2;1;0;0;0;0;0;0
08.03.2025;00:24;A 96;1;0;100;0;100;1;5;0;0;2;18;2;2;1;1;0;0;0;0;0;0
08.03.2025;00:23;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
08.03.2025;00:22;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
08.03.2025;00:21;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
08.03.2025;00:20;A 96;1;0;100;0;100;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:19;A 96;1;0;100;0;100;0;0;0;0;0;0;3;2;3;3;0;0;0;0;0;0
08.03.2025;00:18;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:17;A 96;1;0;100;0;100;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:16;A 96;1;0;100;0;100;1;32;0;0;2;3;1;1;2;2;0;0;0;0;0;0
08.03.2025;00:15;A 96;1;0;100;0;100;1;21;0;0;0;0;3;3;4;4;0;0;0;0;0;0
08.03.2025;00:14;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:13;A 96;1;0;100;0;100;0;0;0;0;1;21;0;0;1;1;0;0;0;0;0;0
08.03.2025;00:12;A 96;1;0;100;0;100;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
08.03.2025;00:11;A 96;1;0;100;0;100;1;49;0;0;1;3;1;2;1;2;0;0;0;0;0;0
08.03.2025;00:10;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;00:09;A 96;1;0;100;0;100;2;2;1;63;0;0;0;0;4;3;0;0;0;0;0;0
08.03.2025;00:08;A 96;1;0;100;0;100;0;0;0;0;0;0;2;1;3;3;0;0;0;0;0;0
08.03.2025;00:07;A 96;1;0;100;0;100;0;0;1;63;0;0;0;0;1;1;0;0;0;0;0;0
08.03.2025;00:06;A 96;1;0;100;0;100;2;4;1;3;0;0;2;2;2;1;0;0;0;0;0;0
08.03.2025;00:05;A 96;1;0;100;0;100;3;61;1;39;0;9;1;1;1;0;0;0;0;0;0;0
08.03.2025;00:04;A 96;1;0;100;0;100;0;15;0;0;1;3;1;6;4;8;0;0;0;0;0;0
08.03.2025;00:03;A 96;1;0;100;0;100;1;28;0;0;0;0;1;2;1;0;0;0;0;0;0;0
08.03.2025;00:02;A 96;1;0;100;0;100;0;0;0;0;0;0;3;3;3;2;0;0;0;0;0;0
08.03.2025;00:01;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0
08.03.2025;00:00;A 96;1;0;100;0;100;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0
07.03.2025;23:59;A 96;1;0;100;0;100;1;15;0;0;0;0;3;3;1;1;0;0;0;0;0;0
07.03.2025;23:58;A 96;1;0;100;0;100;0;0;0;0;1;43;1;1;1;1;0;0;0;0;0;0
07.03.2025;23:57;A 96;1;0;100;0;100;1;45;0;0;0;0;1;1;0;0;0;0;0;0;0;0
07.03.2025;23:56;A 96;1;0;100;0;100;1;17;0;0;0;0;1;1;0;0;1;2;1;2;0;0
07.03.2025;23:55;A 96;1;0;100;0;100;2;51;0;0;0;0;1;1;1;1;0;0;0;0;0;0
07.03.2025;23:54;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
07.03.2025;23:53;A 96;1;0;100;0;100;0;9;1;10;0;0;0;0;2;2;0;0;0;0;0;0
07.03.2025;23:52;A 96;1;0;100;0;100;1;21;0;0;0;0;0;0;3;4;0;0;0;0;0;0
07.03.2025;23:51;A 96;1;0;100;0;100;2;3;0;0;0;23;0;0;2;1;0;0;0;0;0;0
07.03.2025;23:50;A 96;1;0;100;0;100;1;1;0;0;1;30;2;2;4;7;0;0;0;0;0;0
07.03.2025;23:49;A 96;1;0;100;0;100;0;36;0;0;0;36;1;1;0;0;0;0;0;0;0;0
07.03.2025;23:48;A 96;1;0;100;0;100;3;60;0;0;3;38;1;1;2;3;0;0;0;0;0;0
07.03.2025;23:47;A 96;1;0;100;0;100;2;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2025;23:46;A 96;1;0;100;0;100;0;0;0;0;0;0;3;4;2;1;0;0;0;0;0;0
07.03.2025;23:45;A 96;1;0;100;0;100;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2025;23:44;A 96;1;0;100;0;100;1;66;0;70;0;0;3;3;3;2;0;0;0;0;0;0
07.03.2025;23:43;A 96;1;0;100;0;100;0;0;1;5;1;31;0;0;1;1;0;0;0;0;0;0
07.03.2025;23:42;A 96;1;0;100;0;100;1;55;0;0;0;0;0;0;1;1;0;0;0;0;0;0
07.03.2025;23:41;A 96;1;0;100;0;100;1;1;0;0;0;0;2;2;2;3;0;0;0;0;0;0
07.03.2025;23:40;A 96;1;0;100;0;100;1;1;0;0;1;55;2;2;2;2;0;0;0;0;0;0
07.03.2025;23:39;A 96;1;0;100;0;100;1;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0
07.03.2025;23:38;A 96;1;0;100;0;100;0;21;0;0;0;0;1;2;1;1;0;0;0;0;0;0
07.03.2025;23:37;A 96;1;0;100;0;100;1;59;0;0;0;0;1;3;1;1;0;0;0;0;0;0
07.03.2025;23:36;A 96;1;0;100;0;100;0;0;0;0;0;0;3;5;3;5;0;0;0;0;0;0
07.03.2025;23:35;A 96;1;0;100;0;100;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2025;23:34;A 96;1;0;100;0;100;2;8;0;0;0;0;3;3;3;2;0;0;0;0;0;0
07.03.2025;23:33;A 96;1;0;100;0;100;2;30;0;0;0;0;3;3;2;1;0;0;0;0;0;0
07.03.2025;23:32;A 96;1;0;100;0;100;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
07.03.2025;23:31;A 96;1;0;100;0;100;0;0;0;0;1;48;2;3;1;0;0;0;0;0;0;0
07.03.2025;23:30;A 96;1;0;100;0;100;0;0;0;0;1;4;0;0;1;1;0;0;0;0;0;0
07.03.2025;23:29;A 96;1;0;100;0;100;1;35;0;0;3;63;1;1;0;0;0;0;0;0;0;0
07.03.2025;23:28;A 96;1;0;100;0;100;2;76;0;0;0;0;0;0;1;1;0;0;0;0;0;0
07.03.2025;23:27;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0
07.03.2025;23:26;A 96;1;0;100;0;100;1;79;1;45;2;64;4;3;4;4;0;0;0;0;0;0
07.03.2025;23:25;A 96;1;0;100;0;100;1;43;0;0;1;2;0;0;0;0;0;0;0;0;0;0
07.03.2025;23:24;A 96;1;0;100;0;100;1;17;0;0;0;0;1;1;0;0;1;2;1;2;0;0
07.03.2025;23:23;A 96;1;0;100;0;100;2;30;1;24;0;22;0;0;1;1;0;0;0;0;0;0
07.03.2025;23:22;A 96;1;0;100;0;100;2;70;1;48;1;49;3;3;3;3;0;0;0;0;0;0
07.03.2025;23:21;A 96;1;0;100;0;100;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2025;23:20;A 96;1;0;100;0;100;1;1;0;0;0;0;1;1;4;5;0;0;0;0;0;0
07.03.2025;23:19;A 96;1;0;100;0;100;3;53;0;0;0;48;3;3;5;7;0;0;0;0;0;0
07.03.2025;23:18;A 96;1;0;100;0;100;1;15;0;0;1;25;3;2;5;5;0;0;0;0;0;0
