Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
24.12.2024;01:00;A 61;1;0;0;1;0;1;0;1;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:59;A 61;1;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:58;A 61;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:57;A 61;1;1;0;1;1;1;1;1;7;16;2;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:56;A 61;1;2;1;2;1;1;1;1;15;32;5;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:55;A 61;1;0;0;0;0;1;0;1;0;34;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:54;A 61;1;1;1;1;1;1;1;1;8;69;7;1;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:53;A 61;1;0;0;0;0;0;0;0;0;50;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:52;A 61;1;0;0;0;0;0;0;0;0;24;4;3;2;2;1;3;17;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:51;A 61;1;1;0;2;1;1;0;1;7;66;9;2;1;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:50;A 61;1;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:49;A 61;1;1;0;1;0;1;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:48;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:47;A 61;1;1;0;1;0;1;1;1;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:46;A 61;1;0;0;0;0;0;0;0;0;19;1;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:45;A 61;1;0;0;0;0;0;0;0;0;107;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:44;A 61;1;0;0;0;0;0;0;0;0;146;12;2;2;2;2;1;11;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:43;A 61;1;0;0;0;0;0;0;0;0;169;14;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:42;A 61;1;1;0;1;0;1;1;1;10;191;16;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:41;A 61;1;0;0;0;0;0;0;0;0;205;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:40;A 61;1;1;0;1;1;1;1;1;9;185;18;4;5;3;5;2;28;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:39;A 61;1;0;0;1;0;1;1;1;10;156;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:38;A 61;1;1;0;1;0;1;0;1;8;141;12;2;1;1;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:37;A 61;1;0;0;0;0;1;0;0;0;141;13;1;1;2;2;2;9;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2024;00:36;A 61;1;0;0;0;0;0;0;0;0;18;1;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
