Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D31Z;D31B;D41Z;D41B;D42Z;D42B;H57_M1_1137Z;H57_M1_1137B;A57_M2_1138Z;A57_M2_1138B;H53_M3_3006Z;H53_M3_3006B;A53_M5_3007Z;A53_M5_3007B;H53_M6_1140Z;H53_M6_1140B;D43Z;D43B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
04.01.2025;01:00;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:59;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;51;1;11;2;48;0;0;0;0;0;0;0;0
04.01.2025;00:58;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;6;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:57;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;3;2;2;17;0;0;1;2;0;0;1;12;0;0;0;0;0;0;0;0
04.01.2025;00:56;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;1;2;10;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:55;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;0;0;0;1;15;2;40;2;14;3;27;0;0;0;0;0;0;0;0
04.01.2025;00:54;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0
04.01.2025;00:53;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;2;1;0;0;2;24;2;35;1;20;3;23;0;0;0;0;0;0;0;0
04.01.2025;00:52;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5;10;1;2;3;40;0;0;0;0;0;0;0;0
04.01.2025;00:51;A  5;1;1;0;2;1;0;0;0;100;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:50;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:49;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;6;0;0;0;0;0;0;0;0
04.01.2025;00:48;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;0;1;7;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:47;A  5;1;3;3;1;19;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;9;0;0;1;11;1;3;0;0;0;0;0;0;0;0
04.01.2025;00:46;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:45;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;1;22;0;0;0;0;0;0;0;0
04.01.2025;00:44;A  5;1;0;0;0;0;0;0;0;100;0;0;1;1;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:43;A  5;1;0;0;1;2;0;0;0;100;1;0;0;0;0;0;1;0;1;0;1;42;1;36;0;2;1;7;0;0;0;0;0;0;0;0
04.01.2025;00:42;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;2;0;0;0;0;0;0;0;0
04.01.2025;00:41;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;1;0;1;1;0;0;1;69;0;0;1;7;0;0;0;0;0;0;0;0
04.01.2025;00:40;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;67;0;0;1;8;0;0;0;0;0;0;0;0
04.01.2025;00:39;A  5;1;1;1;2;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;24;0;0;1;7;0;0;0;0;0;0;0;0
04.01.2025;00:38;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;1;11;0;0;0;0;0;0;0;0
04.01.2025;00:37;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;0;1;7;0;14;1;3;0;0;1;7;0;0;0;0;0;0;0;0
04.01.2025;00:36;A  5;1;1;40;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;49;0;0;0;50;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:35;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;0;55;1;12;2;10;2;35;3;25;0;0;0;0;0;0;0;0
04.01.2025;00:34;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:33;A  5;1;0;0;0;0;0;0;0;100;0;27;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:32;A  5;1;0;0;0;0;0;0;0;100;1;6;0;0;0;0;1;1;2;57;1;28;1;0;1;29;2;10;0;0;0;0;0;0;0;0
04.01.2025;00:31;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;4;0;0;2;14;1;3;0;0;0;0;0;0;0;0
04.01.2025;00:30;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:29;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;7;2;10;2;7;1;8;2;18;0;0;0;0;0;0;0;0
04.01.2025;00:28;A  5;1;0;0;0;0;0;0;0;100;1;20;1;4;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:27;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:26;A  5;1;0;0;0;0;0;0;0;100;0;0;1;0;0;0;0;0;0;0;1;39;1;0;1;6;2;11;0;0;0;0;0;0;0;0
04.01.2025;00:25;A  5;1;0;0;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;20;0;0;0;34;0;0;0;0;0;0;0;0
04.01.2025;00:24;A  5;1;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;4;71;0;0;2;73;0;0;0;0;0;0;0;0
04.01.2025;00:23;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0
04.01.2025;00:22;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;41;0;0;1;13;0;0;0;0;0;0;0;0
04.01.2025;00:21;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0
04.01.2025;00:20;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;20;0;0;2;23;0;0;0;0;0;0;0;0
04.01.2025;00:19;A  5;1;2;14;2;3;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;38;0;0;1;45;0;0;0;0;0;0;0;0
04.01.2025;00:18;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;23;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:17;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:16;A  5;1;0;0;0;0;0;0;0;100;2;1;1;3;0;0;1;0;0;0;1;31;0;0;1;7;1;4;0;0;0;0;0;0;1;1
04.01.2025;00:15;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;3;6;1;8;0;0;2;18;0;0;1;30;0;0;0;0;0;0;0;0
04.01.2025;00:14;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;6;0;0;1;3;0;8;0;0;0;0;0;0;0;0
04.01.2025;00:13;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;8;0;0;0;0;0;0;0;0
04.01.2025;00:12;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;1;0;1;0;1;9;0;0;1;1;0;0;1;9;0;0;0;0;0;0;0;0
04.01.2025;00:11;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:10;A  5;1;0;0;3;8;0;0;0;100;0;0;0;0;0;0;2;1;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:09;A  5;1;1;0;1;3;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;4;0;0;0;0;0;0;0;0
04.01.2025;00:08;A  5;1;0;0;0;0;0;0;0;100;0;36;0;0;0;0;1;20;1;13;0;0;1;3;0;0;1;5;0;0;0;0;0;0;0;0
04.01.2025;00:07;A  5;1;1;0;1;0;0;0;0;100;1;17;1;9;0;0;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:06;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;0;0;0;2;2;2;1;2;8;2;15;0;0;0;0;0;0;0;0
04.01.2025;00:05;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2025;00:04;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;1;3;3;0;1;1;18;0;0;0;0;0;0;0;0
04.01.2025;00:03;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;10;3;9;0;0;0;0;0;0;0;0
04.01.2025;00:02;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;2;14;0;0;0;0;0;0;0;0
04.01.2025;00:01;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;2;2;1;1;3;11;0;0;2;17;2;14;0;0;0;0;0;0;0;0
04.01.2025;00:00;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;1;11;0;0;0;0;0;0;0;0
03.01.2025;23:59;A  5;1;1;1;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:58;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;2;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:57;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;6;0;0;0;0;0;0;0;0
03.01.2025;23:56;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;62;1;1;0;0;1;6;0;0;0;0;0;0;0;0
03.01.2025;23:55;A  5;1;0;0;2;2;0;0;0;100;2;0;0;0;0;0;1;0;0;0;1;23;0;2;0;74;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:54;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;22;2;14;0;0;0;0;0;0;0;0
03.01.2025;23:53;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;10;0;0;0;0;0;0;0;0
03.01.2025;23:52;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;3;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:51;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;6;0;0;1;4;1;8;0;0;0;0;0;0;0;0
03.01.2025;23:50;A  5;1;2;7;0;19;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;4;42;0;0;1;54;0;0;0;0;0;0;0;0
03.01.2025;23:49;A  5;1;0;0;1;26;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0
03.01.2025;23:48;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;8;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:47;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;15;0;0;1;6;1;5;0;0;0;0;0;0;0;0
03.01.2025;23:46;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;1;9;0;0;0;0;0;0;0;0
03.01.2025;23:45;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;48;0;0;1;49;0;0;0;0;0;0;0;0
03.01.2025;23:44;A  5;1;2;34;1;3;0;0;0;100;0;0;1;3;0;0;0;0;0;0;0;0;4;16;0;0;2;23;0;0;0;0;0;0;0;0
03.01.2025;23:43;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3;28;0;0;1;43;0;0;0;0;0;0;0;0
03.01.2025;23:42;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;1;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:41;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:40;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;2;30;0;0;2;16;2;11;0;0;0;0;0;0;0;0
03.01.2025;23:39;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;59;0;0;1;13;0;0;0;0;0;0;0;0
03.01.2025;23:38;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;38;1;8;0;0;1;5;0;0;0;7;0;0;0;0;0;0;0;0
03.01.2025;23:37;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;24;1;39;0;4;2;24;0;0;0;0;0;0;0;0
03.01.2025;23:36;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;0;2;1;1;2;35;1;1;2;18;0;0;0;0;0;0;0;0
03.01.2025;23:35;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;0;2;13;0;0;4;61;0;0;2;26;0;0;0;0;0;0;0;0
03.01.2025;23:34;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;2;2;1;8;1;30;2;2;1;9;2;19;0;0;0;0;0;0;0;0
03.01.2025;23:33;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;2;1;1;0;0;1;4;1;8;0;0;0;0;0;0;0;0
03.01.2025;23:32;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;12;1;1;0;19;1;8;1;4;0;0;0;0;0;0;0;0
03.01.2025;23:31;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;1;6;0;0;1;72;0;0;1;9;0;0;0;0;0;0;0;0
03.01.2025;23:30;A  5;1;1;0;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;21;0;0;1;6;0;0;0;0;0;0;0;0
03.01.2025;23:29;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;6;0;0;1;2;0;0;1;8;0;0;0;0;0;0;0;0
03.01.2025;23:28;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;2;1;1;3;1;5;4;13;0;1;2;28;0;0;0;0;0;0;0;0
03.01.2025;23:27;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;7;0;0;0;0;1;2;1;8;0;0;0;0;0;0;0;0
03.01.2025;23:26;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;8;0;0;0;0;0;0;0;0
03.01.2025;23:25;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;35;1;30;6;37;0;0;0;53;0;0;0;0;0;0;0;0
03.01.2025;23:24;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;16;1;6;1;22;0;0;1;7;2;19;0;0;0;0;0;0;0;0
03.01.2025;23:23;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:22;A  5;1;0;0;1;0;0;0;0;100;0;0;0;0;0;0;0;0;3;16;0;0;1;0;0;0;1;6;0;0;0;0;0;0;0;0
03.01.2025;23:21;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;0;3;8;1;20;6;37;1;8;1;58;0;0;0;0;0;0;0;0
03.01.2025;23:20;A  5;1;0;0;1;0;0;0;0;100;0;0;0;0;0;0;2;2;3;13;1;1;3;6;0;4;0;8;0;0;0;0;0;0;0;0
03.01.2025;23:19;A  5;1;1;0;2;2;0;0;0;100;0;0;0;0;0;0;0;0;1;5;1;47;4;62;2;17;1;78;0;0;0;0;0;0;0;0
03.01.2025;23:18;A  5;1;1;1;1;13;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;1;13;0;0;0;0;0;0;0;0
03.01.2025;23:17;A  5;1;1;2;2;2;0;0;0;100;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;7;0;0;0;0;0;0;0;0
03.01.2025;23:16;A  5;1;0;0;1;0;0;0;0;100;0;0;0;0;0;0;1;0;2;9;0;0;1;3;0;0;1;9;1;3;0;0;0;0;0;0
03.01.2025;23:15;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;1;0;0;0;1;3;0;0;1;4;1;11;0;0;0;0;0;0;0;0
03.01.2025;23:14;A  5;1;1;1;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:13;A  5;1;0;0;1;12;0;0;0;100;4;56;2;8;0;0;0;0;1;11;0;0;2;21;0;0;2;19;0;0;0;0;0;0;0;0
03.01.2025;23:12;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;1;0;1;7;1;1;1;1;1;5;2;9;0;0;0;0;0;0;0;0
03.01.2025;23:11;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;2;11;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;23:10;A  5;1;1;0;1;1;0;0;0;100;0;0;0;0;0;0;1;0;0;0;1;19;0;0;1;4;1;6;0;0;0;0;0;0;0;0
03.01.2025;23:09;A  5;1;0;0;2;2;0;0;0;100;0;0;0;0;0;0;1;0;0;0;0;0;3;53;0;0;0;61;0;0;0;0;0;0;0;0
03.01.2025;23:08;A  5;1;0;0;2;3;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;32;2;6;0;42;3;22;0;0;0;0;0;0;0;0
