Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D51Z;D51B;V52Z;V52B;D81Z;D81B;V82Z;V82B;D111Z;D111B;V112Z;V112B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TB32Z;TB32B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B
07.12.2024;01:00;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:59;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:58;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:57;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;2;6;3;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:56;A 35;1;0;0;0;0;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:55;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:54;A 35;1;0;0;0;0;1;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:53;A 35;1;0;0;0;0;4;18;1;41;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:52;A 35;1;0;0;0;0;1;7;1;13;1;22;1;8;1;6;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:51;A 35;1;0;0;0;0;1;1;2;2;1;1;2;5;3;4;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:50;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:49;A 35;1;0;0;0;0;3;6;3;13;1;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:48;A 35;1;0;0;0;0;1;1;2;3;1;13;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:47;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:46;A 35;1;1;1;0;0;2;2;2;8;1;1;1;3;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:45;A 35;1;0;0;0;0;2;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:44;A 35;1;0;0;0;0;1;1;1;5;0;0;0;0;2;2;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:43;A 35;1;0;0;0;0;2;2;5;6;0;0;0;0;2;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:42;A 35;1;0;0;0;0;1;1;2;2;0;0;0;0;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:41;A 35;1;0;0;0;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:40;A 35;1;0;0;0;0;2;2;3;11;0;0;0;0;2;2;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:39;A 35;1;0;0;0;0;1;4;3;12;1;11;1;9;2;2;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:38;A 35;1;0;0;0;0;1;0;1;1;0;0;0;0;2;2;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:37;A 35;1;0;0;0;0;3;4;3;12;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:36;A 35;1;0;0;0;0;2;2;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:35;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
07.12.2024;00:34;A 35;1;0;0;0;0;0;0;0;0;1;31;1;6;2;3;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:33;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:32;A 35;1;0;0;0;0;1;1;2;2;0;0;0;0;3;4;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:31;A 35;1;0;0;0;0;3;5;2;12;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:30;A 35;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:29;A 35;1;0;0;0;0;5;7;7;40;0;0;0;0;1;1;2;10;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0
07.12.2024;00:28;A 35;1;0;0;0;0;1;1;1;4;0;0;0;0;3;7;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:27;A 35;1;0;0;0;1;2;1;3;8;1;1;1;4;3;10;2;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:26;A 35;1;1;27;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:25;A 35;1;0;0;0;0;1;1;2;3;0;0;0;0;4;3;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:24;A 35;1;0;0;0;0;0;0;0;0;1;56;0;2;2;6;2;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:23;A 35;1;0;0;0;0;1;1;2;3;0;0;1;6;2;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:22;A 35;1;0;0;0;0;1;1;3;5;0;0;0;0;3;2;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:21;A 35;1;0;0;0;0;3;4;4;17;0;0;0;0;4;23;4;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:20;A 35;1;2;0;1;6;0;0;0;0;0;0;0;0;7;34;2;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:19;A 35;1;0;0;0;0;1;2;3;12;0;0;0;0;3;2;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:18;A 35;1;0;0;0;0;1;1;2;4;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:17;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:16;A 35;1;0;0;0;0;4;4;7;13;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:15;A 35;1;1;0;1;6;1;2;1;9;0;0;0;0;3;3;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:14;A 35;1;0;0;0;0;1;0;1;1;1;38;1;9;2;3;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:13;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:12;A 35;1;0;0;0;0;1;1;2;4;0;0;0;0;4;4;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:11;A 35;1;1;5;1;6;1;1;2;3;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:10;A 35;1;0;0;0;0;3;3;4;12;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:09;A 35;1;0;0;0;0;2;6;4;20;0;0;1;0;1;1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:08;A 35;1;0;0;0;0;4;17;4;29;1;15;0;2;4;8;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:07;A 35;1;0;0;0;0;1;1;1;22;0;0;1;5;6;33;1;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:06;A 35;1;0;0;0;0;4;15;3;42;0;0;0;0;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:05;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:04;A 35;1;0;0;0;0;2;1;1;3;0;0;0;0;2;2;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:03;A 35;1;0;0;0;0;4;7;4;38;0;0;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:02;A 35;1;0;0;0;0;4;4;5;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:01;A 35;1;0;0;0;0;2;1;4;6;0;0;0;0;5;4;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:00;A 35;1;0;0;0;0;3;3;5;19;0;0;0;0;5;6;5;35;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
06.12.2024;23:59;A 35;1;0;0;0;0;2;2;3;9;0;0;0;0;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:58;A 35;1;0;0;0;0;1;1;2;2;0;0;0;0;5;7;3;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:57;A 35;1;0;0;0;0;2;3;4;17;2;1;1;4;2;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:56;A 35;1;0;0;0;0;2;3;2;12;1;7;1;11;2;2;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:55;A 35;1;0;0;0;0;2;2;4;11;0;0;0;0;4;8;10;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:54;A 35;1;1;1;1;6;3;5;2;22;0;0;0;0;4;10;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:53;A 35;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:52;A 35;1;0;0;0;0;2;4;1;10;3;0;0;0;3;3;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:51;A 35;1;0;0;0;0;1;1;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:50;A 35;1;0;0;0;0;5;7;4;29;0;0;0;0;7;7;3;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:49;A 35;1;0;0;0;0;1;1;2;4;1;16;4;9;3;3;5;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:48;A 35;1;0;0;0;0;0;0;0;0;1;1;0;4;2;2;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:47;A 35;1;0;0;0;0;2;3;1;11;0;0;1;2;10;17;2;52;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1
06.12.2024;23:46;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;8;16;3;56;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
06.12.2024;23:45;A 35;1;0;0;0;0;2;1;3;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:44;A 35;1;1;0;0;0;1;1;2;5;0;0;0;0;3;6;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:43;A 35;1;0;0;0;0;1;0;1;3;1;1;1;5;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:42;A 35;1;0;0;0;0;4;3;3;10;0;0;0;0;5;8;6;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:41;A 35;1;0;0;0;0;2;2;4;10;0;0;0;0;1;2;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:40;A 35;1;0;0;0;0;2;2;4;11;0;0;0;0;7;6;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:39;A 35;1;0;0;0;0;3;3;1;17;0;0;0;0;4;6;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:38;A 35;1;0;0;0;0;2;2;3;8;0;0;0;0;2;2;3;9;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
06.12.2024;23:37;A 35;1;0;0;0;0;1;1;1;3;0;0;0;0;3;4;2;23;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0
06.12.2024;23:36;A 35;1;0;0;0;0;1;0;2;3;1;1;1;6;2;2;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:35;A 35;1;1;1;1;6;3;3;5;10;0;0;0;0;6;7;3;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:34;A 35;1;1;18;1;6;0;0;0;0;0;0;0;0;2;1;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:33;A 35;1;0;0;0;0;1;1;1;3;0;0;0;0;4;4;6;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.12.2024;23:32;A 35;1;0;0;0;0;1;3;1;4;0;0;0;0;2;2;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
