Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D31Z;D31B;D41Z;D41B;D42Z;D42B;H57_M1_1137Z;H57_M1_1137B;A57_M2_1138Z;A57_M2_1138B;H53_M3_3006Z;H53_M3_3006B;A53_M5_3007Z;A53_M5_3007B;H53_M6_1140Z;H53_M6_1140B;D43Z;D43B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
07.12.2024;01:00;A  5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;1;24;0;0;1;6;0;0;0;0;0;0;0;0
07.12.2024;00:59;A  5;1;0;0;2;1;0;0;1;9;0;0;0;0;0;0;2;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:58;A  5;1;1;16;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;4;1;9;0;0;0;0;0;0;0;0
07.12.2024;00:57;A  5;1;0;0;1;1;1;20;0;5;0;0;0;0;0;0;1;0;0;0;0;0;3;42;0;0;1;18;0;0;0;0;0;0;0;0
07.12.2024;00:56;A  5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;7;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0
07.12.2024;00:55;A  5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;7;1;2;6;12;1;10;1;33;0;0;0;0;0;0;0;0
07.12.2024;00:54;A  5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;1;7;0;0;2;6;0;0;0;0;0;0;0;0
07.12.2024;00:53;A  5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;74;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:52;A  5;1;0;0;1;1;0;0;1;6;0;0;0;0;0;0;2;1;1;6;1;11;1;1;1;13;2;10;0;0;0;0;0;0;0;0
07.12.2024;00:51;A  5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;1;7;1;3;0;0;0;0;0;0;0;0
07.12.2024;00:50;A  5;1;0;0;0;0;0;19;0;19;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2024;00:49;A  5;1;0;0;1;2;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;52;0;0;1;9;0;0;0;0;0;0;0;0
07.12.2024;00:48;A  5;1;0;0;0;0;1;22;1;22;0;0;1;0;0;0;0;0;2;5;0;0;1;31;0;0;0;28;0;0;0;0;0;0;0;0
07.12.2024;00:47;A  5;1;0;0;0;0;0;0;0;0;16;12;1;6;0;0;0;0;0;0;1;1;2;56;1;12;2;24;0;0;0;0;0;0;0;0
07.12.2024;00:46;A  5;1;1;1;0;0;1;5;0;0;0;0;0;0;0;0;2;2;2;7;0;1;1;5;0;0;1;7;0;0;0;0;0;0;0;0
07.12.2024;00:45;A  5;1;0;51;1;25;1;9;1;36;0;0;0;0;0;0;0;0;0;0;2;33;1;1;2;34;2;33;0;0;0;0;0;0;0;0
07.12.2024;00:44;A  5;1;1;10;0;0;1;6;1;6;0;0;0;0;0;0;1;1;2;14;0;0;3;27;0;0;1;45;0;0;0;0;0;0;0;0
07.12.2024;00:43;A  5;1;0;0;1;1;0;58;0;59;0;0;0;0;0;0;0;0;0;0;2;28;3;3;2;14;4;22;0;0;0;0;0;0;0;0
