Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
14.03.2025;01:00;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;13;4;15;1;12;0;0;0;0
14.03.2025;00:59;A 11;1;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;27;2;10;3;17;0;0;0;0
14.03.2025;00:58;A 11;1;0;1;0;0;0;0;0;0;0;0;0;0;0;23;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:57;A 11;1;1;9;0;0;0;0;2;2;0;0;0;0;1;16;1;14;0;0;0;0;0;0;2;20;0;0;2;16;1;6;2;10
14.03.2025;00:56;A 11;1;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;12;4;13;3;12;0;0;0;0
14.03.2025;00:55;A 11;1;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:54;A 11;1;0;8;1;7;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;67;1;11;2;13;0;0;0;0
14.03.2025;00:53;A 11;1;1;24;1;10;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;16;1;7;1;12;0;0;0;0
14.03.2025;00:52;A 11;1;2;40;1;12;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;25;3;10;2;12;0;0;0;0
14.03.2025;00:51;A 11;1;2;13;1;4;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;20;1;5;2;15;0;0;0;0
14.03.2025;00:50;A 11;1;1;10;1;19;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;21;1;8;5;19;0;0;0;0
14.03.2025;00:49;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:48;A 11;1;1;10;0;0;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;3;19;2;9;2;9;0;0;0;0
14.03.2025;00:47;A 11;1;1;10;3;38;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;19;2;18;2;16;0;0;0;0
14.03.2025;00:46;A 11;1;0;0;0;0;0;0;1;1;0;0;2;2;0;0;1;1;0;0;0;0;0;0;1;9;2;10;2;13;0;0;0;0
14.03.2025;00:45;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2025;00:44;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;1;2;0;0;0;0
