Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;Anf_35Z;Anf_35B;Anf_41Z;Anf_41B
03.02.2024;01:00;A 70;1;0;0;1;3;1;46;0;0;1;1;0;0;1;58;0;100;1;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:59;A 70;1;0;0;1;69;0;0;3;8;0;0;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:58;A 70;1;0;0;1;8;2;6;0;0;1;1;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:57;A 70;1;0;0;3;76;3;69;0;0;1;1;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:56;A 70;1;0;0;1;2;0;42;0;0;2;2;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:55;A 70;1;0;0;0;0;1;29;1;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:54;A 70;1;1;2;0;2;2;1;0;0;0;0;0;0;2;5;0;100;1;2;0;0;0;0;;;;;;;;;;
03.02.2024;00:53;A 70;1;0;0;1;47;0;0;0;0;0;0;0;0;0;0;0;100;2;2;0;0;0;0;;;;;;;;;;
03.02.2024;00:52;A 70;1;1;2;1;41;1;25;0;0;0;0;0;0;0;0;0;100;2;31;0;0;0;0;;;;;;;;;;
03.02.2024;00:51;A 70;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:50;A 70;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:49;A 70;1;1;20;0;0;1;70;1;2;3;2;0;0;2;37;0;100;1;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:48;A 70;1;0;0;0;0;0;0;0;0;1;0;0;0;1;68;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:47;A 70;1;0;0;0;0;0;0;0;0;3;3;0;0;1;37;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:46;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;1;36;0;100;2;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:45;A 70;1;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;100;2;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:44;A 70;1;0;0;1;25;1;23;0;0;0;0;0;0;0;48;0;100;1;2;0;0;0;0;;;;;;;;;;
03.02.2024;00:43;A 70;1;0;0;1;49;0;0;1;1;1;0;0;0;1;20;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:42;A 70;1;0;0;1;22;0;0;1;1;1;0;0;0;2;24;0;100;1;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:41;A 70;1;0;0;1;43;3;43;0;0;4;3;0;0;0;57;0;100;4;2;0;0;0;0;;;;;;;;;;
03.02.2024;00:40;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;1;13;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:39;A 70;1;0;4;0;0;1;1;1;1;0;0;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:38;A 70;1;1;70;0;0;0;0;1;1;2;1;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:37;A 70;1;1;2;2;8;1;1;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:36;A 70;1;0;0;0;0;0;2;1;1;3;3;0;0;1;1;0;100;2;3;0;0;0;0;;;;;;;;;;
03.02.2024;00:35;A 70;1;0;0;1;24;2;75;1;2;0;0;0;0;1;62;0;100;2;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:34;A 70;1;0;0;1;44;1;6;0;0;2;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:33;A 70;1;0;0;1;42;1;1;1;1;0;0;0;0;2;11;0;100;2;2;0;0;0;0;;;;;;;;;;
03.02.2024;00:32;A 70;1;0;0;1;63;0;0;0;0;2;1;0;0;1;63;0;100;1;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:31;A 70;1;0;0;2;46;0;0;4;5;3;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:30;A 70;1;0;0;0;61;0;0;1;1;2;2;0;0;0;0;0;100;2;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:29;A 70;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:28;A 70;1;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:27;A 70;1;1;27;0;41;1;25;0;0;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:26;A 70;1;0;0;1;30;0;0;0;0;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:25;A 70;1;0;0;1;70;0;0;1;2;2;1;0;0;0;0;0;100;4;3;0;0;0;0;;;;;;;;;;
03.02.2024;00:24;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;1;18;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:23;A 70;1;0;0;1;0;0;0;1;1;2;1;0;0;1;36;0;100;2;2;0;0;0;0;;;;;;;;;;
03.02.2024;00:22;A 70;1;0;0;0;0;0;10;0;0;1;1;0;0;2;50;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:21;A 70;1;0;0;0;0;1;62;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:20;A 70;1;0;0;1;1;1;1;1;2;1;1;0;0;0;17;0;100;1;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:19;A 70;1;0;0;0;0;0;0;2;2;2;1;0;0;1;54;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:18;A 70;1;0;51;0;49;1;53;1;1;4;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:17;A 70;1;1;9;2;40;2;42;0;0;2;2;0;0;0;43;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:16;A 70;1;0;0;0;0;0;0;1;1;2;1;0;0;1;25;0;100;2;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:15;A 70;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:14;A 70;1;1;72;0;0;0;0;0;0;1;1;0;0;2;24;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:13;A 70;1;0;0;1;69;1;40;1;1;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:12;A 70;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:11;A 70;1;0;0;1;73;0;0;0;0;2;1;0;0;2;81;0;100;1;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:10;A 70;1;0;0;1;1;1;1;5;9;1;1;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:09;A 70;1;0;0;3;7;2;5;0;0;3;1;0;0;1;3;0;100;1;3;1;2;1;2;;;;;;;;;;
03.02.2024;00:08;A 70;1;0;0;0;0;0;0;1;1;1;1;0;0;1;71;0;100;2;2;0;0;0;0;;;;;;;;;;
03.02.2024;00:07;A 70;1;0;0;0;0;0;0;1;2;1;0;0;0;1;1;0;100;1;1;0;0;0;0;;;;;;;;;;
03.02.2024;00:06;A 70;1;0;24;1;35;0;0;1;1;2;1;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:05;A 70;1;1;21;1;36;0;0;0;0;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:04;A 70;1;0;0;2;3;1;59;6;9;2;1;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:03;A 70;1;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:02;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
03.02.2024;00:01;A 70;1;0;0;0;0;0;50;2;2;2;3;0;0;1;21;0;100;2;10;0;0;0;0;;;;;;;;;;
03.02.2024;00:00;A 70;1;0;0;0;0;1;16;2;2;2;1;0;0;0;14;0;100;0;0;0;0;0;0;;;;;;;;;;
02.02.2024;23:59;A 70;1;0;0;0;0;0;0;1;1;0;0;0;0;1;50;0;100;0;0;0;0;0;0;;;;;;;;;;
02.02.2024;23:58;A 70;1;0;0;1;23;1;6;0;0;2;2;0;0;1;4;0;100;0;0;0;0;0;0;;;;;;;;;;
02.02.2024;23:57;A 70;1;0;0;3;3;2;1;1;2;0;0;0;0;1;5;0;100;0;0;0;0;0;0;;;;;;;;;;
02.02.2024;23:56;A 70;1;0;0;2;47;1;19;3;3;1;0;0;0;1;56;0;100;0;0;0;0;0;0;;;;;;;;;;
02.02.2024;23:55;A 70;1;0;0;1;5;1;2;0;0;0;0;0;0;4;73;0;100;2;2;0;0;0;0;;;;;;;;;;
02.02.2024;23:54;A 70;1;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
02.02.2024;23:53;A 70;1;0;0;0;0;1;70;0;0;1;1;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
02.02.2024;23:52;A 70;1;0;61;2;3;1;1;0;0;0;0;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
02.02.2024;23:51;A 70;1;2;46;1;20;0;0;1;1;2;1;0;0;0;52;0;100;3;2;0;0;0;0;;;;;;;;;;
02.02.2024;23:50;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;1;22;0;100;0;0;0;0;0;0;;;;;;;;;;
02.02.2024;23:49;A 70;1;0;0;0;0;0;0;2;2;1;0;0;0;1;1;0;100;2;1;0;0;0;0;;;;;;;;;;
02.02.2024;23:48;A 70;1;0;0;0;0;0;2;1;1;3;5;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
02.02.2024;23:47;A 70;1;0;0;0;0;2;72;1;2;0;0;0;0;3;38;0;100;1;0;0;0;0;0;;;;;;;;;;
