Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D31Z;D31B;V32Z;V32B;D33Z;D33B;D51Z;D51B;D52Z;D52B;V53Z;V53B;D61Z;D61B;D62Z;D62B;V63Z;V63B;V64Z;V64B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D91Z;D91B;V92Z;V92B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D121Z;D121B;V122Z;V122B;TF32Z;TF32B;TF33Z;TF33B;TF35Z;TF35B;TF38Z;TF38B;TF39Z;TF39B;TF41Z;TF41B;TBS32Z;TBS32B;TBS33Z;TBS33B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS39Z;TBS39B;TBS41Z;TBS41B;EG25Z;EG25B;EG26Z;EG26B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;V6_StoerZ;V6_StoerB
12.04.2024;01:14;A 45;1;1;0;0;0;1;0;0;0;1;29;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;23:56;A 45;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;7;2;18;1;0;1;1;0;0;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;23:55;A 45;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;31;0;0;0;0;1;32;0;0;1;9;1;0;0;0;2;2;0;0;2;25;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;23:54;A 45;1;0;0;0;0;0;0;0;0;1;44;1;7;1;1;1;64;3;3;3;37;2;15;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;23:53;A 45;1;0;0;3;5;0;0;2;36;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;2;17;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;23:52;A 45;1;0;0;4;3;0;0;5;19;0;3;0;0;0;0;2;63;2;2;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;23:51;A 45;1;0;0;5;43;0;2;0;79;1;61;1;7;1;1;1;10;1;1;1;7;1;32;0;0;1;4;1;0;0;0;2;2;2;5;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;18:43;A 45;1;1;0;5;14;3;39;1;73;1;30;2;39;0;0;5;37;3;3;1;46;3;58;0;0;1;59;0;0;0;0;6;7;5;21;3;30;2;5;1;4;0;0;3;42;0;0;0;0;0;70;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;18:42;A 45;1;0;0;10;69;1;4;0;100;1;50;1;5;1;1;3;25;5;6;3;43;2;54;0;0;3;30;3;5;0;0;12;20;10;23;9;59;2;0;0;0;0;0;3;79;0;0;0;0;1;74;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;18:41;A 45;1;0;0;7;63;0;0;2;89;1;31;0;30;0;0;1;94;0;0;0;95;0;100;0;0;0;0;0;0;0;0;3;3;4;10;3;10;1;1;0;0;1;92;2;95;1;13;0;0;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;18:40;A 45;1;0;0;4;20;1;68;1;88;1;81;2;22;3;7;3;38;4;7;3;35;3;84;0;0;4;61;0;0;0;0;7;6;2;8;6;20;3;1;0;0;1;34;3;67;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;18:39;A 45;1;5;5;8;61;2;5;2;87;0;0;0;0;0;0;1;48;1;0;2;10;4;15;0;0;4;23;0;0;0;0;6;5;2;3;3;23;1;0;0;0;1;76;1;21;1;7;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;18:38;A 45;1;1;0;5;56;0;0;1;77;0;0;0;0;0;0;0;0;0;0;0;0;1;74;0;0;1;8;0;0;0;0;5;5;5;12;3;11;9;2;0;0;1;0;2;64;2;12;0;0;1;75;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;06:20;A 45;1;0;0;2;3;0;0;3;16;0;0;0;0;0;0;2;73;1;0;2;3;0;5;0;0;0;0;0;0;0;0;4;3;2;3;2;48;1;93;3;10;0;0;1;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;06:19;A 45;1;1;0;3;6;0;0;3;21;0;76;0;0;1;3;1;84;2;2;1;92;1;45;0;0;2;7;0;0;0;0;3;3;2;51;3;58;2;1;4;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;06:18;A 45;1;1;0;2;2;1;1;1;14;1;69;1;7;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
11.04.2024;06:17;A 45;1;0;0;3;4;1;2;4;57;2;59;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;2;4;16;1;52;0;0;0;0;3;19;2;53;4;5;1;22;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
