Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;T32Z;T32B;TB32Z;TB32B;V51Z;V51B;ST55Z;ST55B;TB33Z;TB33B;VK1_3StoerZ;VK1_3StoerB
12.04.2024;01:14;A 39;1;;;1;5;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:56;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A 39;1;;;1;5;1;18;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:54;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:53;A 39;1;;;1;8;1;7;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:52;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:51;A 39;1;;;2;13;6;23;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:43;A 39;1;;;4;31;4;28;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:42;A 39;1;;;2;19;4;14;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:41;A 39;1;;;5;32;2;18;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:40;A 39;1;;;3;17;4;43;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:39;A 39;1;;;2;29;8;35;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:38;A 39;1;;;1;12;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:20;A 39;1;;;0;0;4;38;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:19;A 39;1;;;6;44;1;40;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:18;A 39;1;;;0;6;1;10;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:17;A 39;1;;;4;47;4;29;1;10;0;0;0;0;0;0;0;0
11.04.2024;06:16;A 39;1;;;3;15;5;32;0;0;0;0;0;0;0;0;0;0
11.04.2024;05:40;A 39;1;;;3;24;3;10;0;0;0;0;0;0;0;0;0;0
