Datum;Uhrzeit;Bezeichnung;Intervall;TF31Z;TF31B;TF33Z;TF33B;TBS31Z;TBS31B;TBS32Z;TBS32B;TBS33Z;TBS33B;TS55Z;TS55B;TS57Z;TS57B;VD21Z;VD21B;VD22Z;VD22B;VD81Z;VD81B;VD82Z;VD82B;VD521Z;VD521B
12.04.2024;01:14;A 62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:56;A 62;1;1;0;1;2;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A 62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:54;A 62;1;1;2;0;0;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:53;A 62;1;2;1;2;4;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:52;A 62;1;3;9;2;3;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:51;A 62;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:43;A 62;1;7;34;5;9;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:42;A 62;1;6;18;6;15;4;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:41;A 62;1;3;7;2;4;1;71;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:40;A 62;1;7;24;3;7;3;35;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0
11.04.2024;18:39;A 62;1;2;6;1;3;4;28;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:38;A 62;1;6;24;1;2;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:20;A 62;1;5;13;4;14;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:19;A 62;1;3;4;2;3;6;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:18;A 62;1;14;20;4;14;4;13;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:17;A 62;1;3;6;2;6;4;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:16;A 62;1;5;17;2;9;2;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;05:40;A 62;1;2;8;1;4;4;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
