Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
12.04.2024;01:14;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:56;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A149;1;1;5;1;2;1;14;3;4;2;10;3;3;0;0;0;0;0;0;0;0
11.04.2024;23:54;A149;1;3;3;3;2;3;23;1;1;1;4;1;0;0;0;0;0;0;0;0;0
11.04.2024;23:53;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:52;A149;1;3;2;3;2;3;13;2;1;3;6;2;2;0;0;0;0;0;0;0;0
11.04.2024;23:51;A149;1;0;0;0;0;0;0;1;1;2;3;1;1;0;0;0;0;0;0;0;0
11.04.2024;18:43;A149;1;6;7;4;5;1;24;3;4;2;23;5;5;0;0;0;0;1;1;0;0
11.04.2024;18:42;A149;1;2;11;3;3;8;20;4;17;1;29;2;2;0;0;0;0;0;0;0;0
11.04.2024;18:41;A149;1;8;23;7;5;5;30;4;48;5;52;6;8;1;1;1;1;0;0;0;0
11.04.2024;18:40;A149;1;1;1;3;1;2;12;2;1;2;16;2;2;1;1;1;1;0;0;0;0
11.04.2024;18:39;A149;1;3;2;5;4;3;17;8;8;4;42;8;12;0;0;0;0;0;0;0;0
11.04.2024;18:38;A149;1;3;13;3;2;3;18;3;26;4;18;7;4;0;0;0;0;0;0;0;0
11.04.2024;13:50;A149;1;3;2;4;2;3;15;7;8;5;33;5;7;0;0;0;0;1;1;0;0
11.04.2024;06:49;A149;1;4;3;1;0;1;8;8;40;4;73;10;12;0;0;0;0;0;0;0;0
11.04.2024;06:20;A149;1;0;0;0;0;0;0;5;5;6;18;6;6;0;0;0;0;0;0;0;0
11.04.2024;06:19;A149;1;2;2;2;1;1;9;4;4;7;17;4;5;0;0;0;0;0;0;0;0
11.04.2024;06:18;A149;1;2;0;1;0;1;0;9;13;4;47;8;13;0;0;0;0;0;0;0;0
11.04.2024;06:17;A149;1;3;36;4;5;3;59;6;4;1;4;2;6;0;0;0;0;0;0;0;0
11.04.2024;06:16;A149;1;2;4;2;2;2;19;7;6;5;25;3;4;0;0;0;0;0;0;0;0
11.04.2024;05:40;A149;1;3;6;5;3;2;18;3;5;3;16;2;4;0;0;0;0;0;0;0;0
