Datum;Uhrzeit;Bezeichnung;Intervall;V231Z;V231B;V241Z;V241B;V211Z;V211B;V222Z;V222B;D51Z;D51B;D52Z;D52B;V511Z;V511B;V521Z;V521B;V55Z;V55B;V51_1Z;V51_1B;ST51Z;ST51B;ST55_1Z;ST55_1B;T38Z;T38B;TB38Z;TB38B;TB35Z;TB35B;V821Z;V821B;V811Z;V811B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;D81Z;D81B;D82Z;D82B;VK1_4_StoeZ;VK1_4_StoeB;VK5_7_StoeZ;VK5_7_StoeB
12.04.2024;01:14;A 38;1;1;0;0;0;1;4;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:56;A 38;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A 38;1;1;0;1;0;2;3;0;0;6;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;26;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0
11.04.2024;23:54;A 38;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;76;2;11;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:53;A 38;1;1;0;0;0;2;5;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:52;A 38;1;0;0;0;0;0;0;0;0;2;6;1;2;0;1;2;5;0;0;0;32;0;0;0;0;1;0;2;1;1;3;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:51;A 38;1;3;2;0;0;4;20;0;0;2;1;0;0;3;14;0;0;0;0;1;19;0;0;2;11;1;0;5;3;0;0;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:43;A 38;1;8;32;2;27;4;27;1;27;12;15;4;6;5;55;1;14;0;0;0;0;0;0;0;0;1;0;7;19;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:42;A 38;1;1;17;1;4;2;24;1;6;2;2;0;0;1;9;1;6;3;85;0;78;1;76;0;0;0;0;3;36;0;0;3;21;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0
11.04.2024;18:41;A 38;1;6;24;2;1;4;39;2;5;5;4;2;1;3;20;2;6;1;73;1;32;1;1;2;14;7;54;1;63;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:40;A 38;1;6;20;1;12;1;33;0;12;8;8;2;1;3;32;1;6;0;0;0;0;0;0;0;0;2;1;16;20;0;0;2;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:39;A 38;1;1;26;1;11;1;36;2;15;1;13;0;0;1;21;0;0;1;69;0;0;1;46;0;0;1;57;9;73;1;9;0;100;0;0;0;0;0;0;0;0;1;4;0;2;0;0;0;0;0;0
11.04.2024;18:38;A 38;1;6;30;0;0;3;35;0;0;9;21;2;12;3;44;0;15;1;53;0;0;1;9;0;0;1;10;1;65;1;8;1;74;0;0;0;0;2;3;0;0;0;0;1;1;0;0;0;0;0;0
11.04.2024;06:20;A 38;1;2;29;0;0;3;55;2;21;2;16;0;0;3;17;0;0;1;9;0;0;1;15;0;0;7;52;4;54;4;47;2;66;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:19;A 38;1;7;7;0;0;3;48;1;4;9;12;0;0;5;52;0;0;1;11;0;0;2;4;0;0;8;6;3;2;3;31;3;15;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:18;A 38;1;10;21;1;10;1;45;0;0;11;9;4;2;3;40;2;9;1;37;0;0;1;10;0;0;7;51;7;54;0;63;0;69;0;0;0;0;0;0;0;0;1;5;1;7;0;0;0;0;0;0
11.04.2024;06:17;A 38;1;2;60;1;14;5;55;2;18;2;5;0;0;4;7;0;0;0;0;0;0;0;0;0;0;7;28;6;34;7;46;5;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:16;A 38;1;4;45;0;0;1;71;1;47;6;20;0;0;3;20;0;0;0;0;0;67;0;0;0;0;7;36;2;26;3;57;3;46;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
11.04.2024;05:40;A 38;1;1;1;0;0;2;6;0;0;0;0;0;0;1;3;0;0;0;0;1;0;0;0;0;0;7;20;1;1;4;36;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
