Datum;Uhrzeit;Bezeichnung;Intervall;V11Z;V11B;V12Z;V12B;V13Z;V13B;D21Z;D21B;V31Z;V31B;V32Z;V32B;V33Z;V33B;V41Z;V41B;V42Z;V42B;V43Z;V43B;T1-T2_Anf_32Z;T1-T2_Anf_32B;T3-T4_Anf_38Z;T3-T4_Anf_38B;V14Z;V14B;V40Z;V40B;T5-T6_Anf_31Z;T5-T6_Anf_31B
12.04.2024;01:57;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:41;A181;1;0;0;1;1;1;1;0;100;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:33;A181;1;0;0;2;11;0;0;0;100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
12.04.2024;01:31;A181;1;0;0;0;0;1;10;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:23;A181;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:15;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:11;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:03;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;34;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;00:57;A181;1;0;0;0;0;0;0;0;100;0;0;1;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;00:55;A181;1;0;0;0;0;0;0;0;100;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;00:39;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;2;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;00:27;A181;1;0;0;0;0;0;0;0;100;0;0;3;5;2;3;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;00:10;A181;1;0;0;1;1;0;0;0;100;0;0;2;6;2;4;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0
11.04.2024;23:57;A181;1;0;0;1;3;2;17;0;100;0;0;3;4;2;4;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0
11.04.2024;23:56;A181;1;0;0;1;3;0;0;0;100;0;0;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A181;1;0;0;2;8;2;6;0;100;0;0;1;1;2;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
11.04.2024;23:54;A181;1;0;0;2;3;1;2;0;100;0;0;0;0;1;3;1;1;1;33;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:53;A181;1;0;0;1;3;1;1;0;100;1;1;0;0;0;0;1;37;0;0;0;0;0;0;0;0;0;0;1;10;0;0
11.04.2024;23:52;A181;1;0;0;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:51;A181;1;0;0;1;3;1;7;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:44;A181;1;0;0;1;6;1;5;0;100;0;0;0;0;0;18;1;55;1;46;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:36;A181;1;1;1;4;40;2;9;0;100;0;0;1;2;2;7;1;14;1;1;0;0;0;0;0;0;1;2;0;0;0;0
11.04.2024;23:25;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;5;0;0;0;8;0;0;0;0;1;2;0;0;0;0
11.04.2024;23:11;A181;1;1;2;4;5;0;0;0;100;0;0;0;0;0;0;3;36;1;31;1;1;1;1;0;0;0;0;0;0;0;0
11.04.2024;23:02;A181;1;1;2;2;5;0;0;0;100;0;0;2;5;2;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
11.04.2024;22:57;A181;1;1;2;3;5;1;3;0;100;0;0;1;1;3;5;4;22;0;7;0;0;0;0;0;0;0;0;1;1;0;0
11.04.2024;22:47;A181;1;1;2;4;5;3;12;0;100;1;1;0;0;0;0;1;19;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;22:44;A181;1;0;0;2;3;1;2;0;100;0;0;1;3;3;6;1;6;0;0;1;5;0;0;0;0;1;1;0;0;0;0
11.04.2024;22:39;A181;1;0;0;2;4;1;4;0;100;0;0;0;0;4;7;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;22:30;A181;1;1;2;2;2;0;0;0;100;0;0;4;14;5;48;4;31;0;0;1;1;0;0;0;0;0;0;0;0;0;0
11.04.2024;22:24;A181;1;0;0;3;18;3;17;0;100;0;0;2;5;1;2;3;29;2;2;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;22:18;A181;1;0;0;4;6;3;6;0;100;0;0;1;1;2;3;3;3;0;0;0;0;0;0;0;0;2;4;1;2;0;0
