Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;D3Z;D3B;D4Z;D4B;D5Z;D5B;D6Z;D6B;D7Z;D7B;D8Z;D8B;D9Z;D9B;D10Z;D10B;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D16Z;D16B;D17Z;D17B;D18Z;D18B;D19Z;D19B;D20Z;D20B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B
11.04.2024;23:57;A  6;1;0;0;3;1;1;1;3;1;2;2;0;0;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;2;1;0;100;1;1;1;1;0;100;0;100;2;1;1;1;2;2;2;1
11.04.2024;23:56;A  6;1;0;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;3;2;3;3;0;100;0;100;0;0;0;0;0;0;0;100;2;2;2;2;0;100;0;100;0;0;0;0;1;1;1;1
11.04.2024;23:55;A  6;1;0;0;2;1;0;0;2;1;0;0;1;1;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;100;2;1;2;1;0;100;0;100;0;0;0;0;2;1;2;1
11.04.2024;23:54;A  6;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;100;1;1;1;1;0;100;0;100;0;0;0;0;3;3;3;3
11.04.2024;23:53;A  6;1;0;0;0;0;0;0;1;1;2;3;2;4;2;2;2;2;1;1;1;1;0;100;0;100;0;0;0;0;2;2;0;100;1;1;1;1;0;100;0;100;1;1;1;1;0;0;0;0
11.04.2024;23:52;A  6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;3;0;100;0;100;0;0;0;0;0;0;0;100;3;3;3;3;0;100;0;100;0;0;0;0;6;6;6;5
11.04.2024;18:44;A  6;1;0;0;4;2;0;0;7;5;3;2;3;4;1;1;1;1;10;9;10;12;0;100;0;100;0;0;0;0;2;1;0;100;12;12;12;13;0;100;0;100;1;1;1;1;13;11;13;12
11.04.2024;18:43;A  6;1;0;0;7;4;0;0;5;4;12;7;6;11;6;8;8;4;6;5;7;7;0;100;0;100;0;0;0;0;5;4;0;100;12;10;12;11;0;100;0;100;2;2;2;1;12;10;12;8
11.04.2024;18:42;A  6;1;0;0;7;5;0;0;12;8;10;8;8;9;7;7;6;4;7;5;8;7;0;100;0;100;0;0;0;0;3;2;0;100;11;10;11;11;0;100;0;100;2;1;2;1;11;10;11;9
11.04.2024;18:41;A  6;1;0;0;12;8;0;0;14;11;21;7;4;5;4;5;4;4;13;11;14;15;0;100;0;100;0;0;0;0;10;7;0;100;5;5;5;5;0;100;0;100;8;7;8;7;9;8;9;7
11.04.2024;18:40;A  6;1;0;0;8;3;0;0;8;5;4;3;2;4;3;3;3;2;7;5;7;7;0;100;0;100;0;0;0;0;1;1;0;100;9;7;9;7;0;100;0;100;1;1;1;0;6;4;7;4
11.04.2024;18:39;A  6;1;0;0;4;2;0;0;5;4;5;5;5;7;6;5;6;4;4;3;5;4;0;100;0;100;0;0;0;0;3;2;0;100;6;5;8;5;0;100;0;100;2;2;2;2;8;6;8;6
11.04.2024;06:21;A  6;1;0;0;4;2;0;0;4;3;3;2;4;5;4;4;4;3;1;1;1;1;0;100;0;100;0;0;0;0;1;1;0;100;1;1;2;2;0;100;0;100;1;1;1;1;3;2;3;2
11.04.2024;06:20;A  6;1;0;0;0;0;0;0;2;1;1;1;2;2;2;2;1;1;2;1;2;2;0;100;0;100;0;13;0;14;1;1;0;100;2;1;2;1;0;100;0;100;1;1;1;0;2;2;2;2
11.04.2024;06:19;A  6;1;0;0;2;1;0;0;2;1;2;2;2;4;2;2;1;1;3;2;3;3;0;100;0;100;1;12;1;9;2;1;0;100;3;3;3;3;0;100;0;100;1;1;1;1;5;4;5;3
11.04.2024;06:18;A  6;1;0;0;2;1;0;0;4;3;0;0;0;0;0;0;0;0;6;4;6;6;0;100;0;100;0;0;0;0;2;2;0;100;3;2;3;3;0;100;0;100;3;3;3;3;0;0;0;0
11.04.2024;06:17;A  6;1;0;0;4;3;0;0;3;2;0;0;0;0;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;100;2;2;2;2;0;100;0;100;0;0;0;0;2;2;2;2
11.04.2024;05:41;A  6;1;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;3;1;3;4;0;100;0;100;0;0;0;0;3;1;0;100;2;2;3;3;0;100;0;100;1;1;1;1;3;3;3;2
