Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;V52Z;V52B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;V112Z;V112B;D95Z;D95B;D911Z;D911B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB
12.04.2024;01:14;A 84;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;23:56;A 84;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;6;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;23:55;A 84;1;1;1;0;0;2;4;0;0;0;0;0;0;1;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;23:54;A 84;1;1;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;1;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;23:53;A 84;1;1;9;0;0;2;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;23:52;A 84;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;23:51;A 84;1;5;8;0;0;3;30;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;18:43;A 84;1;9;53;1;1;4;81;1;3;1;35;1;5;3;2;0;0;2;11;0;0;0;0;0;0;6;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;18:42;A 84;1;2;2;0;0;1;7;0;0;0;0;0;0;6;50;3;0;7;72;1;1;6;34;1;42;9;14;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
11.04.2024;18:41;A 84;1;8;8;0;0;5;36;0;0;0;0;0;0;9;21;0;0;6;33;0;0;1;75;1;75;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;18:40;A 84;1;9;9;1;1;4;34;0;0;1;0;2;3;7;35;0;0;4;28;0;0;2;77;1;56;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;18:39;A 84;1;4;24;0;0;4;22;0;0;0;0;0;0;4;46;0;0;1;58;0;0;2;45;2;16;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;18:38;A 84;1;11;10;1;2;3;41;1;3;0;0;0;0;5;22;0;0;2;36;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;06:20;A 84;1;3;10;0;0;3;30;0;0;2;1;0;0;9;42;0;0;3;83;0;0;0;0;0;0;0;0;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;06:19;A 84;1;0;0;0;0;0;0;0;0;0;0;0;0;2;36;0;0;2;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;06:18;A 84;1;3;20;0;0;2;27;0;0;0;0;0;0;1;39;0;0;0;0;0;0;2;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;06:17;A 84;1;2;24;0;0;3;12;0;0;0;0;0;0;4;22;0;0;2;25;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;06:16;A 84;1;3;2;0;0;2;14;0;0;0;0;0;0;4;19;1;1;4;32;1;2;1;40;1;13;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
11.04.2024;05:40;A 84;1;1;1;0;0;1;7;0;0;0;0;0;0;4;3;0;0;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
