Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D43Z;D43B;D44Z;D44B;HH51_M1_4501Z;HH51_M1_4501B;AH51_M2_4502Z;AH51_M2_4502B;HH55_M3_2137Z;HH55_M3_2137B;AH55_M4_2138Z;AH55_M4_2138B;Schluessel_S51Z;Schluessel_S51B;Schluessel_S55Z;Schluessel_S55B;D10Z;D10B;21Z;21B;22Z;22B;23Z;23B;24Z;24B;25Z;25B;26Z;26B;27Z;27B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
11.04.2024;23:57;A 13;1;0;100;0;100;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;23:56;A 13;1;0;100;0;100;0;0;1;2;1;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;23:55;A 13;1;0;100;0;100;0;87;6;35;4;8;0;0;1;2;1;1;0;0;0;0;0;0;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;23:54;A 13;1;0;100;0;100;1;56;1;2;0;0;0;0;1;1;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;23:53;A 13;1;0;100;0;100;0;0;1;2;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;23:52;A 13;1;0;100;0;100;0;0;1;2;0;0;0;0;0;0;0;0;1;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;18:44;A 13;1;0;100;0;100;3;36;7;13;1;1;3;51;3;7;3;9;1;1;0;0;11;55;2;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;18:43;A 13;1;0;100;0;100;3;41;3;9;2;2;1;79;0;0;1;2;2;83;0;0;4;41;3;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;18:42;A 13;1;0;100;0;100;1;84;5;10;22;21;1;1;1;30;5;20;1;37;1;0;3;62;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;18:41;A 13;1;0;100;0;100;1;31;1;1;0;0;0;0;1;97;3;5;1;2;1;1;11;61;5;71;0;0;1;2;0;0;0;0;0;0;0;0;0;0;9;18;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;18:40;A 13;1;0;100;0;100;1;34;3;7;2;3;0;0;2;96;4;54;1;34;2;2;3;76;8;83;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;18:39;A 13;1;0;100;0;100;0;0;4;46;5;6;1;55;4;12;1;1;0;28;18;22;13;64;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;06:21;A 13;1;0;100;0;100;0;27;4;14;3;7;3;70;0;0;2;3;1;18;2;2;3;62;3;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;06:20;A 13;1;0;100;0;100;1;89;5;36;1;2;2;53;1;1;1;1;0;0;4;4;4;3;1;19;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;06:19;A 13;1;0;100;0;100;2;28;6;41;4;9;0;0;0;0;1;1;2;1;1;2;2;39;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;06:18;A 13;1;0;100;0;100;0;0;2;5;3;47;0;0;0;0;2;5;1;14;0;0;2;3;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;06:17;A 13;1;0;100;0;100;0;0;3;7;4;16;0;0;1;1;2;2;1;7;0;0;3;7;1;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11.04.2024;05:41;A 13;1;0;100;0;100;0;0;3;8;4;74;0;0;0;0;3;2;0;0;2;2;3;50;1;26;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
