Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TF32aZ;TF32aB;TB32Z;TB32B;TB32aZ;TB32aB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
12.04.2024;01:14;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;23:56;A127;1;1;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;23:55;A127;1;1;4;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;23:54;A127;1;0;0;6;14;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;23:53;A127;1;1;14;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;23:52;A127;1;0;0;1;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;23:51;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;18:43;A127;1;6;38;6;38;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;18:42;A127;1;3;11;3;37;1;1;0;0;1;1;0;0;;;;;;;;;;;;
11.04.2024;18:41;A127;1;4;68;9;32;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;18:40;A127;1;7;26;4;34;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;18:39;A127;1;1;35;4;52;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;18:38;A127;1;5;24;3;40;0;0;1;1;0;1;0;0;;;;;;;;;;;;
11.04.2024;06:20;A127;1;1;10;3;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;06:19;A127;1;1;8;3;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;06:18;A127;1;0;0;3;19;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;06:17;A127;1;1;7;2;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;06:16;A127;1;1;4;4;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
11.04.2024;05:40;A127;1;2;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
