Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TB32_AFZ;TB32_AFB;TF32a_AFZ;TF32a_AFB;TB32a_AFZ;TB32a_AFB
12.04.2024;01:14;A124;1;0;0;0;0;0;0;0;0
11.04.2024;23:56;A124;1;0;0;0;0;0;0;0;0
11.04.2024;23:55;A124;1;0;0;0;0;0;0;0;0
11.04.2024;23:54;A124;1;0;0;0;0;0;0;0;0
11.04.2024;23:53;A124;1;0;0;0;0;0;0;0;0
11.04.2024;23:52;A124;1;0;0;0;0;0;0;0;0
11.04.2024;23:51;A124;1;0;0;0;0;0;0;0;0
11.04.2024;18:43;A124;1;0;0;0;0;0;0;0;0
11.04.2024;18:42;A124;1;0;0;0;0;0;0;0;0
11.04.2024;18:41;A124;1;0;0;0;0;0;0;0;0
11.04.2024;18:40;A124;1;0;0;0;0;0;0;0;0
11.04.2024;18:39;A124;1;2;3;1;1;0;0;0;0
11.04.2024;18:38;A124;1;1;1;0;0;0;0;0;0
