Datum;Uhrzeit;Bezeichnung;Intervall;TF41_AFZ;TF41_AFB;TB41_AFZ;TB41_AFB;TF41a_AFZ;TF41a_AFB;TB41a_AFZ;TB41a_AFB
12.04.2024;01:14;A115;1;0;0;0;0;0;0;0;0
11.04.2024;23:56;A115;1;0;0;0;0;0;0;0;0
11.04.2024;23:55;A115;1;0;0;0;0;0;0;0;0
11.04.2024;23:54;A115;1;0;0;0;0;0;0;0;0
11.04.2024;23:53;A115;1;0;0;0;0;0;0;0;0
11.04.2024;23:52;A115;1;0;0;0;0;0;0;0;0
11.04.2024;23:51;A115;1;0;0;0;0;0;0;0;0
11.04.2024;18:43;A115;1;0;0;0;0;0;0;0;0
11.04.2024;18:42;A115;1;1;1;2;7;0;0;0;0
11.04.2024;18:41;A115;1;0;0;0;0;0;0;0;0
11.04.2024;18:40;A115;1;0;0;0;0;0;0;0;0
11.04.2024;18:39;A115;1;0;0;0;0;0;0;0;0
11.04.2024;18:38;A115;1;0;0;0;0;0;0;0;0
11.04.2024;06:20;A115;1;0;0;0;0;0;0;0;0
11.04.2024;06:19;A115;1;0;0;0;0;0;0;0;0
11.04.2024;06:18;A115;1;0;0;0;0;0;0;0;0
11.04.2024;06:17;A115;1;0;0;0;0;0;0;0;0
11.04.2024;06:16;A115;1;0;0;0;0;0;0;0;0
11.04.2024;05:40;A115;1;0;0;0;0;0;0;0;0
