Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;D35Z;D35B;D36Z;D36B;D37Z;D37B;D41Z;D41B;D42Z;D42B;D43Z;D43B;VD111Z;VD111B;VD121Z;VD121B;VD131Z;VD131B;VD211Z;VD211B;VD212Z;VD212B;VD221Z;VD221B;VD222Z;VD222B;VD231Z;VD231B;VD232Z;VD232B;VD311Z;VD311B;VD321Z;VD321B;VD331Z;VD331B;VD411Z;VD411B;VD421Z;VD421B;VD422Z;VD422B;T32Z;T32B;T35Z;T35B;T38Z;T38B;T41Z;T41B;TB32Z;TB32B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;V6_StoerZ;V6_StoerB;V7_StoerZ;V7_StoerB
12.04.2024;01:14;A 20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;0;0;1;6;0;0;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;1;45;0;0;1;3;1;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:56;A 20;1;1;4;1;2;1;1;96;14;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;93;2;97;1;1;0;0;0;0;1;7;2;3;1;1;0;0;2;32;8;17;2;2;1;1;0;0;0;0;1;66;0;0;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A 20;1;0;0;1;8;0;0;19;8;1;20;1;3;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;2;6;0;0;3;9;0;0;2;1;0;0;0;25;0;20;0;0;1;0;1;1;1;4;1;7;1;3;2;7;0;0;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:54;A 20;1;1;7;1;19;1;0;0;0;3;5;4;10;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;45;1;1;3;9;2;8;1;1;2;1;1;62;3;22;1;4;1;3;0;0;0;0;3;46;0;0;6;54;0;0;4;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:53;A 20;1;1;5;3;15;0;0;1;1;0;0;0;0;1;0;2;2;1;0;1;5;1;1;1;51;0;2;0;0;2;57;1;0;3;15;1;1;2;2;1;0;0;0;2;3;0;0;0;0;0;0;0;0;2;24;0;0;4;15;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:52;A 20;1;1;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;5;1;1;1;0;0;0;1;5;1;3;1;0;0;0;1;34;1;7;1;1;1;1;0;0;0;0;1;51;0;0;1;11;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:51;A 20;1;2;23;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23;2;7;1;1;0;26;1;1;0;0;2;3;0;0;1;1;1;0;2;3;0;0;0;0;0;0;0;0;1;73;1;62;1;14;1;69;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:43;A 20;1;1;87;3;62;5;33;33;15;2;85;0;90;12;3;1;1;0;0;0;0;1;0;1;29;2;12;2;2;16;36;11;14;0;72;1;47;12;36;6;27;10;71;3;93;6;70;5;9;3;54;4;63;1;84;1;14;2;77;1;21;6;12;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
11.04.2024;18:42;A 20;1;2;36;1;26;5;10;36;11;2;22;2;12;5;3;2;2;16;48;3;93;13;26;4;85;0;89;0;0;1;75;0;0;3;70;1;95;6;47;3;83;2;75;2;43;5;12;6;8;5;27;1;32;9;38;6;33;1;57;2;49;11;19;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:41;A 20;1;2;71;1;72;8;49;11;48;3;77;3;34;11;8;4;6;1;97;1;81;3;3;6;62;1;79;5;7;7;45;7;45;0;58;1;65;5;17;5;24;2;93;0;99;0;0;0;0;2;94;1;39;0;100;1;45;0;100;1;50;10;14;3;5;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:40;A 20;1;1;96;0;100;4;33;13;34;7;23;2;37;12;21;2;5;8;63;2;83;5;6;0;98;0;100;4;5;1;95;1;89;0;100;2;84;2;2;5;7;1;80;2;73;4;5;3;3;0;0;1;1;9;71;5;60;2;93;0;75;9;17;8;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
