Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
11.04.2024;23:56;A 16;1;0;0;2;13;1;3;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A 16;1;0;0;1;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:54;A 16;1;0;0;2;10;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:53;A 16;1;0;0;1;5;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:52;A 16;1;0;0;2;5;2;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:51;A 16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:43;A 16;1;6;18;0;29;6;27;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:42;A 16;1;6;64;2;58;1;16;2;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:41;A 16;1;2;38;2;24;0;0;3;61;1;1;2;3;1;1;3;7;0;0;0;0;0;0;0;0
11.04.2024;18:40;A 16;1;3;24;1;44;1;5;3;72;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
11.04.2024;18:39;A 16;1;5;35;3;33;4;52;4;71;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:38;A 16;1;2;3;3;20;3;7;3;32;1;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0
11.04.2024;06:20;A 16;1;0;0;0;0;2;53;2;87;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:19;A 16;1;0;0;0;0;3;14;2;33;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:18;A 16;1;2;2;3;11;3;9;5;25;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:17;A 16;1;3;6;1;20;2;6;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:16;A 16;1;3;3;2;14;3;7;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;05:40;A 16;1;0;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
