Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
12.04.2024;01:57;A182;1;0;0;0;0;1;45;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:41;A182;1;1;5;1;3;0;34;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:33;A182;1;1;5;1;2;0;0;0;0;0;0;0;0;2;1;0;0
12.04.2024;01:31;A182;1;0;0;0;0;1;11;0;12;0;0;0;0;0;0;0;0
12.04.2024;01:23;A182;1;0;0;0;0;0;0;0;63;0;0;0;0;2;1;0;0
12.04.2024;01:15;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:11;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;01:03;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;00:57;A182;1;0;0;1;4;0;9;0;0;0;0;0;0;1;1;0;0
12.04.2024;00:55;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
12.04.2024;00:39;A182;1;0;0;1;3;0;0;2;1;0;0;0;0;0;0;0;0
12.04.2024;00:27;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
12.04.2024;00:10;A182;1;2;9;1;2;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:57;A182;1;1;6;1;3;2;2;2;3;0;0;0;0;0;0;0;0
11.04.2024;23:56;A182;1;1;6;1;2;3;67;1;83;0;0;0;0;1;1;0;0
11.04.2024;23:55;A182;1;0;0;1;2;0;0;0;13;0;0;0;0;3;2;0;0
11.04.2024;23:54;A182;1;0;0;1;5;0;0;1;28;0;0;0;0;2;1;0;0
11.04.2024;23:53;A182;1;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:52;A182;1;0;0;1;4;1;1;1;1;0;0;0;0;0;0;0;0
11.04.2024;23:51;A182;1;2;10;0;0;0;0;0;0;0;0;0;0;2;1;1;2
11.04.2024;23:44;A182;1;0;0;1;2;0;0;1;83;0;0;0;0;1;1;0;0
11.04.2024;23:36;A182;1;0;0;2;6;1;22;3;35;0;0;0;0;0;0;0;0
11.04.2024;23:25;A182;1;1;3;1;3;1;1;0;0;0;0;2;3;2;3;0;0
11.04.2024;23:11;A182;1;0;0;2;10;1;34;0;0;0;0;0;0;2;1;2;3
11.04.2024;23:02;A182;1;1;7;1;13;2;60;1;70;0;0;0;0;2;2;0;0
11.04.2024;22:57;A182;1;0;0;2;6;2;24;2;28;0;0;2;1;1;1;0;0
11.04.2024;22:47;A182;1;1;5;4;17;0;5;0;0;0;0;0;0;0;0;0;0
11.04.2024;22:44;A182;1;2;13;3;8;3;57;2;20;0;0;6;33;6;10;0;0
11.04.2024;22:39;A182;1;2;12;4;17;2;24;0;0;0;0;2;1;8;5;0;0
11.04.2024;22:30;A182;1;0;0;3;9;2;18;1;55;0;0;2;1;6;4;0;0
11.04.2024;22:24;A182;1;2;12;2;7;1;57;0;56;0;0;0;0;0;0;0;0
11.04.2024;22:18;A182;1;2;6;3;8;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;22:06;A182;1;2;7;1;12;1;1;0;0;0;0;0;0;6;4;0;0
11.04.2024;22:03;A182;1;1;5;1;2;2;31;1;3;0;0;4;4;1;3;0;0
11.04.2024;21:56;A182;1;0;0;0;10;1;16;0;0;0;0;4;2;4;3;0;0
11.04.2024;21:49;A182;1;3;18;1;2;1;1;0;0;0;0;4;2;12;8;0;0
11.04.2024;21:39;A182;1;1;4;3;8;0;0;1;44;0;0;0;23;5;20;1;1
11.04.2024;21:28;A182;1;2;5;6;23;4;73;1;1;0;0;0;0;4;2;0;0
11.04.2024;21:14;A182;1;2;6;2;6;0;0;0;0;0;0;0;0;5;6;4;6
11.04.2024;21:09;A182;1;1;1;3;6;2;6;2;80;0;0;0;0;6;5;0;0
11.04.2024;21:04;A182;1;3;8;2;7;1;65;1;59;0;0;0;0;2;1;1;1
11.04.2024;20:57;A182;1;3;13;2;16;3;6;1;19;0;0;2;4;5;8;1;2
11.04.2024;20:43;A182;1;1;6;4;10;3;63;2;61;0;0;0;0;2;1;18;33
11.04.2024;20:41;A182;1;3;8;2;3;1;24;0;0;0;0;3;36;6;10;0;0
11.04.2024;20:21;A182;1;0;0;4;13;2;22;1;1;0;0;0;0;5;5;0;0
11.04.2024;20:17;A182;1;1;3;6;12;1;58;0;0;0;0;3;5;3;3;2;6
11.04.2024;20:13;A182;1;3;19;3;11;1;74;0;0;0;0;0;0;2;3;1;1
11.04.2024;20:06;A182;1;5;18;1;2;2;72;1;0;0;0;4;18;7;17;0;0
11.04.2024;19:49;A182;1;2;6;3;10;1;25;5;55;0;0;2;3;5;7;7;8
11.04.2024;19:42;A182;1;1;2;3;9;2;46;1;18;0;0;1;11;0;0;1;2
11.04.2024;19:30;A182;1;1;5;1;4;2;4;1;21;0;0;1;1;3;8;0;0
11.04.2024;19:24;A182;1;4;9;2;21;2;62;6;66;0;0;2;3;10;29;1;5
11.04.2024;19:17;A182;1;3;7;3;12;4;74;3;5;0;0;2;3;6;7;0;0
11.04.2024;19:10;A182;1;6;12;5;16;1;57;0;0;0;0;3;3;6;6;1;1
11.04.2024;19:03;A182;1;3;33;5;42;7;83;4;33;0;0;1;2;6;9;0;0
11.04.2024;19:01;A182;1;2;15;1;64;5;29;5;22;0;0;3;2;3;8;0;0
11.04.2024;18:44;A182;1;3;41;6;14;4;36;2;59;0;0;1;2;8;10;1;2
11.04.2024;18:43;A182;1;4;10;2;8;1;73;3;37;0;0;2;3;7;11;0;0
11.04.2024;18:42;A182;1;3;14;0;0;2;54;0;45;0;0;0;0;2;4;0;0
11.04.2024;18:41;A182;1;2;61;1;67;4;58;1;14;0;0;7;10;11;15;1;4
11.04.2024;18:40;A182;1;6;65;6;55;3;50;1;30;0;0;2;2;1;4;2;2
11.04.2024;18:39;A182;1;7;24;8;21;1;73;4;68;0;0;2;7;8;21;1;2
11.04.2024;18:36;A182;1;1;35;3;39;4;77;4;64;0;0;3;3;3;3;2;4
11.04.2024;18:22;A182;1;3;38;5;20;3;81;2;77;0;0;4;27;7;43;1;1
11.04.2024;17:52;A182;1;6;53;3;20;8;62;3;45;0;0;0;0;5;9;0;0
11.04.2024;17:23;A182;1;3;68;5;51;6;52;3;10;0;0;0;0;2;3;0;0
11.04.2024;17:05;A182;1;4;78;4;53;3;41;2;52;0;0;6;10;7;10;0;0
11.04.2024;16:58;A182;1;2;57;2;12;5;66;3;5;0;0;1;1;8;12;0;0
11.04.2024;16:51;A182;1;4;49;4;54;4;75;5;10;0;0;3;4;9;12;4;5
11.04.2024;16:45;A182;1;3;62;3;63;4;14;2;10;0;0;2;2;9;53;1;0
11.04.2024;16:38;A182;1;4;61;9;45;7;72;6;52;0;0;0;0;7;33;0;0
11.04.2024;16:29;A182;1;3;54;4;45;3;91;6;72;0;0;5;14;6;64;0;0
11.04.2024;16:18;A182;1;1;92;4;59;3;40;2;40;0;0;1;1;3;33;1;1
11.04.2024;16:10;A182;1;3;6;7;19;5;25;4;7;0;0;2;3;5;64;0;0
11.04.2024;15:55;A182;1;1;59;7;56;2;48;1;0;0;0;3;27;11;42;1;1
11.04.2024;15:42;A182;1;3;55;5;27;7;31;3;4;0;0;4;19;10;48;1;1
11.04.2024;15:39;A182;1;3;38;4;38;4;67;5;73;0;0;1;1;11;26;1;1
11.04.2024;15:29;A182;1;5;19;5;39;3;49;4;58;0;0;2;6;3;77;11;14
11.04.2024;15:20;A182;1;3;7;2;45;4;70;3;38;0;0;2;33;5;62;1;1
11.04.2024;15:03;A182;1;5;22;4;12;5;30;5;24;0;0;4;8;7;18;2;3
11.04.2024;14:56;A182;1;4;27;5;79;3;81;4;49;0;0;1;10;3;10;0;0
11.04.2024;14:37;A182;1;3;12;4;22;2;49;1;1;0;0;5;47;4;67;1;3
11.04.2024;14:26;A182;1;4;33;4;40;5;48;4;4;0;0;1;1;7;13;2;10
11.04.2024;14:19;A182;1;3;13;7;13;1;94;1;96;0;0;4;4;7;13;1;2
11.04.2024;14:12;A182;1;3;13;2;60;3;18;1;17;0;0;1;44;4;19;0;0
11.04.2024;14:06;A182;1;3;19;5;23;4;59;1;18;0;0;0;0;4;21;0;0
11.04.2024;13:51;A182;1;0;0;1;9;6;60;2;32;0;0;1;1;3;5;0;0
11.04.2024;13:42;A182;1;4;11;6;57;1;31;2;35;0;0;3;22;1;33;0;0
11.04.2024;13:40;A182;1;1;2;4;10;1;98;0;0;0;0;2;3;8;16;0;0
11.04.2024;13:31;A182;1;3;7;2;8;6;48;4;35;0;0;2;22;3;27;0;0
11.04.2024;13:26;A182;1;3;26;5;13;1;66;1;29;0;0;1;2;4;5;1;1
11.04.2024;13:08;A182;1;5;11;8;21;1;77;1;37;0;0;2;3;8;9;8;7
11.04.2024;13:03;A182;1;3;27;4;44;1;37;2;39;0;0;2;12;10;50;6;9
11.04.2024;12:53;A182;1;4;14;2;90;1;38;1;36;0;0;7;20;7;26;1;1
11.04.2024;12:46;A182;1;2;10;5;12;4;57;4;68;0;0;2;3;10;58;0;0
11.04.2024;12:34;A182;1;2;12;3;10;5;85;4;79;0;0;0;0;4;6;1;1
11.04.2024;12:19;A182;1;2;9;5;41;1;2;6;66;0;0;3;23;8;37;0;0
11.04.2024;11:56;A182;1;2;3;5;9;1;70;1;50;0;0;3;5;11;13;1;1
11.04.2024;11:35;A182;1;2;1;5;33;3;61;2;16;0;0;2;3;8;10;0;0
11.04.2024;11:24;A182;1;2;2;4;7;3;3;2;1;0;0;3;5;4;33;2;5
11.04.2024;11:18;A182;1;2;3;4;7;1;30;1;5;0;0;4;5;7;11;1;1
11.04.2024;11:09;A182;1;3;6;4;10;1;3;0;0;0;0;3;27;5;26;5;14
11.04.2024;10:58;A182;1;2;8;6;69;5;30;2;29;0;0;2;23;5;79;0;0
11.04.2024;10:29;A182;1;3;23;3;61;5;88;1;18;0;0;0;100;1;99;0;0
11.04.2024;10:28;A182;1;4;28;5;37;3;98;5;72;0;0;5;23;8;12;0;0
11.04.2024;10:14;A182;1;3;28;4;10;2;62;0;0;0;0;4;89;4;93;0;0
11.04.2024;09:58;A182;1;4;11;6;22;0;0;2;41;0;0;3;16;5;43;2;3
11.04.2024;08:52;A182;1;2;10;6;40;4;71;6;57;0;0;7;37;10;37;1;4
11.04.2024;08:45;A182;1;1;5;7;27;5;15;0;0;0;0;14;85;10;82;0;0
11.04.2024;08:42;A182;1;2;6;3;30;6;24;6;25;0;0;9;59;2;54;0;0
11.04.2024;08:25;A182;1;1;4;1;6;7;73;8;43;0;0;4;19;6;64;0;0
11.04.2024;08:20;A182;1;0;0;1;2;1;2;1;37;0;0;10;48;11;66;1;1
11.04.2024;08:15;A182;1;1;2;3;13;2;33;1;8;0;0;5;20;3;72;0;0
11.04.2024;08:11;A182;1;1;5;5;20;6;34;0;98;0;0;4;14;5;63;2;3
11.04.2024;08:06;A182;1;2;28;3;17;4;18;4;7;0;0;4;8;6;47;5;8
11.04.2024;07:58;A182;1;2;5;5;42;6;75;4;63;0;0;9;32;7;56;0;0
11.04.2024;07:44;A182;1;0;0;4;13;6;27;5;41;0;0;10;59;9;50;0;0
11.04.2024;07:31;A182;1;1;4;2;58;2;47;1;1;0;0;10;45;5;38;0;0
11.04.2024;07:23;A182;1;0;0;4;16;8;12;7;19;0;0;8;28;5;61;1;1
11.04.2024;07:19;A182;1;2;13;4;56;6;5;3;8;0;0;8;77;7;79;0;0
11.04.2024;06:59;A182;1;2;23;4;17;11;23;2;2;0;0;3;40;4;7;0;0
11.04.2024;06:52;A182;1;0;0;4;24;7;30;3;3;0;0;7;83;6;78;1;1
11.04.2024;06:50;A182;1;2;5;3;41;5;54;1;30;0;0;3;55;4;4;0;0
11.04.2024;06:43;A182;1;2;10;2;17;5;69;2;47;0;0;3;22;5;52;0;0
11.04.2024;06:31;A182;1;1;0;4;18;4;73;3;18;0;0;2;3;5;5;0;0
11.04.2024;06:21;A182;1;0;0;3;5;1;73;1;74;0;0;3;3;9;6;0;0
11.04.2024;06:20;A182;1;1;2;4;11;4;10;1;34;0;0;5;6;4;4;0;0
11.04.2024;06:19;A182;1;0;0;1;2;4;8;2;55;0;0;9;20;6;5;0;0
11.04.2024;06:18;A182;1;0;0;1;1;1;10;1;25;0;0;1;7;0;0;0;0
11.04.2024;06:17;A182;1;0;0;1;6;1;25;1;1;0;0;3;60;3;57;1;2
11.04.2024;06:15;A182;1;1;3;1;23;3;5;3;50;0;0;2;1;3;26;0;0
11.04.2024;06:09;A182;1;0;0;2;8;3;2;1;1;0;0;3;2;8;9;0;0
11.04.2024;05:50;A182;1;0;0;2;4;2;58;0;0;0;0;4;30;2;41;0;0
11.04.2024;05:44;A182;1;0;0;3;11;5;28;1;7;0;0;6;4;2;2;1;3
11.04.2024;05:41;A182;1;3;12;2;8;1;64;0;0;0;0;3;2;3;3;0;0
11.04.2024;05:20;A182;1;0;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0
11.04.2024;05:18;A182;1;1;4;1;5;0;0;1;64;0;0;0;0;2;1;0;0
11.04.2024;05:11;A182;1;1;6;1;5;0;34;0;0;0;0;0;1;1;4;0;0
11.04.2024;04:15;A182;1;1;5;1;4;0;0;0;0;0;0;2;1;0;0;0;0
11.04.2024;04:02;A182;1;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0
11.04.2024;03:49;A182;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;03:36;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;03:33;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;03:23;A182;1;1;1;1;4;0;9;0;0;0;0;1;1;1;1;0;0
11.04.2024;03:15;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;03:06;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;02:56;A182;1;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0
11.04.2024;02:32;A182;1;0;0;0;0;1;45;0;0;0;0;0;0;0;0;0;0
11.04.2024;02:23;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;02:14;A182;1;1;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0
