Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D43Z;D43B;V14Z;V14B;V15Z;V15B;V16Z;V16B;V34Z;V34B;V35Z;V35B;V36Z;V36B;T35Z;T35B;T36Z;T36B;T41Z;T41B;T42Z;T42B;V53_A4/M4_1132Z;V53_A4/M4_1132B;V53_A4/M5_entfXZ;V53_A4/M5_entfXB;H53_M1_1133Z;H53_M1_1133B;A53_M2_1134Z;A53_M2_1134B;V57_A7/M5_770Z;V57_A7/M5_770B;H57_M3_1128Z;H57_M3_1128B;A57_M4_1129Z;A57_M4_1129B;FWZ;FWB;V10Z;V10B
11.04.2024;23:57;A  3;1;0;0;0;0;0;0;0;0;1;1;0;0;0;19;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:56;A  3;1;0;0;0;0;0;0;0;0;2;2;1;79;1;39;0;0;0;0;3;12;1;6;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A  3;1;1;74;1;1;1;1;1;36;0;0;1;12;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;36
11.04.2024;23:54;A  3;1;1;1;0;0;0;0;1;2;0;0;0;0;1;4;0;0;0;0;0;0;3;6;1;43;1;2;2;4;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
11.04.2024;23:53;A  3;1;2;23;0;0;0;0;1;3;1;2;0;0;0;0;0;0;1;1;0;0;0;0;1;49;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
11.04.2024;23:52;A  3;1;1;19;0;0;0;0;1;32;1;1;0;0;1;53;0;0;1;48;1;6;0;0;0;0;2;5;1;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;48
11.04.2024;18:44;A  3;1;3;80;2;93;1;2;3;30;3;6;0;100;2;3;2;2;0;0;2;10;3;14;0;42;2;4;3;47;2;6;1;4;1;4;0;0;1;2;1;1;0;0;1;2;1;2;0;0;1;2;0;0;1;2;1;2;0;0;0;0;3;59
11.04.2024;18:43;A  3;1;4;68;5;74;0;0;0;37;4;5;2;92;3;69;4;69;1;68;2;12;1;5;1;64;0;0;1;73;2;26;1;75;2;70;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;36
11.04.2024;18:42;A  3;1;2;61;2;66;0;17;2;36;5;5;3;78;4;73;3;21;1;66;2;11;1;3;1;58;1;2;2;27;3;9;3;34;2;27;0;0;0;0;1;2;0;0;0;0;1;2;0;0;3;5;2;3;0;0;0;0;0;0;0;0;1;39
11.04.2024;18:41;A  3;1;1;98;1;65;1;95;1;2;6;4;2;79;1;36;1;81;1;19;5;27;2;12;2;77;2;5;2;7;1;3;3;15;2;37;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
11.04.2024;18:40;A  3;1;3;64;2;63;0;0;2;3;2;2;4;34;5;31;5;68;2;66;2;8;1;5;0;26;1;2;1;69;0;19;4;30;1;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
11.04.2024;18:39;A  3;1;7;26;7;80;2;14;1;2;4;14;1;98;3;9;4;49;1;37;2;16;1;3;1;24;0;1;4;30;6;27;0;12;2;22;0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
11.04.2024;06:21;A  3;1;2;24;2;37;0;0;0;0;1;2;1;0;3;28;2;42;0;0;2;2;2;12;1;30;0;0;0;0;3;9;3;12;1;5;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0
11.04.2024;06:20;A  3;1;1;72;1;25;0;0;2;3;2;1;0;0;1;26;1;18;0;0;3;28;1;7;1;52;2;3;2;6;1;1;1;9;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
11.04.2024;06:19;A  3;1;0;0;1;3;0;0;0;0;2;2;2;87;5;9;2;7;0;0;2;5;1;7;0;80;0;0;0;0;1;2;3;15;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:18;A  3;1;1;15;0;0;0;0;2;40;3;17;3;59;2;83;3;54;0;0;1;4;0;0;2;81;1;3;1;4;0;0;2;87;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;49
11.04.2024;06:17;A  3;1;0;0;1;23;0;0;0;0;3;8;0;0;0;0;2;2;0;0;2;10;0;0;1;43;0;0;0;0;1;2;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;05:41;A  3;1;1;1;0;0;0;0;1;3;0;0;0;0;2;64;1;27;0;36;2;4;0;0;0;0;0;0;1;1;0;0;2;9;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0;25
