Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D31Z;D31B;D41Z;D41B;D42Z;D42B;H57_M1_1137Z;H57_M1_1137B;A57_M2_1138Z;A57_M2_1138B;H53_M3_3006Z;H53_M3_3006B;A53_M5_3007Z;A53_M5_3007B;H53_M6_1140Z;H53_M6_1140B;D43Z;D43B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
11.04.2024;23:57;A  5;1;0;0;1;2;0;0;0;100;3;4;4;5;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;23:56;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;1;2;0;0;1;2;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;23:55;A  5;1;0;0;0;0;0;0;0;100;2;6;3;4;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;23:54;A  5;1;1;10;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;23:53;A  5;1;0;0;0;0;0;0;0;100;0;0;2;4;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;23:52;A  5;1;0;0;0;0;0;0;0;100;0;0;1;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;18:44;A  5;1;3;7;3;13;1;1;0;100;2;5;5;6;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;18:43;A  5;1;2;2;4;13;0;0;0;100;3;29;5;24;0;0;0;0;1;2;;;1;2;0;0;;;0;0;;;;;;
11.04.2024;18:42;A  5;1;0;0;3;73;0;28;0;100;3;5;11;14;1;2;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;18:41;A  5;1;1;1;3;4;1;17;0;100;1;0;6;6;1;2;0;0;2;3;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;18:40;A  5;1;1;3;2;51;1;2;0;100;1;0;4;5;2;3;0;0;1;2;;;1;2;0;0;;;0;0;;;;;;
11.04.2024;18:39;A  5;1;1;1;3;4;0;0;0;100;1;2;2;6;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;06:21;A  5;1;1;59;1;1;1;3;0;100;0;0;4;4;3;5;0;0;3;5;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;06:20;A  5;1;0;0;0;0;0;0;0;100;1;6;4;4;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;06:19;A  5;1;0;0;0;0;0;0;0;100;1;1;2;6;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;06:18;A  5;1;0;0;1;1;0;0;0;100;0;0;1;1;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
11.04.2024;06:17;A  5;1;0;0;1;4;0;0;0;100;0;0;0;0;0;0;0;0;1;2;;;1;2;1;2;;;0;0;;;;;;
11.04.2024;05:41;A  5;1;0;0;0;0;0;0;0;100;3;14;6;11;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
