Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
12.04.2024;01:15;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:57;A111;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:56;A111;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11.04.2024;23:55;A111;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:54;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
11.04.2024;23:53;A111;1;0;0;1;1;2;1;0;0;0;0;0;0;0;0
11.04.2024;23:52;A111;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:44;A111;1;1;1;3;34;5;45;1;43;1;3;0;0;0;0
11.04.2024;18:43;A111;1;4;61;1;58;9;14;0;0;0;0;0;0;0;0
11.04.2024;18:42;A111;1;4;29;3;72;11;27;0;0;0;0;0;0;2;7
11.04.2024;18:41;A111;1;5;7;1;96;6;6;0;0;0;0;0;0;0;0
11.04.2024;18:40;A111;1;7;73;5;15;2;54;1;1;0;0;0;0;0;0
11.04.2024;18:39;A111;1;4;43;1;3;5;37;1;4;0;0;0;0;1;3
11.04.2024;06:21;A111;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0
11.04.2024;06:20;A111;1;0;0;1;2;1;1;1;1;0;0;0;0;0;0
11.04.2024;06:19;A111;1;1;1;2;7;3;2;0;0;0;0;0;0;0;0
11.04.2024;06:18;A111;1;2;6;0;0;4;8;0;0;0;0;0;0;0;0
11.04.2024;06:17;A111;1;0;0;1;7;2;3;0;0;1;3;1;3;0;0
11.04.2024;05:41;A111;1;0;0;1;5;1;41;0;0;0;0;1;3;0;0
