Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB
12.04.2024;01:14;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:56;A 42;1;2;4;2;2;2;12;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:54;A 42;1;1;0;0;0;1;5;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:53;A 42;1;1;0;0;0;1;4;0;0;0;100;0;100;1;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:52;A 42;1;1;0;1;0;1;2;0;0;0;100;0;100;0;0;0;0;1;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:51;A 42;1;2;30;0;0;1;36;0;0;0;100;0;100;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:43;A 42;1;4;46;0;0;0;52;1;0;0;100;0;100;2;31;1;5;3;44;4;33;0;49;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:42;A 42;1;6;29;2;1;4;48;1;2;0;100;0;100;1;58;0;0;2;3;2;1;2;13;1;2;0;0;1;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:41;A 42;1;5;62;0;0;1;82;0;0;0;100;0;100;2;39;2;4;2;70;2;56;2;64;2;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
11.04.2024;18:40;A 42;1;8;36;1;1;3;60;4;7;0;100;0;100;3;13;0;0;1;7;0;22;2;17;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0
11.04.2024;18:39;A 42;1;5;20;0;0;1;35;0;0;0;100;0;100;1;63;0;0;1;3;1;6;1;6;1;3;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:38;A 42;1;3;64;0;0;1;76;0;0;0;100;0;100;3;53;0;0;0;0;1;1;0;0;1;3;1;19;2;1;1;7;0;0;0;0;0;0;1;1;0;0;0;0;0;0
11.04.2024;06:20;A 42;1;2;44;1;0;3;17;0;0;0;100;0;100;3;72;0;0;0;0;2;3;1;14;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:19;A 42;1;2;10;0;0;2;32;1;8;0;100;0;100;1;10;0;0;0;0;1;0;1;3;1;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:18;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;3;45;0;0;1;0;1;1;1;13;1;2;0;32;1;7;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:17;A 42;1;1;21;0;0;2;10;0;0;0;100;0;100;3;12;1;3;1;17;0;0;3;9;0;0;1;32;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:16;A 42;1;3;45;0;0;2;53;0;0;0;100;0;100;2;10;1;3;0;0;2;28;1;2;1;29;0;0;0;12;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;05:40;A 42;1;1;15;1;0;1;6;0;0;0;100;0;100;2;43;0;0;1;53;0;0;1;44;0;0;0;0;1;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
