Datum;Uhrzeit;Bezeichnung;Intervall;D11_1Z;D11_1B;D11_2Z;D11_2B;V12Z;V12B;V22Z;V22B;V51Z;V51B;V52Z;V52B;V111Z;V111B;V121Z;V121B;V122Z;V122B;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;T4_sZ;T4_sB;T4_bZ;T4_bB;T5_sZ;T5_sB;T5_bZ;T5_bB;T7_sZ;T7_sB;T7_bZ;T7_bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
12.04.2024;01:14;A141;1;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:56;A141;1;0;0;0;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:55;A141;1;4;14;0;0;0;0;1;9;1;1;1;6;1;4;1;4;0;0;0;0;0;0;0;0;0;0;4;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:54;A141;1;3;63;0;0;0;0;2;2;1;9;1;12;1;0;1;8;0;0;0;0;0;0;0;0;0;0;3;63;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:53;A141;1;2;2;0;0;0;0;1;21;0;0;2;6;0;57;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:52;A141;1;3;25;0;0;0;0;1;6;2;9;0;0;1;25;1;4;0;0;0;0;0;0;0;0;0;0;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;23:51;A141;1;3;3;0;0;0;0;1;1;1;7;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:43;A141;1;9;77;0;0;0;0;2;50;3;35;1;24;0;0;1;3;0;0;0;0;0;0;0;0;0;0;10;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:42;A141;1;11;76;0;0;0;0;3;58;3;59;2;9;1;4;1;5;0;0;0;0;0;0;0;0;0;0;11;26;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
11.04.2024;18:41;A141;1;0;100;0;0;0;0;0;33;0;65;4;34;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
11.04.2024;18:40;A141;1;11;81;0;0;0;0;4;45;2;78;6;44;0;0;2;3;0;0;0;0;0;0;0;0;0;0;11;82;0;0;0;0;0;0;1;0;0;0;0;0;4;1;0;0;0;0;0;0
11.04.2024;18:39;A141;1;13;72;0;0;0;0;2;9;3;66;2;13;1;4;1;3;0;0;0;0;0;0;0;0;0;0;13;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;18:38;A141;1;3;94;0;0;0;0;0;59;0;54;2;63;2;75;2;34;0;0;0;0;0;0;0;0;0;0;5;44;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
11.04.2024;06:20;A141;1;1;89;0;0;0;0;5;67;5;30;5;32;2;2;2;8;0;0;0;0;0;0;0;0;0;0;1;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:19;A141;1;2;58;0;0;0;0;3;17;3;25;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:18;A141;1;6;34;0;0;0;0;0;84;1;98;1;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;06:17;A141;1;1;98;0;0;0;0;7;49;2;60;0;0;2;9;1;13;0;0;0;0;0;0;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
11.04.2024;06:16;A141;1;6;82;0;0;0;0;5;43;3;57;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;05:40;A141;1;1;65;0;0;0;0;7;56;2;42;2;6;2;2;3;12;0;0;0;0;0;0;0;0;0;0;1;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
